value,percentage,datetime,pais,año
-2532.773,0.5,2020-05-13,andorra-frontera,2020
-2534.716,0.5,2020-05-14,andorra-frontera,2020
-2535.625,0.5,2020-05-15,andorra-frontera,2020
-2438.683,0.5,2020-05-16,andorra-frontera,2020
-2362.608,0.5,2020-05-17,andorra-frontera,2020
-2509.618,0.5,2020-05-18,andorra-frontera,2020
-2636.971,0.5,2020-05-19,andorra-frontera,2020
-2688.682,0.5,2020-05-20,andorra-frontera,2020
-2740.391,0.5,2020-05-21,andorra-frontera,2020
-2827.095,0.5,2020-05-22,andorra-frontera,2020
-2618.136,0.5,2020-05-23,andorra-frontera,2020
-2420.668,0.5,2020-05-24,andorra-frontera,2020
-2715.293,0.5,2020-05-25,andorra-frontera,2020
-2669.76,0.5,2020-05-26,andorra-frontera,2020
-2693.649,0.5,2020-05-27,andorra-frontera,2020
-2772.361,0.5,2020-05-28,andorra-frontera,2020
-2647.727,0.5,2020-05-29,andorra-frontera,2020
-2448.231,0.5,2020-05-30,andorra-frontera,2020
-2403.259,0.5,2020-05-31,andorra-frontera,2020
-2845.109,0.5,2020-06-01,andorra-frontera,2020
-2827.57,0.5,2020-06-02,andorra-frontera,2020
-2855.477,0.5,2020-06-03,andorra-frontera,2020
-2695.852,0.5,2020-06-04,andorra-frontera,2020
-2825.281,0.5,2020-06-05,andorra-frontera,2020
-2627.597,0.5,2020-06-06,andorra-frontera,2020
-2285.106,0.5,2020-06-07,andorra-frontera,2020
-2415.01,0.5,2020-06-08,andorra-frontera,2020
-2816.856,0.5,2020-06-09,andorra-frontera,2020
-2530.483,0.5,2020-06-10,andorra-frontera,2020
-2816.381,0.5,2020-06-11,andorra-frontera,2020
-2827.742,0.5,2020-06-12,andorra-frontera,2020
-2732.4,0.5,2020-06-13,andorra-frontera,2020
-2454.582,0.5,2020-06-14,andorra-frontera,2020
-2827.051,0.5,2020-06-15,andorra-frontera,2020
-2902.607,0.5,2020-06-16,andorra-frontera,2020
-2772.965,0.5,2020-06-17,andorra-frontera,2020
-3430.858,0.5,2020-06-18,andorra-frontera,2020
-3384.244,0.5,2020-06-19,andorra-frontera,2020
-3233.434,0.5,2020-06-20,andorra-frontera,2020
-2887.747,0.5,2020-06-21,andorra-frontera,2020
-3596.573,0.5,2020-06-22,andorra-frontera,2020
-3648.283,0.5,2020-06-23,andorra-frontera,2020
-3597.437,0.5,2020-06-24,andorra-frontera,2020
-4074.02,0.5,2020-06-25,andorra-frontera,2020
-3828.47,0.5,2020-06-26,andorra-frontera,2020
-3520.8,0.5,2020-06-27,andorra-frontera,2020
-3235.162,0.5,2020-06-28,andorra-frontera,2020
-4272.35,0.5,2020-06-29,andorra-frontera,2020
-4522.132,0.5,2020-06-30,andorra-frontera,2020
-4748.761,0.5,2020-07-01,andorra-frontera,2020
-4770.014,0.5,2020-07-02,andorra-frontera,2020
-5394.212,0.5,2020-07-03,andorra-frontera,2020
-4613.586,0.5,2020-07-04,andorra-frontera,2020
-3803.156,0.5,2020-07-05,andorra-frontera,2020
-5046.451,0.5,2020-07-06,andorra-frontera,2020
-5071.55,0.5,2020-07-07,andorra-frontera,2020
-5211.605,0.5,2020-07-08,andorra-frontera,2020
-5431.881,0.5,2020-07-09,andorra-frontera,2020
-5458.666,0.5,2020-07-10,andorra-frontera,2020
-5263.834,0.5,2020-07-11,andorra-frontera,2020
-4984.459,0.5,2020-07-12,andorra-frontera,2020
-5433.783,0.5,2020-07-13,andorra-frontera,2020
-5459.183,0.5,2020-07-14,andorra-frontera,2020
-5458.882,0.5,2020-07-15,andorra-frontera,2020
-5363.107,0.5,2020-07-16,andorra-frontera,2020
-5411.621,0.5,2020-07-17,andorra-frontera,2020
-5116.09,0.5,2020-07-18,andorra-frontera,2020
-4565.635,0.5,2020-07-19,andorra-frontera,2020
-5352.739,0.5,2020-07-20,andorra-frontera,2020
-5696.179,0.5,2020-07-21,andorra-frontera,2020
-5796.749,0.5,2020-07-22,andorra-frontera,2020
-5939.482,0.5,2020-07-23,andorra-frontera,2020
-5939.524,0.5,2020-07-24,andorra-frontera,2020
-5651.338,0.5,2020-07-25,andorra-frontera,2020
-5342.89,0.5,2020-07-26,andorra-frontera,2020
-6127.358,0.5,2020-07-27,andorra-frontera,2020
-6278.688,0.5,2020-07-28,andorra-frontera,2020
-6479.092,0.5,2020-07-29,andorra-frontera,2020
-6567.87,0.5,2020-07-30,andorra-frontera,2020
-6553.31,0.5,2020-07-31,andorra-frontera,2020
-6463.973,0.5,2020-08-01,andorra-frontera,2020
-6169.003,0.5,2020-08-02,andorra-frontera,2020
-6515.856,0.5,2020-08-03,andorra-frontera,2020
-5986.267,0.5,2020-08-04,andorra-frontera,2020
-5859.648,0.5,2020-08-05,andorra-frontera,2020
-5879.779,0.5,2020-08-06,andorra-frontera,2020
-5969.549,0.5,2020-08-07,andorra-frontera,2020
-5901.984,0.5,2020-08-08,andorra-frontera,2020
-5768.496,0.5,2020-08-09,andorra-frontera,2020
-6131.722,0.5,2020-08-10,andorra-frontera,2020
-6281.194,0.5,2020-08-11,andorra-frontera,2020
-4776.365,0.5,2020-08-12,andorra-frontera,2020
-6422.63,0.5,2020-08-13,andorra-frontera,2020
-6118.156,0.5,2020-08-14,andorra-frontera,2020
-5933.995,0.5,2020-08-15,andorra-frontera,2020
-5851.268,0.5,2020-08-16,andorra-frontera,2020
-6311.909,0.5,2020-08-17,andorra-frontera,2020
-6251.083,0.5,2020-08-18,andorra-frontera,2020
-6277.91,0.5,2020-08-19,andorra-frontera,2020
-6339.039,0.5,2020-08-20,andorra-frontera,2020
-6417.878,0.5,2020-08-21,andorra-frontera,2020
-6418.267,0.5,2020-08-22,andorra-frontera,2020
-6117.163,0.5,2020-08-23,andorra-frontera,2020
-6277.738,0.5,2020-08-24,andorra-frontera,2020
-6093.965,0.5,2020-08-25,andorra-frontera,2020
-6049.598,0.5,2020-08-26,andorra-frontera,2020
-6125.631,0.5,2020-08-27,andorra-frontera,2020
-6044.63,0.5,2020-08-28,andorra-frontera,2020
-3424.637,0.5,2020-08-29,andorra-frontera,2020
-3921.653,0.5,2020-08-30,andorra-frontera,2020
-4614.969,0.5,2020-08-31,andorra-frontera,2020
-4793.213,0.5,2020-09-01,andorra-frontera,2020
-3657.528,0.5,2020-09-02,andorra-frontera,2020
-4813.992,0.5,2020-09-03,andorra-frontera,2020
-4815.116,0.5,2020-09-04,andorra-frontera,2020
-4740.421,0.5,2020-09-05,andorra-frontera,2020
-4168.973,0.5,2020-09-06,andorra-frontera,2020
-2522.491,0.5,2020-09-07,andorra-frontera,2020
-2514.629,0.5,2020-09-08,andorra-frontera,2020
-3083.962,0.5,2020-09-09,andorra-frontera,2020
-2616.667,0.5,2020-09-10,andorra-frontera,2020
-4239.778,0.5,2020-09-11,andorra-frontera,2020
-4153.809,0.5,2020-09-12,andorra-frontera,2020
-4009.392,0.5,2020-09-13,andorra-frontera,2020
-4492.93,0.5,2020-09-14,andorra-frontera,2020
-4710.053,0.5,2020-09-15,andorra-frontera,2020
-4827.427,0.5,2020-09-16,andorra-frontera,2020
-4827.125,0.5,2020-09-17,andorra-frontera,2020
-2817.288,0.5,2020-09-18,andorra-frontera,2020
-4242.499,0.5,2020-09-19,andorra-frontera,2020
-3639.773,0.5,2020-09-20,andorra-frontera,2020
-2988.835,0.5,2020-09-21,andorra-frontera,2020
-3469.392,0.5,2020-09-22,andorra-frontera,2020
-4419.058,0.5,2020-09-23,andorra-frontera,2020
-4145.471,0.5,2020-09-24,andorra-frontera,2020
-4167.807,0.5,2020-09-25,andorra-frontera,2020
-3612.341,0.5,2020-09-26,andorra-frontera,2020
-2884.766,0.5,2020-09-27,andorra-frontera,2020
-3575.923,0.5,2020-09-28,andorra-frontera,2020
-3645.303,0.5,2020-09-29,andorra-frontera,2020
-3678.999,0.5,2020-09-30,andorra-frontera,2020
-3732.825,0.5,2020-10-01,andorra-frontera,2020
-3650.875,0.5,2020-10-02,andorra-frontera,2020
-3322.815,0.5,2020-10-03,andorra-frontera,2020
-2832.278,0.5,2020-10-04,andorra-frontera,2020
-3319.099,0.5,2020-10-05,andorra-frontera,2020
-3494.016,0.5,2020-10-06,andorra-frontera,2020
-3710.059,0.5,2020-10-07,andorra-frontera,2020
-3695.026,0.5,2020-10-08,andorra-frontera,2020
-3499.286,0.5,2020-10-09,andorra-frontera,2020
-3281.861,0.5,2020-10-10,andorra-frontera,2020
-2819.059,0.5,2020-10-11,andorra-frontera,2020
-2826.101,0.5,2020-10-12,andorra-frontera,2020
-3480.581,0.5,2020-10-13,andorra-frontera,2020
-2779.315,0.5,2020-10-14,andorra-frontera,2020
-3610.915,0.5,2020-10-15,andorra-frontera,2020
-3626.208,0.5,2020-10-16,andorra-frontera,2020
-3393.188,0.5,2020-10-17,andorra-frontera,2020
-2953.843,0.5,2020-10-18,andorra-frontera,2020
-3656.75,0.5,2020-10-19,andorra-frontera,2020
-3756.283,0.5,2020-10-20,andorra-frontera,2020
-3838.104,0.5,2020-10-21,andorra-frontera,2020
-3826.916,0.5,2020-10-22,andorra-frontera,2020
-3612.081,0.5,2020-10-23,andorra-frontera,2020
-3290.89,0.5,2020-10-24,andorra-frontera,2020
-3083.097,0.5,2020-10-25,andorra-frontera,2020
-3494.362,0.5,2020-10-26,andorra-frontera,2020
-3535.618,0.5,2020-10-27,andorra-frontera,2020
-3546.978,0.5,2020-10-28,andorra-frontera,2020
-3544.128,0.5,2020-10-29,andorra-frontera,2020
-3544.647,0.5,2020-10-30,andorra-frontera,2020
-3186.302,0.5,2020-10-31,andorra-frontera,2020
-2800.354,0.5,2020-11-01,andorra-frontera,2020
-3468.053,0.5,2020-11-02,andorra-frontera,2020
-3394.958,0.5,2020-11-03,andorra-frontera,2020
-2623.882,0.5,2020-11-04,andorra-frontera,2020
-2540.98,0.5,2020-11-05,andorra-frontera,2020
-3575.664,0.5,2020-11-06,andorra-frontera,2020
-3019.033,0.5,2020-11-07,andorra-frontera,2020
-2966.5,0.5,2020-11-08,andorra-frontera,2020
-3440.448,0.5,2020-11-09,andorra-frontera,2020
-3545.814,0.5,2020-11-10,andorra-frontera,2020
-3537.388,0.5,2020-11-11,andorra-frontera,2020
-3511.08,0.5,2020-11-12,andorra-frontera,2020
-3503.692,0.5,2020-11-13,andorra-frontera,2020
-3268.642,0.5,2020-11-14,andorra-frontera,2020
-2934.36,0.5,2020-11-15,andorra-frontera,2020
-3455.612,0.5,2020-11-16,andorra-frontera,2020
-2761.085,0.5,2020-11-17,andorra-frontera,2020
-3556.872,0.5,2020-11-18,andorra-frontera,2020
-2625.825,0.5,2020-11-19,andorra-frontera,2020
-3592.383,0.5,2020-11-20,andorra-frontera,2020
-3381.436,0.5,2020-11-21,andorra-frontera,2020
-3115.411,0.5,2020-11-22,andorra-frontera,2020
-3891.197,0.5,2020-11-23,andorra-frontera,2020
-2995.747,0.5,2020-11-24,andorra-frontera,2020
-3019.162,0.5,2020-11-25,andorra-frontera,2020
-3973.795,0.5,2020-11-26,andorra-frontera,2020
-2283.941,0.5,2020-11-27,andorra-frontera,2020
-2395.699,0.5,2020-11-28,andorra-frontera,2020
-3148.157,0.5,2020-11-29,andorra-frontera,2020
-4000.449,0.5,2020-11-30,andorra-frontera,2020
-4196.276,0.5,2020-12-01,andorra-frontera,2020
-4557.168,0.5,2020-12-02,andorra-frontera,2020
-4588.359,0.5,2020-12-03,andorra-frontera,2020
-4826.304,0.5,2020-12-04,andorra-frontera,2020
-4555.569,0.5,2020-12-05,andorra-frontera,2020
-4059.893,0.5,2020-12-06,andorra-frontera,2020
-4112.942,0.5,2020-12-07,andorra-frontera,2020
-3996.0,0.5,2020-12-08,andorra-frontera,2020
-4895.554,0.5,2020-12-09,andorra-frontera,2020
-4939.228,0.5,2020-12-10,andorra-frontera,2020
-4705.085,0.5,2020-12-11,andorra-frontera,2020
-4383.072,0.5,2020-12-12,andorra-frontera,2020
-3873.096,0.5,2020-12-13,andorra-frontera,2020
-4466.535,0.5,2020-12-14,andorra-frontera,2020
-4488.609,0.5,2020-12-15,andorra-frontera,2020
-4513.795,0.5,2020-12-16,andorra-frontera,2020
-4492.8,0.5,2020-12-17,andorra-frontera,2020
-4419.101,0.5,2020-12-18,andorra-frontera,2020
-3984.076,0.5,2020-12-19,andorra-frontera,2020
-3767.948,0.5,2020-12-20,andorra-frontera,2020
-4599.158,0.5,2020-12-21,andorra-frontera,2020
-4601.794,0.5,2020-12-22,andorra-frontera,2020
-4629.615,0.5,2020-12-23,andorra-frontera,2020
-4227.768,0.5,2020-12-24,andorra-frontera,2020
-3740.558,0.5,2020-12-25,andorra-frontera,2020
-4375.08,0.5,2020-12-26,andorra-frontera,2020
-4370.673,0.5,2020-12-27,andorra-frontera,2020
-4985.755,0.5,2020-12-28,andorra-frontera,2020
-4835.506,0.5,2020-12-29,andorra-frontera,2020
-5146.848,0.5,2020-12-30,andorra-frontera,2020
-4927.435,0.5,2020-12-31,andorra-frontera,2020
-3178.483,0.5,2021-01-01,andorra-frontera,2021
-4507.791,0.5,2021-01-02,andorra-frontera,2021
-4951.584,0.5,2021-01-03,andorra-frontera,2021
-5536.296,0.5,2021-01-04,andorra-frontera,2021
-5393.65,0.5,2021-01-05,andorra-frontera,2021
-4624.776,0.5,2021-01-06,andorra-frontera,2021
-2524.133,0.5,2021-01-07,andorra-frontera,2021
-1906.502,0.5,2021-01-08,andorra-frontera,2021
-3721.291,0.5,2021-01-09,andorra-frontera,2021
-4984.675,0.5,2021-01-10,andorra-frontera,2021
-5110.604,0.5,2021-01-11,andorra-frontera,2021
-4582.44,0.5,2021-01-12,andorra-frontera,2021
-4429.08,0.5,2021-01-13,andorra-frontera,2021
-4601.534,0.5,2021-01-14,andorra-frontera,2021
-5135.486,0.5,2021-01-15,andorra-frontera,2021
-5088.917,0.5,2021-01-16,andorra-frontera,2021
-4419.964,0.5,2021-01-17,andorra-frontera,2021
-4981.134,0.5,2021-01-18,andorra-frontera,2021
-5131.9,0.5,2021-01-19,andorra-frontera,2021
-4875.811,0.5,2021-01-20,andorra-frontera,2021
-4983.164,0.5,2021-01-21,andorra-frontera,2021
-4421.174,0.5,2021-01-22,andorra-frontera,2021
-4481.482,0.5,2021-01-23,andorra-frontera,2021
-3966.235,0.5,2021-01-24,andorra-frontera,2021
-4692.903,0.5,2021-01-25,andorra-frontera,2021
-4900.824,0.5,2021-01-26,andorra-frontera,2021
-4770.575,0.5,2021-01-27,andorra-frontera,2021
-4598.986,0.5,2021-01-28,andorra-frontera,2021
-4362.336,0.5,2021-01-29,andorra-frontera,2021
-3974.314,0.5,2021-01-30,andorra-frontera,2021
-3412.368,0.5,2021-01-31,andorra-frontera,2021
-4546.541,0.5,2021-02-01,andorra-frontera,2021
-4452.926,0.5,2021-02-02,andorra-frontera,2021
-4121.582,0.5,2021-02-03,andorra-frontera,2021
-4078.123,0.5,2021-02-04,andorra-frontera,2021
-3998.463,0.5,2021-02-05,andorra-frontera,2021
-3660.163,0.5,2021-02-06,andorra-frontera,2021
-3552.854,0.5,2021-02-07,andorra-frontera,2021
-4083.35,0.5,2021-02-08,andorra-frontera,2021
-4279.048,0.5,2021-02-09,andorra-frontera,2021
-3744.964,0.5,2021-02-10,andorra-frontera,2021
-4271.055,0.5,2021-02-11,andorra-frontera,2021
-4073.457,0.5,2021-02-12,andorra-frontera,2021
-3874.349,0.5,2021-02-13,andorra-frontera,2021
-3748.68,0.5,2021-02-14,andorra-frontera,2021
-4441.133,0.5,2021-02-15,andorra-frontera,2021
-4898.274,0.5,2021-02-16,andorra-frontera,2021
-4603.522,0.5,2021-02-17,andorra-frontera,2021
-4361.299,0.5,2021-02-18,andorra-frontera,2021
-4195.628,0.5,2021-02-19,andorra-frontera,2021
-3765.701,0.5,2021-02-20,andorra-frontera,2021
-3370.853,0.5,2021-02-21,andorra-frontera,2021
-3929.515,0.5,2021-02-22,andorra-frontera,2021
-4006.454,0.5,2021-02-23,andorra-frontera,2021
-4062.182,0.5,2021-02-24,andorra-frontera,2021
-3960.318,0.5,2021-02-25,andorra-frontera,2021
-4131.733,0.5,2021-02-26,andorra-frontera,2021
-3714.639,0.5,2021-02-27,andorra-frontera,2021
-3485.203,0.5,2021-02-28,andorra-frontera,2021
-3425.371,0.5,2021-03-01,andorra-frontera,2021
-4007.924,0.5,2021-03-02,andorra-frontera,2021
-4080.326,0.5,2021-03-03,andorra-frontera,2021
-4187.981,0.5,2021-03-04,andorra-frontera,2021
-4186.469,0.5,2021-03-05,andorra-frontera,2021
-3871.8,0.5,2021-03-06,andorra-frontera,2021
-3581.927,0.5,2021-03-07,andorra-frontera,2021
-4422.212,0.5,2021-03-08,andorra-frontera,2021
-4519.151,0.5,2021-03-09,andorra-frontera,2021
-4310.022,0.5,2021-03-10,andorra-frontera,2021
-4308.81,0.5,2021-03-11,andorra-frontera,2021
-4308.596,0.5,2021-03-12,andorra-frontera,2021
-3815.856,0.5,2021-03-13,andorra-frontera,2021
-3557.347,0.5,2021-03-14,andorra-frontera,2021
-4387.392,0.5,2021-03-15,andorra-frontera,2021
-4191.912,0.5,2021-03-16,andorra-frontera,2021
-4161.888,0.5,2021-03-17,andorra-frontera,2021
-4245.609,0.5,2021-03-18,andorra-frontera,2021
-4627.844,0.5,2021-03-19,andorra-frontera,2021
-4166.38,0.5,2021-03-20,andorra-frontera,2021
-4075.877,0.5,2021-03-21,andorra-frontera,2021
-4715.367,0.5,2021-03-22,andorra-frontera,2021
-4818.657,0.5,2021-03-23,andorra-frontera,2021
-4527.965,0.5,2021-03-24,andorra-frontera,2021
-4424.803,0.5,2021-03-25,andorra-frontera,2021
-4274.382,0.5,2021-03-26,andorra-frontera,2021
-3710.965,0.5,2021-03-27,andorra-frontera,2021
-3175.157,0.5,2021-03-28,andorra-frontera,2021
-4018.335,0.5,2021-03-29,andorra-frontera,2021
-3939.58,0.5,2021-03-30,andorra-frontera,2021
-3939.668,0.5,2021-03-31,andorra-frontera,2021
-3493.843,0.5,2021-04-01,andorra-frontera,2021
-3266.007,0.5,2021-04-02,andorra-frontera,2021
-3418.157,0.5,2021-04-03,andorra-frontera,2021
-3318.537,0.5,2021-04-04,andorra-frontera,2021
-3316.032,0.5,2021-04-05,andorra-frontera,2021
-3889.339,0.5,2021-04-06,andorra-frontera,2021
-4186.037,0.5,2021-04-07,andorra-frontera,2021
-4169.319,0.5,2021-04-08,andorra-frontera,2021
-4253.428,0.5,2021-04-09,andorra-frontera,2021
-3672.0,0.5,2021-04-10,andorra-frontera,2021
-3400.921,0.5,2021-04-11,andorra-frontera,2021
-4238.437,0.5,2021-04-12,andorra-frontera,2021
-4096.57,0.5,2021-04-13,andorra-frontera,2021
-3776.069,0.5,2021-04-14,andorra-frontera,2021
-4075.617,0.5,2021-04-15,andorra-frontera,2021
-4144.911,0.5,2021-04-16,andorra-frontera,2021
-4123.008,0.5,2021-04-17,andorra-frontera,2021
-3539.419,0.5,2021-04-18,andorra-frontera,2021
-3522.398,0.5,2021-04-19,andorra-frontera,2021
-4065.077,0.5,2021-04-20,andorra-frontera,2021
-3880.311,0.5,2021-04-21,andorra-frontera,2021
-3815.899,0.5,2021-04-22,andorra-frontera,2021
-4062.139,0.5,2021-04-23,andorra-frontera,2021
-3707.77,0.5,2021-04-24,andorra-frontera,2021
-3070.699,0.5,2021-04-25,andorra-frontera,2021
-2767.435,0.5,2021-04-26,andorra-frontera,2021
-3703.321,0.5,2021-04-27,andorra-frontera,2021
-2871.201,0.5,2021-04-28,andorra-frontera,2021
-3542.659,0.5,2021-04-29,andorra-frontera,2021
-3635.237,0.5,2021-04-30,andorra-frontera,2021
-3284.15,0.5,2021-05-01,andorra-frontera,2021
-3291.84,0.5,2021-05-02,andorra-frontera,2021
-3458.117,0.5,2021-05-03,andorra-frontera,2021
-3751.92,0.5,2021-05-04,andorra-frontera,2021
-3725.741,0.5,2021-05-05,andorra-frontera,2021
-3853.18,0.5,2021-05-06,andorra-frontera,2021
-3882.471,0.5,2021-05-07,andorra-frontera,2021
-3518.683,0.5,2021-05-08,andorra-frontera,2021
-2745.446,0.5,2021-05-09,andorra-frontera,2021
-3726.778,0.5,2021-05-10,andorra-frontera,2021
-3682.801,0.5,2021-05-11,andorra-frontera,2021
-3651.652,0.5,2021-05-12,andorra-frontera,2021
-3676.104,0.5,2021-05-13,andorra-frontera,2021
-3804.192,0.5,2021-05-14,andorra-frontera,2021
-3340.008,0.5,2021-05-15,andorra-frontera,2021
-3447.792,0.5,2021-05-16,andorra-frontera,2021
-3720.298,0.5,2021-05-17,andorra-frontera,2021
-3748.118,0.5,2021-05-18,andorra-frontera,2021
-3753.389,0.5,2021-05-19,andorra-frontera,2021
-3610.958,0.5,2021-05-20,andorra-frontera,2021
-3828.125,0.5,2021-05-21,andorra-frontera,2021
-3547.109,0.5,2021-05-22,andorra-frontera,2021
-3212.914,0.5,2021-05-23,andorra-frontera,2021
-3804.019,0.5,2021-05-24,andorra-frontera,2021
-3912.408,0.5,2021-05-25,andorra-frontera,2021
-3616.445,0.5,2021-05-26,andorra-frontera,2021
-3302.942,0.5,2021-05-27,andorra-frontera,2021
-3591.691,0.5,2021-05-28,andorra-frontera,2021
-3657.96,0.5,2021-05-29,andorra-frontera,2021
-3416.472,0.5,2021-05-30,andorra-frontera,2021
-4037.99,0.5,2021-05-31,andorra-frontera,2021
-2280.615,0.5,2021-06-01,andorra-frontera,2021
-2372.673,0.5,2021-06-02,andorra-frontera,2021
-3203.237,0.5,2021-06-03,andorra-frontera,2021
-2997.001,0.5,2021-06-04,andorra-frontera,2021
-2198.447,0.5,2021-06-05,andorra-frontera,2021
-3320.827,0.5,2021-06-06,andorra-frontera,2021
-1697.544,0.5,2021-06-07,andorra-frontera,2021
-1699.834,0.5,2021-06-08,andorra-frontera,2021
-3220.128,0.5,2021-06-09,andorra-frontera,2021
-1872.72,0.5,2021-06-10,andorra-frontera,2021
-1666.526,0.5,2021-06-11,andorra-frontera,2021
-1539.865,0.5,2021-06-12,andorra-frontera,2021
-2021.544,0.5,2021-06-13,andorra-frontera,2021
-3080.937,0.5,2021-06-14,andorra-frontera,2021
-1851.12,0.5,2021-06-15,andorra-frontera,2021
-2396.131,0.5,2021-06-16,andorra-frontera,2021
-1827.577,0.5,2021-06-17,andorra-frontera,2021
-1980.158,0.5,2021-06-18,andorra-frontera,2021
-1950.912,0.5,2021-06-19,andorra-frontera,2021
-3858.969,0.5,2021-06-20,andorra-frontera,2021
-2615.717,0.5,2021-06-21,andorra-frontera,2021
-1496.751,0.5,2021-06-22,andorra-frontera,2021
-1346.284,0.5,2021-06-23,andorra-frontera,2021
-1399.507,0.5,2021-06-24,andorra-frontera,2021
-1383.135,0.5,2021-06-25,andorra-frontera,2021
-1251.634,0.5,2021-06-26,andorra-frontera,2021
-4112.597,0.5,2021-06-27,andorra-frontera,2021
-1558.439,0.5,2021-06-28,andorra-frontera,2021
-1693.441,0.5,2021-06-29,andorra-frontera,2021
-1535.198,0.5,2021-06-30,andorra-frontera,2021
-1377.734,0.5,2021-07-01,andorra-frontera,2021
-1528.977,0.5,2021-07-02,andorra-frontera,2021
-1430.698,0.5,2021-07-03,andorra-frontera,2021
-2193.782,0.5,2021-07-04,andorra-frontera,2021
-2719.354,0.5,2021-07-05,andorra-frontera,2021
-1999.599,0.5,2021-07-06,andorra-frontera,2021
-1999.511,0.5,2021-07-07,andorra-frontera,2021
-2167.518,0.5,2021-07-08,andorra-frontera,2021
-1605.096,0.5,2021-07-09,andorra-frontera,2021
-1236.427,0.5,2021-07-10,andorra-frontera,2021
-1335.83,0.5,2021-07-11,andorra-frontera,2021
-2142.461,0.5,2021-07-12,andorra-frontera,2021
-1402.401,0.5,2021-07-13,andorra-frontera,2021
-1256.731,0.5,2021-07-14,andorra-frontera,2021
-1228.608,0.5,2021-07-15,andorra-frontera,2021
-1228.219,0.5,2021-07-16,andorra-frontera,2021
-1287.836,0.5,2021-07-17,andorra-frontera,2021
-1228.392,0.5,2021-07-18,andorra-frontera,2021
-1240.704,0.5,2021-07-19,andorra-frontera,2021
-1228.953,0.5,2021-07-20,andorra-frontera,2021
-1259.712,0.5,2021-07-21,andorra-frontera,2021
-1228.436,0.5,2021-07-22,andorra-frontera,2021
-1230.293,0.5,2021-07-23,andorra-frontera,2021
-1256.169,0.5,2021-07-24,andorra-frontera,2021
-1324.944,0.5,2021-07-25,andorra-frontera,2021
-1240.1,0.5,2021-07-26,andorra-frontera,2021
-1255.478,0.5,2021-07-27,andorra-frontera,2021
-1228.219,0.5,2021-07-28,andorra-frontera,2021
-1280.707,0.5,2021-07-29,andorra-frontera,2021
-1292.026,0.5,2021-07-30,andorra-frontera,2021
-1444.306,0.5,2021-07-31,andorra-frontera,2021
-1228.261,0.5,2021-08-01,andorra-frontera,2021
-1228.177,0.5,2021-08-02,andorra-frontera,2021
-1228.219,0.5,2021-08-03,andorra-frontera,2021
-1229.083,0.5,2021-08-04,andorra-frontera,2021
-1228.651,0.5,2021-08-05,andorra-frontera,2021
-1228.177,0.5,2021-08-06,andorra-frontera,2021
-2517.048,0.5,2021-08-07,andorra-frontera,2021
-1363.348,0.5,2021-08-08,andorra-frontera,2021
-1665.577,0.5,2021-08-09,andorra-frontera,2021
-1228.823,0.5,2021-08-10,andorra-frontera,2021
-1230.337,0.5,2021-08-11,andorra-frontera,2021
-1244.332,0.5,2021-08-12,andorra-frontera,2021
-1321.359,0.5,2021-08-13,andorra-frontera,2021
-1228.737,0.5,2021-08-14,andorra-frontera,2021
-1228.694,0.5,2021-08-15,andorra-frontera,2021
-1235.694,0.5,2021-08-16,andorra-frontera,2021
-1229.514,0.5,2021-08-17,andorra-frontera,2021
-1228.522,0.5,2021-08-18,andorra-frontera,2021
-1228.694,0.5,2021-08-19,andorra-frontera,2021
-1228.349,0.5,2021-08-20,andorra-frontera,2021
-1227.744,0.5,2021-08-21,andorra-frontera,2021
-1227.744,0.5,2021-08-22,andorra-frontera,2021
-1228.521,0.5,2021-08-23,andorra-frontera,2021
-1228.48,0.5,2021-08-24,andorra-frontera,2021
-1228.866,0.5,2021-08-25,andorra-frontera,2021
-1240.964,0.5,2021-08-26,andorra-frontera,2021
-1231.631,0.5,2021-08-27,andorra-frontera,2021
-1260.577,0.5,2021-08-28,andorra-frontera,2021
-1227.743,0.5,2021-08-29,andorra-frontera,2021
-1227.831,0.5,2021-08-30,andorra-frontera,2021
-1227.614,0.5,2021-08-31,andorra-frontera,2021
-1229.818,0.5,2021-09-01,andorra-frontera,2021
-1227.917,0.5,2021-09-02,andorra-frontera,2021
-1228.305,0.5,2021-09-03,andorra-frontera,2021
-1227.485,0.5,2021-09-04,andorra-frontera,2021
-1226.924,0.5,2021-09-05,andorra-frontera,2021
-1227.96,0.5,2021-09-06,andorra-frontera,2021
-1220.269,0.5,2021-09-07,andorra-frontera,2021
-1229.689,0.5,2021-09-08,andorra-frontera,2021
-1228.522,0.5,2021-09-09,andorra-frontera,2021
-1228.132,0.5,2021-09-10,andorra-frontera,2021
-1230.12,0.5,2021-09-11,andorra-frontera,2021
-1228.695,0.5,2021-09-12,andorra-frontera,2021
-1277.639,0.5,2021-09-13,andorra-frontera,2021
-1411.863,0.5,2021-09-14,andorra-frontera,2021
-1325.549,0.5,2021-09-15,andorra-frontera,2021
-1471.003,0.5,2021-09-16,andorra-frontera,2021
-1286.582,0.5,2021-09-17,andorra-frontera,2021
-1228.263,0.5,2021-09-18,andorra-frontera,2021
-1227.527,0.5,2021-09-19,andorra-frontera,2021
-1235.867,0.5,2021-09-20,andorra-frontera,2021
-1227.096,0.5,2021-09-21,andorra-frontera,2021
-1265.025,0.5,2021-09-22,andorra-frontera,2021
-1246.061,0.5,2021-09-23,andorra-frontera,2021
