value,percentage,datetime,pais
-195.4,0.030572331570547926,2019-03-05T00:00:00.000+01:00,marruecos-frontera
-772.0,0.28611667037284116,2019-03-06T00:00:00.000+01:00,marruecos-frontera
-226.2,0.03267180864892972,2019-03-07T00:00:00.000+01:00,marruecos-frontera
-54.4,0.004750593824228029,2019-03-08T00:00:00.000+01:00,marruecos-frontera
0.0,0.0,2019-03-09T00:00:00.000+01:00,marruecos-frontera
0.0,0.0,2019-03-10T00:00:00.000+01:00,marruecos-frontera
-871.4,0.1179097207187703,2019-03-11T00:00:00.000+01:00,marruecos-frontera
-188.1,0.04531874909651616,2019-03-12T00:00:00.000+01:00,marruecos-frontera
-258.1,0.04635583174682999,2019-03-13T00:00:00.000+01:00,marruecos-frontera
-39.6,0.004013988140489585,2019-03-14T00:00:00.000+01:00,marruecos-frontera
-29.2,0.0030144113639179087,2019-03-15T00:00:00.000+01:00,marruecos-frontera
-52.0,0.004867273203788985,2019-03-16T00:00:00.000+01:00,marruecos-frontera
-549.9,0.09141232794733693,2019-03-17T00:00:00.000+01:00,marruecos-frontera
-181.7,0.020964336398564685,2019-03-18T00:00:00.000+01:00,marruecos-frontera
-127.4,0.013693329607257252,2019-03-19T00:00:00.000+01:00,marruecos-frontera
-39.3,0.003604975416452631,2019-03-20T00:00:00.000+01:00,marruecos-frontera
-2.8,0.00022823420089500412,2019-03-21T00:00:00.000+01:00,marruecos-frontera
-39.9,0.0036584694944160204,2019-03-22T00:00:00.000+01:00,marruecos-frontera
-166.0,0.03181539405090463,2019-03-23T00:00:00.000+01:00,marruecos-frontera
-83.2,0.00907266858588502,2019-03-24T00:00:00.000+01:00,marruecos-frontera
-418.7,0.17674870192916542,2019-03-25T00:00:00.000+01:00,marruecos-frontera
-830.0,0.5498873724658805,2019-03-26T00:00:00.000+01:00,marruecos-frontera
-607.7,0.4298648935417698,2019-03-27T00:00:00.000+01:00,marruecos-frontera
-558.1,0.202466896426628,2019-03-28T00:00:00.000+01:00,marruecos-frontera
-462.4,0.10275555555555554,2019-03-29T00:00:00.000+01:00,marruecos-frontera
-716.3,0.31334208223972,2019-03-30T00:00:00.000+01:00,marruecos-frontera
-271.27,0.0678298789529089,2019-03-31T00:00:00.000+01:00,marruecos-frontera
-539.2,0.19622971104156053,2019-04-01T00:00:00.000+02:00,marruecos-frontera
-1725.0,0.8127208480565371,2019-04-02T00:00:00.000+02:00,marruecos-frontera
-974.5,0.6163040728560587,2019-04-03T00:00:00.000+02:00,marruecos-frontera
-107.6,0.07943890734588409,2019-04-04T00:00:00.000+02:00,marruecos-frontera
0.0,0.0,2019-04-05T00:00:00.000+02:00,marruecos-frontera
-42.7,0.015278374123371978,2019-04-06T00:00:00.000+02:00,marruecos-frontera
-50.0,0.0072971395213076475,2019-04-07T00:00:00.000+02:00,marruecos-frontera
-114.4,0.016873654090091155,2019-04-08T00:00:00.000+02:00,marruecos-frontera
-152.0,0.026139294926913154,2019-04-09T00:00:00.000+02:00,marruecos-frontera
-67.5,0.009456165419853745,2019-04-10T00:00:00.000+02:00,marruecos-frontera
-25.2,0.003259435548542308,2019-04-11T00:00:00.000+02:00,marruecos-frontera
-11.2,0.0013689923238644696,2019-04-12T00:00:00.000+02:00,marruecos-frontera
-20.7,0.002579985791382598,2019-04-13T00:00:00.000+02:00,marruecos-frontera
-67.5,0.010608703852138244,2019-04-14T00:00:00.000+02:00,marruecos-frontera
-587.3,0.2552590403337969,2019-04-15T00:00:00.000+02:00,marruecos-frontera
-2095.9,0.8263938175222774,2019-04-16T00:00:00.000+02:00,marruecos-frontera
-2622.2,0.8857586812592894,2019-04-17T00:00:00.000+02:00,marruecos-frontera
-729.1,0.4000548696844993,2019-04-18T00:00:00.000+02:00,marruecos-frontera
-603.2,0.30398629239530317,2019-04-19T00:00:00.000+02:00,marruecos-frontera
-802.2,0.49570536983254027,2019-04-20T00:00:00.000+02:00,marruecos-frontera
-576.2,0.31774567111503255,2019-04-21T00:00:00.000+02:00,marruecos-frontera
-104.88,0.02134909681595564,2019-04-22T00:00:00.000+02:00,marruecos-frontera
-388.75,0.09062278542389317,2019-04-23T00:00:00.000+02:00,marruecos-frontera
-238.2,0.07005058228443713,2019-04-24T00:00:00.000+02:00,marruecos-frontera
-1243.5,0.589308563575186,2019-04-25T00:00:00.000+02:00,marruecos-frontera
-49.9,0.0063906356057016256,2019-04-26T00:00:00.000+02:00,marruecos-frontera
-20.5,0.0024827419159501028,2019-04-27T00:00:00.000+02:00,marruecos-frontera
-38.9,0.0048001579486420115,2019-04-28T00:00:00.000+02:00,marruecos-frontera
-75.3,0.01164697147806719,2019-04-29T00:00:00.000+02:00,marruecos-frontera
-24.5,0.0035766423357664234,2019-04-30T00:00:00.000+02:00,marruecos-frontera
-172.6,0.0328492853472394,2019-05-01T00:00:00.000+02:00,marruecos-frontera
-434.5,0.1732939815738045,2019-05-02T00:00:00.000+02:00,marruecos-frontera
-257.4,0.07288687526546793,2019-05-03T00:00:00.000+02:00,marruecos-frontera
-26.0,0.003780168653678395,2019-05-04T00:00:00.000+02:00,marruecos-frontera
-366.7,0.06813199063579949,2019-05-05T00:00:00.000+02:00,marruecos-frontera
-65.8,0.008274231678486997,2019-05-06T00:00:00.000+02:00,marruecos-frontera
-742.4,0.13304421067722802,2019-05-07T00:00:00.000+02:00,marruecos-frontera
-1361.4,0.6102196324518153,2019-05-08T00:00:00.000+02:00,marruecos-frontera
-495.8,0.12419839679358717,2019-05-09T00:00:00.000+02:00,marruecos-frontera
-346.9,0.07200680836931253,2019-05-10T00:00:00.000+02:00,marruecos-frontera
-82.5,0.009401495122618286,2019-05-11T00:00:00.000+02:00,marruecos-frontera
-1066.1,0.5216008610988796,2019-05-12T00:00:00.000+02:00,marruecos-frontera
-504.8,0.14198121167801092,2019-05-13T00:00:00.000+02:00,marruecos-frontera
-1006.3,0.42699537488861544,2019-05-14T00:00:00.000+02:00,marruecos-frontera
-1150.5,0.38551754180209763,2019-05-15T00:00:00.000+02:00,marruecos-frontera
-2251.3,0.7616292838052708,2019-05-16T00:00:00.000+02:00,marruecos-frontera
-2674.0,0.8358339584896225,2019-05-17T00:00:00.000+02:00,marruecos-frontera
-739.1,0.2565606775895585,2019-05-18T00:00:00.000+02:00,marruecos-frontera
-953.9,0.5336802058856439,2019-05-19T00:00:00.000+02:00,marruecos-frontera
-235.2,0.044782087165133946,2019-05-20T00:00:00.000+02:00,marruecos-frontera
-280.7,0.0443752371316555,2019-05-21T00:00:00.000+02:00,marruecos-frontera
-248.7,0.03363856464636901,2019-05-22T00:00:00.000+02:00,marruecos-frontera
-79.1,0.009728200713319394,2019-05-23T00:00:00.000+02:00,marruecos-frontera
-174.4,0.04446370751854779,2019-05-24T00:00:00.000+02:00,marruecos-frontera
-205.8,0.0278733374867947,2019-05-25T00:00:00.000+02:00,marruecos-frontera
-556.3,0.26722067441637043,2019-05-26T00:00:00.000+02:00,marruecos-frontera
-467.3,0.1338048333524224,2019-05-27T00:00:00.000+02:00,marruecos-frontera
-828.4,0.41457311580422385,2019-05-28T00:00:00.000+02:00,marruecos-frontera
-3416.4,0.9540884718498659,2019-05-29T00:00:00.000+02:00,marruecos-frontera
-5141.0,0.9968394314854672,2019-05-30T00:00:00.000+02:00,marruecos-frontera
-3873.2,0.9371400919428986,2019-05-31T00:00:00.000+02:00,marruecos-frontera
-7296.6,0.9998629686472265,2019-06-01T00:00:00.000+02:00,marruecos-frontera
-2897.1,0.7262176321660441,2019-06-02T00:00:00.000+02:00,marruecos-frontera
-1907.2,0.6062686756945769,2019-06-03T00:00:00.000+02:00,marruecos-frontera
-1033.5,0.5690452593326726,2019-06-04T00:00:00.000+02:00,marruecos-frontera
-219.7,0.04645998984943325,2019-06-05T00:00:00.000+02:00,marruecos-frontera
-111.5,0.016685372240927795,2019-06-06T00:00:00.000+02:00,marruecos-frontera
-82.2,0.010611928737412858,2019-06-07T00:00:00.000+02:00,marruecos-frontera
-23.2,0.0025820525091540436,2019-06-08T00:00:00.000+02:00,marruecos-frontera
-198.7,0.053436962134251295,2019-06-09T00:00:00.000+02:00,marruecos-frontera
-394.4,0.10157618213660244,2019-06-10T00:00:00.000+02:00,marruecos-frontera
-343.2,0.09025878392594151,2019-06-11T00:00:00.000+02:00,marruecos-frontera
-229.3,0.04625968366688186,2019-06-12T00:00:00.000+02:00,marruecos-frontera
-1042.7,0.43921651221566976,2019-06-13T00:00:00.000+02:00,marruecos-frontera
-853.5,0.5056579181231116,2019-06-14T00:00:00.000+02:00,marruecos-frontera
-401.7,0.14553820513749502,2019-06-15T00:00:00.000+02:00,marruecos-frontera
-177.2,0.040060588248592675,2019-06-16T00:00:00.000+02:00,marruecos-frontera
-1530.7,0.7417619693739097,2019-06-17T00:00:00.000+02:00,marruecos-frontera
-1268.0,0.6777849048535386,2019-06-18T00:00:00.000+02:00,marruecos-frontera
-975.5,0.6007883229660651,2019-06-19T00:00:00.000+02:00,marruecos-frontera
-401.2,0.1409450202002459,2019-06-20T00:00:00.000+02:00,marruecos-frontera
-502.6,0.16783543712014962,2019-06-21T00:00:00.000+02:00,marruecos-frontera
-235.3,0.04828944938124654,2019-06-22T00:00:00.000+02:00,marruecos-frontera
-248.3,0.04127944672574022,2019-06-23T00:00:00.000+02:00,marruecos-frontera
-707.8,0.4091329479768786,2019-06-24T00:00:00.000+02:00,marruecos-frontera
-1703.1,0.7352039715087416,2019-06-25T00:00:00.000+02:00,marruecos-frontera
-934.8,0.44972577696526506,2019-06-26T00:00:00.000+02:00,marruecos-frontera
-731.3,0.3589378619809561,2019-06-27T00:00:00.000+02:00,marruecos-frontera
-509.2,0.20136032900980705,2019-06-28T00:00:00.000+02:00,marruecos-frontera
-263.6,0.07630626718772617,2019-06-29T00:00:00.000+02:00,marruecos-frontera
-100.8,0.01631622395959792,2019-06-30T00:00:00.000+02:00,marruecos-frontera
-452.6,0.1338934414105257,2019-07-01T00:00:00.000+02:00,marruecos-frontera
-535.1,0.14573233836265592,2019-07-02T00:00:00.000+02:00,marruecos-frontera
-769.0,0.36594651184924337,2019-07-03T00:00:00.000+02:00,marruecos-frontera
-765.5,0.3659352741526841,2019-07-04T00:00:00.000+02:00,marruecos-frontera
-577.8,0.1768216176515592,2019-07-05T00:00:00.000+02:00,marruecos-frontera
-137.3,0.029322569622415855,2019-07-06T00:00:00.000+02:00,marruecos-frontera
-177.2,0.030536455909976046,2019-07-07T00:00:00.000+02:00,marruecos-frontera
-414.1,0.10790879478827362,2019-07-08T00:00:00.000+02:00,marruecos-frontera
-629.0,0.17409355106559646,2019-07-09T00:00:00.000+02:00,marruecos-frontera
-693.8,0.2579373931147297,2019-07-10T00:00:00.000+02:00,marruecos-frontera
-1278.0,0.4829384423534746,2019-07-11T00:00:00.000+02:00,marruecos-frontera
-1489.3,0.7170783379074582,2019-07-12T00:00:00.000+02:00,marruecos-frontera
-777.0,0.5043816942551119,2019-07-13T00:00:00.000+02:00,marruecos-frontera
-160.1,0.021284232916777453,2019-07-14T00:00:00.000+02:00,marruecos-frontera
-516.0,0.12206372862110566,2019-07-15T00:00:00.000+02:00,marruecos-frontera
-730.8,0.2441615716147138,2019-07-16T00:00:00.000+02:00,marruecos-frontera
-371.6,0.11495035109969995,2019-07-17T00:00:00.000+02:00,marruecos-frontera
-394.7,0.10402171621336707,2019-07-18T00:00:00.000+02:00,marruecos-frontera
-456.3,0.1392942182062397,2019-07-19T00:00:00.000+02:00,marruecos-frontera
-885.1,0.5437066158854966,2019-07-20T00:00:00.000+02:00,marruecos-frontera
-189.3,0.030618681763040844,2019-07-21T00:00:00.000+02:00,marruecos-frontera
-423.4,0.10406783826963253,2019-07-22T00:00:00.000+02:00,marruecos-frontera
-790.2,0.25197704081632655,2019-07-23T00:00:00.000+02:00,marruecos-frontera
-911.7,0.32160999012276,2019-07-24T00:00:00.000+02:00,marruecos-frontera
-1142.9,0.6570656548235023,2019-07-25T00:00:00.000+02:00,marruecos-frontera
-6489.2,0.9867854807560713,2019-07-26T00:00:00.000+02:00,marruecos-frontera
-2170.1,0.8013071412746474,2019-07-27T00:00:00.000+02:00,marruecos-frontera
-347.3,0.08344345402561207,2019-07-28T00:00:00.000+02:00,marruecos-frontera
-3357.0,0.9388634075399933,2019-07-29T00:00:00.000+02:00,marruecos-frontera
-1431.3,0.626828413768941,2019-07-30T00:00:00.000+02:00,marruecos-frontera
-5824.6,0.9453677854963318,2019-07-31T00:00:00.000+02:00,marruecos-frontera
-8688.7,0.985974149767938,2019-08-01T00:00:00.000+02:00,marruecos-frontera
-8826.9,0.9996376031981516,2019-08-02T00:00:00.000+02:00,marruecos-frontera
-8878.0,1.0,2019-08-03T00:00:00.000+02:00,marruecos-frontera
-3124.2,0.7312859884836852,2019-08-04T00:00:00.000+02:00,marruecos-frontera
-1369.8,0.5761514195583596,2019-08-05T00:00:00.000+02:00,marruecos-frontera
-1707.1,0.7041039389564858,2019-08-06T00:00:00.000+02:00,marruecos-frontera
-2656.4,0.8689280690850807,2019-08-07T00:00:00.000+02:00,marruecos-frontera
-5574.2,0.9686848324760183,2019-08-08T00:00:00.000+02:00,marruecos-frontera
-1277.4,0.5351038873994639,2019-08-09T00:00:00.000+02:00,marruecos-frontera
-137.1,0.023369982101764254,2019-08-10T00:00:00.000+02:00,marruecos-frontera
-40.7,0.004543729207135999,2019-08-11T00:00:00.000+02:00,marruecos-frontera
-11.7,0.0010310005110942704,2019-08-12T00:00:00.000+02:00,marruecos-frontera
-181.5,0.023652522935779817,2019-08-13T00:00:00.000+02:00,marruecos-frontera
-646.0,0.09505451656096879,2019-08-14T00:00:00.000+02:00,marruecos-frontera
-1978.0,0.7757471174209741,2019-08-15T00:00:00.000+02:00,marruecos-frontera
-695.1,0.1780800860810084,2019-08-16T00:00:00.000+02:00,marruecos-frontera
-493.3,0.0670700203942896,2019-08-17T00:00:00.000+02:00,marruecos-frontera
-255.4,0.02921060457030446,2019-08-18T00:00:00.000+02:00,marruecos-frontera
-73.6,0.012977853011708278,2019-08-19T00:00:00.000+02:00,marruecos-frontera
-323.7,0.06704361873990307,2019-08-20T00:00:00.000+02:00,marruecos-frontera
-127.8,0.02199693626396323,2019-08-21T00:00:00.000+02:00,marruecos-frontera
-368.9,0.13219853072926,2019-08-22T00:00:00.000+02:00,marruecos-frontera
-4606.7,0.9668394652339077,2019-08-23T00:00:00.000+02:00,marruecos-frontera
-8913.2,1.0,2019-08-24T00:00:00.000+02:00,marruecos-frontera
-2879.9,0.7820714751249186,2019-08-25T00:00:00.000+02:00,marruecos-frontera
-7088.0,0.9907328459807389,2019-08-26T00:00:00.000+02:00,marruecos-frontera
-7954.6,0.9984185159152524,2019-08-27T00:00:00.000+02:00,marruecos-frontera
-6843.4,0.999153185773521,2019-08-28T00:00:00.000+02:00,marruecos-frontera
-6784.7,0.972159335148302,2019-08-29T00:00:00.000+02:00,marruecos-frontera
-6889.9,0.9814672364672364,2019-08-30T00:00:00.000+02:00,marruecos-frontera
-5179.6,0.9690189328743545,2019-08-31T00:00:00.000+02:00,marruecos-frontera
-792.6,0.24597337305651246,2019-09-01T00:00:00.000+02:00,marruecos-frontera
-4962.9,0.8633983403211496,2019-09-02T00:00:00.000+02:00,marruecos-frontera
-1703.9,0.754739546420978,2019-09-03T00:00:00.000+02:00,marruecos-frontera
-1844.9,0.6118462507876496,2019-09-04T00:00:00.000+02:00,marruecos-frontera
-4274.5,0.9769615797773866,2019-09-05T00:00:00.000+02:00,marruecos-frontera
-4778.5,0.9382669991556873,2019-09-06T00:00:00.000+02:00,marruecos-frontera
-8234.2,1.0,2019-09-07T00:00:00.000+02:00,marruecos-frontera
-3867.5,0.8928983700420188,2019-09-08T00:00:00.000+02:00,marruecos-frontera
-6407.9,0.9714974453827377,2019-09-09T00:00:00.000+02:00,marruecos-frontera
-6476.1,0.9920040439318046,2019-09-10T00:00:00.000+02:00,marruecos-frontera
-1860.48,0.6642744673786137,2019-09-11T00:00:00.000+02:00,marruecos-frontera
-704.6,0.41395922683743613,2019-09-12T00:00:00.000+02:00,marruecos-frontera
-1312.9,0.5644211340870985,2019-09-13T00:00:00.000+02:00,marruecos-frontera
-1622.4,0.6859172198029848,2019-09-14T00:00:00.000+02:00,marruecos-frontera
-1797.3,0.7527327553712778,2019-09-15T00:00:00.000+02:00,marruecos-frontera
-4444.7,0.944374800807394,2019-09-16T00:00:00.000+02:00,marruecos-frontera
-5709.7,0.9916977854971776,2019-09-17T00:00:00.000+02:00,marruecos-frontera
-2464.5,0.8370126341529683,2019-09-18T00:00:00.000+02:00,marruecos-frontera
-1174.4,0.5549832238552053,2019-09-19T00:00:00.000+02:00,marruecos-frontera
-3454.1,0.9118050789293068,2019-09-20T00:00:00.000+02:00,marruecos-frontera
-6963.7,0.9986376412550909,2019-09-21T00:00:00.000+02:00,marruecos-frontera
-2358.4,0.8646746104491293,2019-09-22T00:00:00.000+02:00,marruecos-frontera
-7620.6,0.9991739763206545,2019-09-23T00:00:00.000+02:00,marruecos-frontera
-1186.4,0.59882899252978,2019-09-24T00:00:00.000+02:00,marruecos-frontera
-758.1,0.4970169802661771,2019-09-25T00:00:00.000+02:00,marruecos-frontera
-930.4,0.5492325855962219,2019-09-26T00:00:00.000+02:00,marruecos-frontera
-646.9,0.3963119524597194,2019-09-27T00:00:00.000+02:00,marruecos-frontera
-2544.3,0.8494024170394605,2019-09-28T00:00:00.000+02:00,marruecos-frontera
-2640.8,0.7969820431567829,2019-09-29T00:00:00.000+02:00,marruecos-frontera
-3337.4,0.9077902295724078,2019-09-30T00:00:00.000+02:00,marruecos-frontera
-2969.9,0.9079486395597677,2019-10-01T00:00:00.000+02:00,marruecos-frontera
-2523.1,0.8370156581740976,2019-10-02T00:00:00.000+02:00,marruecos-frontera
-853.8,0.5171724513901508,2019-10-03T00:00:00.000+02:00,marruecos-frontera
-726.0,0.35089415176413724,2019-10-04T00:00:00.000+02:00,marruecos-frontera
-744.5,0.49327502815874913,2019-10-05T00:00:00.000+02:00,marruecos-frontera
-818.7,0.48900967626328995,2019-10-06T00:00:00.000+02:00,marruecos-frontera
-1782.7,0.8342849120179707,2019-10-07T00:00:00.000+02:00,marruecos-frontera
-882.8,0.4314127938229976,2019-10-08T00:00:00.000+02:00,marruecos-frontera
-1511.9,0.5340893033771372,2019-10-09T00:00:00.000+02:00,marruecos-frontera
-1773.1,0.7456265769554247,2019-10-10T00:00:00.000+02:00,marruecos-frontera
-1555.2,0.8043028547786513,2019-10-11T00:00:00.000+02:00,marruecos-frontera
-0.9,0.04639175257731959,2019-10-12T00:00:00.000+02:00,marruecos-frontera
-11.6,0.6137566137566138,2019-10-13T00:00:00.000+02:00,marruecos-frontera
-353.9,0.49835243754752584,2019-10-14T00:00:00.000+02:00,marruecos-frontera
0.0,0.0,2019-10-15T00:00:00.000+02:00,marruecos-frontera
-1802.4,0.8408285127822356,2019-10-16T00:00:00.000+02:00,marruecos-frontera
-1074.5,0.6094033575317604,2019-10-17T00:00:00.000+02:00,marruecos-frontera
-1105.7,0.627240753346948,2019-10-18T00:00:00.000+02:00,marruecos-frontera
-929.0,0.5272118494977583,2019-10-19T00:00:00.000+02:00,marruecos-frontera
-899.3,0.5150630011454753,2019-10-20T00:00:00.000+02:00,marruecos-frontera
-853.1,0.4744452477615261,2019-10-21T00:00:00.000+02:00,marruecos-frontera
-956.8,0.5239581622036034,2019-10-22T00:00:00.000+02:00,marruecos-frontera
-699.5,0.39658691461616963,2019-10-23T00:00:00.000+02:00,marruecos-frontera
-1136.7,0.6200632773292604,2019-10-24T00:00:00.000+02:00,marruecos-frontera
-1147.4,0.6332579060654562,2019-10-25T00:00:00.000+02:00,marruecos-frontera
-803.6,0.4768856447688565,2019-10-26T00:00:00.000+02:00,marruecos-frontera
-377.3,0.1229470802919708,2019-10-27T00:00:00.000+02:00,marruecos-frontera
-773.3,0.3217659052136645,2019-10-28T00:00:00.000+01:00,marruecos-frontera
-729.9,0.3393936575839301,2019-10-29T00:00:00.000+01:00,marruecos-frontera
-562.2,0.24877206956060002,2019-10-30T00:00:00.000+01:00,marruecos-frontera
-424.1,0.1888498018435232,2019-10-31T00:00:00.000+01:00,marruecos-frontera
-668.8,0.4147596899224806,2019-11-01T00:00:00.000+01:00,marruecos-frontera
-726.2,0.44337261127052935,2019-11-02T00:00:00.000+01:00,marruecos-frontera
-876.8,0.518295206005793,2019-11-03T00:00:00.000+01:00,marruecos-frontera
-1035.4,0.6176330231448341,2019-11-04T00:00:00.000+01:00,marruecos-frontera
-808.8,0.46296508299942757,2019-11-05T00:00:00.000+01:00,marruecos-frontera
-151.5,0.03347770362840854,2019-11-06T00:00:00.000+01:00,marruecos-frontera
-518.2,0.17202230779444963,2019-11-07T00:00:00.000+01:00,marruecos-frontera
-337.8,0.0840005968070821,2019-11-08T00:00:00.000+01:00,marruecos-frontera
-267.0,0.05606063787347513,2019-11-09T00:00:00.000+01:00,marruecos-frontera
-0.2,3.0157270163904766e-05,2019-11-10T00:00:00.000+01:00,marruecos-frontera
-19.4,0.0036302395209580835,2019-11-11T00:00:00.000+01:00,marruecos-frontera
-160.7,0.03557434750846744,2019-11-12T00:00:00.000+01:00,marruecos-frontera
-152.0,0.03664681630783326,2019-11-13T00:00:00.000+01:00,marruecos-frontera
-124.1,0.03098704087492821,2019-11-14T00:00:00.000+01:00,marruecos-frontera
-96.7,0.017415578568212516,2019-11-15T00:00:00.000+01:00,marruecos-frontera
-11.0,0.0018825623384847083,2019-11-16T00:00:00.000+01:00,marruecos-frontera
-0.1,1.468083856949909e-05,2019-11-17T00:00:00.000+01:00,marruecos-frontera
-4.4,0.0008034181791622541,2019-11-18T00:00:00.000+01:00,marruecos-frontera
-1614.6,0.5322213798332069,2019-11-19T00:00:00.000+01:00,marruecos-frontera
-2795.8,0.89080771068982,2019-11-20T00:00:00.000+01:00,marruecos-frontera
-1664.7,0.7435347715395954,2019-11-21T00:00:00.000+01:00,marruecos-frontera
-922.1,0.3233963455266019,2019-11-22T00:00:00.000+01:00,marruecos-frontera
-890.5,0.4586423568191183,2019-11-23T00:00:00.000+01:00,marruecos-frontera
-242.0,0.05849083965775608,2019-11-24T00:00:00.000+01:00,marruecos-frontera
-1222.4,0.5607339449541284,2019-11-25T00:00:00.000+01:00,marruecos-frontera
-1252.6,0.4816766006537204,2019-11-26T00:00:00.000+01:00,marruecos-frontera
-1449.6,0.47898493259318004,2019-11-27T00:00:00.000+01:00,marruecos-frontera
-2486.5,0.8970704957067609,2019-11-28T00:00:00.000+01:00,marruecos-frontera
-1895.9,0.7940942408376964,2019-11-29T00:00:00.000+01:00,marruecos-frontera
-1840.9,0.594317998385795,2019-11-30T00:00:00.000+01:00,marruecos-frontera
-684.2,0.17001292118079717,2019-12-01T00:00:00.000+01:00,marruecos-frontera
-581.2,0.18628802205198888,2019-12-02T00:00:00.000+01:00,marruecos-frontera
-1050.1,0.41099804305283755,2019-12-03T00:00:00.000+01:00,marruecos-frontera
-1693.2,0.5105074320861097,2019-12-04T00:00:00.000+01:00,marruecos-frontera
-771.7,0.30061158505706825,2019-12-05T00:00:00.000+01:00,marruecos-frontera
-296.6,0.08735090561036667,2019-12-06T00:00:00.000+01:00,marruecos-frontera
-173.8,0.03891887050182503,2019-12-07T00:00:00.000+01:00,marruecos-frontera
-483.2,0.16041431511851803,2019-12-08T00:00:00.000+01:00,marruecos-frontera
-618.4,0.26926761299312024,2019-12-09T00:00:00.000+01:00,marruecos-frontera
-745.5,0.288953488372093,2019-12-10T00:00:00.000+01:00,marruecos-frontera
-465.1,0.18127606501149787,2019-12-11T00:00:00.000+01:00,marruecos-frontera
-344.6,0.12146205632512073,2019-12-12T00:00:00.000+01:00,marruecos-frontera
-473.1,0.3933322248087795,2019-12-13T00:00:00.000+01:00,marruecos-frontera
-495.5,0.38298036790848666,2019-12-14T00:00:00.000+01:00,marruecos-frontera
-2112.9,0.7512800455127293,2019-12-15T00:00:00.000+01:00,marruecos-frontera
-495.8,0.16578612987360394,2019-12-16T00:00:00.000+01:00,marruecos-frontera
-464.9,0.17977571539056458,2019-12-17T00:00:00.000+01:00,marruecos-frontera
-677.8,0.38276485204427374,2019-12-18T00:00:00.000+01:00,marruecos-frontera
-655.1,0.4143317943204099,2019-12-19T00:00:00.000+01:00,marruecos-frontera
-1190.2,0.672163551137968,2019-12-20T00:00:00.000+01:00,marruecos-frontera
-2662.6,0.8982221772425194,2019-12-21T00:00:00.000+01:00,marruecos-frontera
-2848.5,0.9256491079842719,2019-12-22T00:00:00.000+01:00,marruecos-frontera
-1491.2,0.7264224473889321,2019-12-23T00:00:00.000+01:00,marruecos-frontera
-1537.1,0.6899322231698012,2019-12-24T00:00:00.000+01:00,marruecos-frontera
-2700.6,0.9276268333734071,2019-12-25T00:00:00.000+01:00,marruecos-frontera
-2128.8,0.8848615845041151,2019-12-26T00:00:00.000+01:00,marruecos-frontera
-552.9,0.3088481733884482,2019-12-27T00:00:00.000+01:00,marruecos-frontera
-229.2,0.049144474462884336,2019-12-28T00:00:00.000+01:00,marruecos-frontera
-445.3,0.307803967650515,2019-12-29T00:00:00.000+01:00,marruecos-frontera
-404.7,0.16786262391637977,2019-12-30T00:00:00.000+01:00,marruecos-frontera
-329.1,0.11509407568021264,2019-12-31T00:00:00.000+01:00,marruecos-frontera
-763.94,1.0,2019-01-01T00:00:00.000+01:00,andorra-frontera
-693.57,1.0,2019-01-02T00:00:00.000+01:00,andorra-frontera
-726.44,1.0,2019-01-03T00:00:00.000+01:00,andorra-frontera
-712.84,1.0,2019-01-04T00:00:00.000+01:00,andorra-frontera
-889.63,1.0,2019-01-05T00:00:00.000+01:00,andorra-frontera
-845.19,1.0,2019-01-06T00:00:00.000+01:00,andorra-frontera
-692.19,1.0,2019-01-07T00:00:00.000+01:00,andorra-frontera
-805.93,1.0,2019-01-08T00:00:00.000+01:00,andorra-frontera
-805.65,1.0,2019-01-09T00:00:00.000+01:00,andorra-frontera
-874.34,1.0,2019-01-10T00:00:00.000+01:00,andorra-frontera
-959.3,1.0,2019-01-11T00:00:00.000+01:00,andorra-frontera
-936.96,1.0,2019-01-12T00:00:00.000+01:00,andorra-frontera
-877.76,1.0,2019-01-13T00:00:00.000+01:00,andorra-frontera
-814.32,1.0,2019-01-14T00:00:00.000+01:00,andorra-frontera
-777.18,1.0,2019-01-15T00:00:00.000+01:00,andorra-frontera
-787.02,1.0,2019-01-16T00:00:00.000+01:00,andorra-frontera
-847.98,1.0,2019-01-17T00:00:00.000+01:00,andorra-frontera
-830.05,1.0,2019-01-18T00:00:00.000+01:00,andorra-frontera
-967.35,1.0,2019-01-19T00:00:00.000+01:00,andorra-frontera
-897.04,1.0,2019-01-20T00:00:00.000+01:00,andorra-frontera
-879.09,1.0,2019-01-21T00:00:00.000+01:00,andorra-frontera
-1016.9,1.0,2019-01-22T00:00:00.000+01:00,andorra-frontera
-923.76,1.0,2019-01-23T00:00:00.000+01:00,andorra-frontera
-941.07,1.0,2019-01-24T00:00:00.000+01:00,andorra-frontera
-892.33,1.0,2019-01-25T00:00:00.000+01:00,andorra-frontera
-960.37,1.0,2019-01-26T00:00:00.000+01:00,andorra-frontera
-936.95,1.0,2019-01-27T00:00:00.000+01:00,andorra-frontera
-944.35,1.0,2019-01-28T00:00:00.000+01:00,andorra-frontera
-947.91,1.0,2019-01-29T00:00:00.000+01:00,andorra-frontera
-907.91,1.0,2019-01-30T00:00:00.000+01:00,andorra-frontera
-862.03,1.0,2019-01-31T00:00:00.000+01:00,andorra-frontera
-820.54,1.0,2019-02-01T00:00:00.000+01:00,andorra-frontera
-999.52,1.0,2019-02-02T00:00:00.000+01:00,andorra-frontera
-978.88,1.0,2019-02-03T00:00:00.000+01:00,andorra-frontera
