datetime,value,percentage,indicator,region,Type
2019-08-05T00:00:00.000+02:00,2800.869,0.0038161648113236445,Turbina de gas,canarias,No-Renovable
2019-08-06T00:00:00.000+02:00,2801.456,0.003704115748703811,Turbina de gas,canarias,No-Renovable
2019-08-07T00:00:00.000+02:00,3397.951,0.00444704262388491,Turbina de gas,canarias,No-Renovable
2019-08-08T00:00:00.000+02:00,4015.176,0.005076264458073526,Turbina de gas,canarias,No-Renovable
2019-08-09T00:00:00.000+02:00,4274.503,0.005324685251654164,Turbina de gas,canarias,No-Renovable
2019-08-10T00:00:00.000+02:00,2844.955,0.004094044754928663,Turbina de gas,canarias,No-Renovable
2019-08-11T00:00:00.000+02:00,2518.609,0.0038723830692169742,Turbina de gas,canarias,No-Renovable
2019-08-12T00:00:00.000+02:00,3016.287,0.004210029449703749,Turbina de gas,canarias,No-Renovable
2019-08-13T00:00:00.000+02:00,2847.036,0.004002985134636572,Turbina de gas,canarias,No-Renovable
2019-08-14T00:00:00.000+02:00,2816.685,0.004004485861262577,Turbina de gas,canarias,No-Renovable
2019-08-15T00:00:00.000+02:00,2122.804,0.003172393426525677,Turbina de gas,canarias,No-Renovable
2019-08-16T00:00:00.000+02:00,3135.228,0.00456769096717166,Turbina de gas,canarias,No-Renovable
2019-08-17T00:00:00.000+02:00,2643.109,0.00385294502788474,Turbina de gas,canarias,No-Renovable
2019-08-18T00:00:00.000+02:00,2397.981,0.003759686887283183,Turbina de gas,canarias,No-Renovable
2019-08-19T00:00:00.000+02:00,3247.465,0.004494438205984725,Turbina de gas,canarias,No-Renovable
2019-08-20T00:00:00.000+02:00,3003.028,0.004050064305331529,Turbina de gas,canarias,No-Renovable
2019-08-21T00:00:00.000+02:00,2922.435,0.003899326264293332,Turbina de gas,canarias,No-Renovable
2019-08-22T00:00:00.000+02:00,2983.587,0.004001789068786815,Turbina de gas,canarias,No-Renovable
2019-08-23T00:00:00.000+02:00,3338.727,0.004534769018157714,Turbina de gas,canarias,No-Renovable
2019-08-24T00:00:00.000+02:00,2463.569,0.003549733421261858,Turbina de gas,canarias,No-Renovable
2019-08-25T00:00:00.000+02:00,2066.298,0.0030784324946246154,Turbina de gas,canarias,No-Renovable
2019-08-26T00:00:00.000+02:00,2985.236,0.00397685574600807,Turbina de gas,canarias,No-Renovable
2019-08-27T00:00:00.000+02:00,2861.211,0.003819575558386472,Turbina de gas,canarias,No-Renovable
2019-08-28T00:00:00.000+02:00,2561.754,0.0034792768503008166,Turbina de gas,canarias,No-Renovable
2019-08-29T00:00:00.000+02:00,2613.113,0.0034552085864575175,Turbina de gas,canarias,No-Renovable
2019-08-30T00:00:00.000+02:00,2699.901,0.003525431926883119,Turbina de gas,canarias,No-Renovable
2019-08-31T00:00:00.000+02:00,2064.078,0.0030615522193366434,Turbina de gas,canarias,No-Renovable
2019-09-01T00:00:00.000+02:00,2007.316,0.0030406717130649625,Turbina de gas,canarias,No-Renovable
2019-09-02T00:00:00.000+02:00,2531.876,0.0031878792847721627,Turbina de gas,canarias,No-Renovable
2019-09-03T00:00:00.000+02:00,2580.561,0.0033709192063845913,Turbina de gas,canarias,No-Renovable
2019-09-04T00:00:00.000+02:00,2705.713,0.0035279487570362947,Turbina de gas,canarias,No-Renovable
2019-09-05T00:00:00.000+02:00,2619.486,0.0034712577855414333,Turbina de gas,canarias,No-Renovable
2019-09-06T00:00:00.000+02:00,2906.281,0.0037703302585059655,Turbina de gas,canarias,No-Renovable
2019-09-07T00:00:00.000+02:00,1619.047,0.002310765103500482,Turbina de gas,canarias,No-Renovable
2019-09-08T00:00:00.000+02:00,1333.743,0.0021276220798588635,Turbina de gas,canarias,No-Renovable
2019-09-09T00:00:00.000+02:00,2243.084,0.003085974834830036,Turbina de gas,canarias,No-Renovable
2019-09-10T00:00:00.000+02:00,2874.672,0.003691648218273234,Turbina de gas,canarias,No-Renovable
2019-09-11T00:00:00.000+02:00,2214.765,0.0029888267865037987,Turbina de gas,canarias,No-Renovable
2019-09-12T00:00:00.000+02:00,2001.877,0.0028029403295285068,Turbina de gas,canarias,No-Renovable
2019-09-13T00:00:00.000+02:00,2001.645,0.0028057519571256873,Turbina de gas,canarias,No-Renovable
2019-09-14T00:00:00.000+02:00,1789.31,0.002805326125131542,Turbina de gas,canarias,No-Renovable
2019-09-15T00:00:00.000+02:00,1427.914,0.0023667365364509027,Turbina de gas,canarias,No-Renovable
2019-09-16T00:00:00.000+02:00,2519.745,0.0035023665494993516,Turbina de gas,canarias,No-Renovable
2019-09-17T00:00:00.000+02:00,2737.255,0.003803353120580195,Turbina de gas,canarias,No-Renovable
2019-09-18T00:00:00.000+02:00,2864.192,0.003986938351471304,Turbina de gas,canarias,No-Renovable
2019-09-19T00:00:00.000+02:00,2288.453,0.0031449117128124994,Turbina de gas,canarias,No-Renovable
2019-09-20T00:00:00.000+02:00,2379.649,0.0031693219088920785,Turbina de gas,canarias,No-Renovable
2019-09-21T00:00:00.000+02:00,2279.416,0.003498610053608279,Turbina de gas,canarias,No-Renovable
2019-09-22T00:00:00.000+02:00,1227.027,0.001914089438348974,Turbina de gas,canarias,No-Renovable
2019-09-23T00:00:00.000+02:00,3273.876,0.004532360249031148,Turbina de gas,canarias,No-Renovable
2019-09-24T00:00:00.000+02:00,2758.269,0.003614340329436796,Turbina de gas,canarias,No-Renovable
2019-09-25T00:00:00.000+02:00,2612.031,0.0035245507522214206,Turbina de gas,canarias,No-Renovable
2019-09-26T00:00:00.000+02:00,2446.4,0.0034212948940521726,Turbina de gas,canarias,No-Renovable
2019-09-27T00:00:00.000+02:00,2402.769,0.0033850632559665936,Turbina de gas,canarias,No-Renovable
2019-09-28T00:00:00.000+02:00,1830.161,0.002829853260709378,Turbina de gas,canarias,No-Renovable
2019-09-29T00:00:00.000+02:00,2090.338,0.003382932975626867,Turbina de gas,canarias,No-Renovable
2019-09-30T00:00:00.000+02:00,3879.861,0.005671518792174176,Turbina de gas,canarias,No-Renovable
2019-10-01T00:00:00.000+02:00,2023.055,0.0028014056464843386,Turbina de gas,canarias,No-Renovable
2019-10-02T00:00:00.000+02:00,2066.823,0.002792593784289388,Turbina de gas,canarias,No-Renovable
2019-10-03T00:00:00.000+02:00,1567.344,0.00221763035003,Turbina de gas,canarias,No-Renovable
2019-10-04T00:00:00.000+02:00,1714.698,0.0025579657350013126,Turbina de gas,canarias,No-Renovable
2019-10-05T00:00:00.000+02:00,929.18,0.001500618406334273,Turbina de gas,canarias,No-Renovable
2019-10-06T00:00:00.000+02:00,809.266,0.0013881437787450182,Turbina de gas,canarias,No-Renovable
2019-10-07T00:00:00.000+02:00,1062.151,0.0015168762892802592,Turbina de gas,canarias,No-Renovable
2019-10-08T00:00:00.000+02:00,1489.278,0.0022287611855761756,Turbina de gas,canarias,No-Renovable
2019-10-09T00:00:00.000+02:00,1503.199,0.0022397822138746277,Turbina de gas,canarias,No-Renovable
2019-10-10T00:00:00.000+02:00,1465.799,0.0021220224792604736,Turbina de gas,canarias,No-Renovable
2019-10-11T00:00:00.000+02:00,1556.748,0.0022359845482504016,Turbina de gas,canarias,No-Renovable
2019-10-12T00:00:00.000+02:00,1372.164,0.002147059015668411,Turbina de gas,canarias,No-Renovable
2019-10-13T00:00:00.000+02:00,938.436,0.0015232668923136168,Turbina de gas,canarias,No-Renovable
2019-10-14T00:00:00.000+02:00,1677.352,0.002267619933735881,Turbina de gas,canarias,No-Renovable
2019-10-15T00:00:00.000+02:00,1428.942,0.0018677594221683746,Turbina de gas,canarias,No-Renovable
2019-10-16T00:00:00.000+02:00,1083.48,0.0015401405550112867,Turbina de gas,canarias,No-Renovable
2019-10-17T00:00:00.000+02:00,1703.714,0.002424041442336543,Turbina de gas,canarias,No-Renovable
2019-10-18T00:00:00.000+02:00,1406.157,0.0020855558981193864,Turbina de gas,canarias,No-Renovable
2019-10-19T00:00:00.000+02:00,763.875,0.0012251868487132467,Turbina de gas,canarias,No-Renovable
2019-10-20T00:00:00.000+02:00,698.192,0.0011580923648824085,Turbina de gas,canarias,No-Renovable
2019-10-21T00:00:00.000+02:00,851.7,0.001296703777475169,Turbina de gas,canarias,No-Renovable
2019-10-22T00:00:00.000+02:00,1888.963,0.002601940595334291,Turbina de gas,canarias,No-Renovable
2019-10-23T00:00:00.000+02:00,1617.125,0.0023282194047797187,Turbina de gas,canarias,No-Renovable
2019-10-24T00:00:00.000+02:00,1847.557,0.002551209842560246,Turbina de gas,canarias,No-Renovable
2019-10-25T00:00:00.000+02:00,1928.436,0.0027939930253969188,Turbina de gas,canarias,No-Renovable
2019-10-26T00:00:00.000+02:00,1018.345,0.0016201462435007073,Turbina de gas,canarias,No-Renovable
2019-10-27T00:00:00.000+02:00,866.111,0.0014185493515494617,Turbina de gas,canarias,No-Renovable
2019-10-28T00:00:00.000+01:00,2213.031,0.003469448418167522,Turbina de gas,canarias,No-Renovable
2019-10-29T00:00:00.000+01:00,2298.56,0.003415761006886978,Turbina de gas,canarias,No-Renovable
2019-10-30T00:00:00.000+01:00,1672.76,0.002453767968971837,Turbina de gas,canarias,No-Renovable
2019-10-31T00:00:00.000+01:00,1216.426,0.00178925605358988,Turbina de gas,canarias,No-Renovable
2019-11-01T00:00:00.000+01:00,795.61,0.0012368385441728343,Turbina de gas,canarias,No-Renovable
2019-11-02T00:00:00.000+01:00,809.283,0.0012067709260710966,Turbina de gas,canarias,No-Renovable
2019-11-03T00:00:00.000+01:00,918.883,0.0013545053067821344,Turbina de gas,canarias,No-Renovable
2019-11-04T00:00:00.000+01:00,1749.294,0.0023913528678984435,Turbina de gas,canarias,No-Renovable
2019-11-05T00:00:00.000+01:00,1799.299,0.0023527793467958314,Turbina de gas,canarias,No-Renovable
2019-11-06T00:00:00.000+01:00,1565.48,0.002033971793217812,Turbina de gas,canarias,No-Renovable
2019-11-07T00:00:00.000+01:00,2359.475,0.0031837515703891134,Turbina de gas,canarias,No-Renovable
2019-11-08T00:00:00.000+01:00,1688.143,0.0021523587312202515,Turbina de gas,canarias,No-Renovable
2019-11-09T00:00:00.000+01:00,1166.081,0.001688223498477503,Turbina de gas,canarias,No-Renovable
2019-11-10T00:00:00.000+01:00,743.549,0.0011142748086209275,Turbina de gas,canarias,No-Renovable
2019-11-11T00:00:00.000+01:00,1520.831,0.0021412889897943093,Turbina de gas,canarias,No-Renovable
2019-11-12T00:00:00.000+01:00,1575.474,0.0020391605165558527,Turbina de gas,canarias,No-Renovable
2019-11-13T00:00:00.000+01:00,1639.64,0.0020729875941988903,Turbina de gas,canarias,No-Renovable
2019-11-14T00:00:00.000+01:00,2016.092,0.0024638191109013466,Turbina de gas,canarias,No-Renovable
2019-11-15T00:00:00.000+01:00,1470.168,0.0018614763245141815,Turbina de gas,canarias,No-Renovable
2019-11-16T00:00:00.000+01:00,1292.825,0.00184020918321411,Turbina de gas,canarias,No-Renovable
2019-11-17T00:00:00.000+01:00,1185.647,0.0017335955631901114,Turbina de gas,canarias,No-Renovable
2019-11-18T00:00:00.000+01:00,2481.902,0.0031527072996268214,Turbina de gas,canarias,No-Renovable
2019-11-19T00:00:00.000+01:00,2585.807,0.003311694252980781,Turbina de gas,canarias,No-Renovable
2019-11-20T00:00:00.000+01:00,2321.851,0.0029018579769314987,Turbina de gas,canarias,No-Renovable
2019-11-21T00:00:00.000+01:00,2890.982,0.0035549372279023526,Turbina de gas,canarias,No-Renovable
2019-11-22T00:00:00.000+01:00,2124.121,0.0026176341105439505,Turbina de gas,canarias,No-Renovable
2019-11-23T00:00:00.000+01:00,1284.893,0.0016303028835424045,Turbina de gas,canarias,No-Renovable
2019-11-24T00:00:00.000+01:00,769.757,0.0010675825122373973,Turbina de gas,canarias,No-Renovable
2019-11-25T00:00:00.000+01:00,1549.961,0.001912230209944497,Turbina de gas,canarias,No-Renovable
2019-11-26T00:00:00.000+01:00,1434.497,0.0018186567940801854,Turbina de gas,canarias,No-Renovable
2019-11-27T00:00:00.000+01:00,1452.701,0.001843484200252321,Turbina de gas,canarias,No-Renovable
2019-11-28T00:00:00.000+01:00,1426.704,0.001895802256305578,Turbina de gas,canarias,No-Renovable
2019-11-29T00:00:00.000+01:00,1620.634,0.0022337711898889603,Turbina de gas,canarias,No-Renovable
2019-11-30T00:00:00.000+01:00,1226.13,0.0017621326493327445,Turbina de gas,canarias,No-Renovable
2019-12-01T00:00:00.000+01:00,767.546,0.0012604817432452693,Turbina de gas,canarias,No-Renovable
2019-12-02T00:00:00.000+01:00,1444.102,0.0018670891765148066,Turbina de gas,canarias,No-Renovable
2019-12-03T00:00:00.000+01:00,1874.588,0.002396948574147997,Turbina de gas,canarias,No-Renovable
2019-12-04T00:00:00.000+01:00,2304.352,0.0029856573413712495,Turbina de gas,canarias,No-Renovable
2019-12-05T00:00:00.000+01:00,1770.106,0.002258955035751329,Turbina de gas,canarias,No-Renovable
2019-12-06T00:00:00.000+01:00,998.905,0.0015121621156592563,Turbina de gas,canarias,No-Renovable
2019-12-07T00:00:00.000+01:00,734.584,0.0011501013241608797,Turbina de gas,canarias,No-Renovable
2019-12-08T00:00:00.000+01:00,776.477,0.0012133518068713992,Turbina de gas,canarias,No-Renovable
2019-12-09T00:00:00.000+01:00,2002.839,0.0026376688186949926,Turbina de gas,canarias,No-Renovable
2019-12-10T00:00:00.000+01:00,1870.763,0.002362523034265872,Turbina de gas,canarias,No-Renovable
2019-12-11T00:00:00.000+01:00,1563.261,0.0019131138425342393,Turbina de gas,canarias,No-Renovable
2019-12-12T00:00:00.000+01:00,1135.378,0.0013269444430332091,Turbina de gas,canarias,No-Renovable
2019-12-13T00:00:00.000+01:00,968.617,0.001144955603866754,Turbina de gas,canarias,No-Renovable
2019-12-14T00:00:00.000+01:00,1255.829,0.0016895827641847082,Turbina de gas,canarias,No-Renovable
2019-12-15T00:00:00.000+01:00,1407.258,0.0022016188857122048,Turbina de gas,canarias,No-Renovable
2019-12-16T00:00:00.000+01:00,1721.22,0.00219861727689505,Turbina de gas,canarias,No-Renovable
2019-12-17T00:00:00.000+01:00,1136.6,0.0015987212525521621,Turbina de gas,canarias,No-Renovable
2019-12-18T00:00:00.000+01:00,1162.821,0.0015106673776306074,Turbina de gas,canarias,No-Renovable
2019-12-19T00:00:00.000+01:00,1164.147,0.0014729538519199484,Turbina de gas,canarias,No-Renovable
2019-12-20T00:00:00.000+01:00,1130.557,0.0014355952231666295,Turbina de gas,canarias,No-Renovable
2019-12-21T00:00:00.000+01:00,728.504,0.0010885255250094143,Turbina de gas,canarias,No-Renovable
2019-12-22T00:00:00.000+01:00,301.873,0.00045914547732563686,Turbina de gas,canarias,No-Renovable
2019-12-23T00:00:00.000+01:00,928.064,0.001310563379149983,Turbina de gas,canarias,No-Renovable
2019-12-24T00:00:00.000+01:00,940.117,0.0014947761467792818,Turbina de gas,canarias,No-Renovable
2019-12-25T00:00:00.000+01:00,480.032,0.0008024287806386146,Turbina de gas,canarias,No-Renovable
2019-12-26T00:00:00.000+01:00,818.884,0.0012659933925881555,Turbina de gas,canarias,No-Renovable
2019-12-27T00:00:00.000+01:00,1074.336,0.0016447285227330637,Turbina de gas,canarias,No-Renovable
2019-12-28T00:00:00.000+01:00,757.632,0.0011909027617831862,Turbina de gas,canarias,No-Renovable
2019-12-29T00:00:00.000+01:00,779.63,0.0012605762416198192,Turbina de gas,canarias,No-Renovable
2019-12-30T00:00:00.000+01:00,1513.828,0.0023612126648868397,Turbina de gas,canarias,No-Renovable
2019-12-31T00:00:00.000+01:00,1606.265,0.002539354103684225,Turbina de gas,canarias,No-Renovable
2019-01-01T00:00:00.000+01:00,7221.274,0.013137433165617378,Turbina de vapor,canarias,No-Renovable
2019-01-02T00:00:00.000+01:00,7836.532,0.011037376771339449,Turbina de vapor,canarias,No-Renovable
2019-01-03T00:00:00.000+01:00,9083.021,0.01269586478091862,Turbina de vapor,canarias,No-Renovable
2019-01-04T00:00:00.000+01:00,8914.684,0.011828137196415948,Turbina de vapor,canarias,No-Renovable
2019-01-05T00:00:00.000+01:00,7076.046,0.010421441426703851,Turbina de vapor,canarias,No-Renovable
2019-01-06T00:00:00.000+01:00,7014.48,0.010621218561154522,Turbina de vapor,canarias,No-Renovable
2019-01-07T00:00:00.000+01:00,6618.115,0.008603172664691258,Turbina de vapor,canarias,No-Renovable
2019-01-08T00:00:00.000+01:00,6424.795,0.007897818862481138,Turbina de vapor,canarias,No-Renovable
2019-01-09T00:00:00.000+01:00,6494.488,0.007667285279820199,Turbina de vapor,canarias,No-Renovable
2019-01-10T00:00:00.000+01:00,5836.066,0.006719607223457388,Turbina de vapor,canarias,No-Renovable
2019-01-11T00:00:00.000+01:00,6208.651,0.007227593781586594,Turbina de vapor,canarias,No-Renovable
2019-01-12T00:00:00.000+01:00,6301.514,0.008524150213235576,Turbina de vapor,canarias,No-Renovable
2019-01-13T00:00:00.000+01:00,6213.351,0.008667501304679595,Turbina de vapor,canarias,No-Renovable
2019-01-14T00:00:00.000+01:00,6832.216,0.008180079788049438,Turbina de vapor,canarias,No-Renovable
2019-01-15T00:00:00.000+01:00,6252.076,0.007786587020132437,Turbina de vapor,canarias,No-Renovable
2019-01-16T00:00:00.000+01:00,6632.802,0.008166725668598718,Turbina de vapor,canarias,No-Renovable
2019-01-17T00:00:00.000+01:00,6742.628,0.008597503448684209,Turbina de vapor,canarias,No-Renovable
2019-01-18T00:00:00.000+01:00,6951.119,0.00840904195506484,Turbina de vapor,canarias,No-Renovable
2019-01-19T00:00:00.000+01:00,6796.529,0.009264530773481544,Turbina de vapor,canarias,No-Renovable
2019-01-20T00:00:00.000+01:00,6629.958,0.009162924302435769,Turbina de vapor,canarias,No-Renovable
2019-01-21T00:00:00.000+01:00,6475.252,0.007728198426880746,Turbina de vapor,canarias,No-Renovable
2019-01-22T00:00:00.000+01:00,6625.279,0.007526478268100707,Turbina de vapor,canarias,No-Renovable
2019-01-23T00:00:00.000+01:00,6465.557,0.007199724370411508,Turbina de vapor,canarias,No-Renovable
2019-01-24T00:00:00.000+01:00,7024.429,0.007812304806835228,Turbina de vapor,canarias,No-Renovable
2019-01-25T00:00:00.000+01:00,8552.099,0.009658421238103839,Turbina de vapor,canarias,No-Renovable
2019-01-26T00:00:00.000+01:00,7978.325,0.011478816605467103,Turbina de vapor,canarias,No-Renovable
2019-01-27T00:00:00.000+01:00,6829.091,0.009452247088854997,Turbina de vapor,canarias,No-Renovable
2019-01-28T00:00:00.000+01:00,7109.491,0.008583593700156543,Turbina de vapor,canarias,No-Renovable
2019-01-29T00:00:00.000+01:00,7666.454,0.008908306281736287,Turbina de vapor,canarias,No-Renovable
2019-01-30T00:00:00.000+01:00,7533.417,0.008847681237257404,Turbina de vapor,canarias,No-Renovable
2019-01-31T00:00:00.000+01:00,8310.873,0.009556145819566554,Turbina de vapor,canarias,No-Renovable
2019-02-01T00:00:00.000+01:00,8346.13,0.009734036171581516,Turbina de vapor,canarias,No-Renovable
2019-02-02T00:00:00.000+01:00,6198.601,0.007754485332779793,Turbina de vapor,canarias,No-Renovable
2019-02-03T00:00:00.000+01:00,4464.389,0.006001893725551412,Turbina de vapor,canarias,No-Renovable
2019-02-04T00:00:00.000+01:00,7627.921,0.009129039873410644,Turbina de vapor,canarias,No-Renovable
2019-02-05T00:00:00.000+01:00,8067.036,0.009886452049675167,Turbina de vapor,canarias,No-Renovable
2019-02-06T00:00:00.000+01:00,7697.775,0.009885961484686265,Turbina de vapor,canarias,No-Renovable
2019-02-07T00:00:00.000+01:00,7428.127,0.009742638478774969,Turbina de vapor,canarias,No-Renovable
2019-02-08T00:00:00.000+01:00,7191.561,0.009413190959431066,Turbina de vapor,canarias,No-Renovable
2019-02-09T00:00:00.000+01:00,6620.77,0.009636247531100635,Turbina de vapor,canarias,No-Renovable
2019-02-10T00:00:00.000+01:00,6625.145,0.009425454107372909,Turbina de vapor,canarias,No-Renovable
2019-02-11T00:00:00.000+01:00,8414.85,0.011273487730619529,Turbina de vapor,canarias,No-Renovable
2019-02-12T00:00:00.000+01:00,8140.009,0.010985795370145308,Turbina de vapor,canarias,No-Renovable
2019-02-13T00:00:00.000+01:00,8359.842,0.011117200804447346,Turbina de vapor,canarias,No-Renovable
2019-02-14T00:00:00.000+01:00,8011.072,0.010513015699860847,Turbina de vapor,canarias,No-Renovable
2019-02-15T00:00:00.000+01:00,8520.197,0.0118599374221252,Turbina de vapor,canarias,No-Renovable
2019-02-16T00:00:00.000+01:00,7763.836,0.011778219869845797,Turbina de vapor,canarias,No-Renovable
2019-02-17T00:00:00.000+01:00,7207.003,0.01105810862274771,Turbina de vapor,canarias,No-Renovable
2019-02-18T00:00:00.000+01:00,7142.151,0.00977072556497855,Turbina de vapor,canarias,No-Renovable
2019-02-19T00:00:00.000+01:00,7947.352,0.011101439210955095,Turbina de vapor,canarias,No-Renovable
2019-02-20T00:00:00.000+01:00,8200.073,0.011233695638072354,Turbina de vapor,canarias,No-Renovable
2019-02-21T00:00:00.000+01:00,8232.477,0.011280986888402211,Turbina de vapor,canarias,No-Renovable
2019-02-22T00:00:00.000+01:00,8365.593,0.011981997546384028,Turbina de vapor,canarias,No-Renovable
2019-02-23T00:00:00.000+01:00,7798.799,0.011948755710400688,Turbina de vapor,canarias,No-Renovable
2019-02-24T00:00:00.000+01:00,7142.961,0.011673984937054911,Turbina de vapor,canarias,No-Renovable
2019-02-25T00:00:00.000+01:00,8325.849,0.012063820203660015,Turbina de vapor,canarias,No-Renovable
2019-02-26T00:00:00.000+01:00,8380.467,0.012158048956710599,Turbina de vapor,canarias,No-Renovable
2019-02-27T00:00:00.000+01:00,7464.963,0.010890983316494851,Turbina de vapor,canarias,No-Renovable
2019-02-28T00:00:00.000+01:00,7296.862,0.010791057393268704,Turbina de vapor,canarias,No-Renovable
2019-03-01T00:00:00.000+01:00,7526.902,0.011415574893076362,Turbina de vapor,canarias,No-Renovable
2019-03-02T00:00:00.000+01:00,7137.551,0.011392089068105904,Turbina de vapor,canarias,No-Renovable
2019-03-03T00:00:00.000+01:00,6387.256,0.010244181161809196,Turbina de vapor,canarias,No-Renovable
2019-03-04T00:00:00.000+01:00,7019.96,0.00998611810716326,Turbina de vapor,canarias,No-Renovable
2019-03-05T00:00:00.000+01:00,8050.599,0.012230805027490757,Turbina de vapor,canarias,No-Renovable
2019-03-06T00:00:00.000+01:00,7563.712,0.00999112672531411,Turbina de vapor,canarias,No-Renovable
2019-03-07T00:00:00.000+01:00,7278.065,0.010327019329779818,Turbina de vapor,canarias,No-Renovable
2019-03-08T00:00:00.000+01:00,7012.227,0.01082784753790948,Turbina de vapor,canarias,No-Renovable
2019-03-09T00:00:00.000+01:00,5041.982,0.008250226850549465,Turbina de vapor,canarias,No-Renovable
2019-03-10T00:00:00.000+01:00,5569.338,0.00930707472408684,Turbina de vapor,canarias,No-Renovable
2019-03-11T00:00:00.000+01:00,6592.286,0.0096728545971437,Turbina de vapor,canarias,No-Renovable
2019-03-12T00:00:00.000+01:00,6215.693,0.009021053783312699,Turbina de vapor,canarias,No-Renovable
2019-03-13T00:00:00.000+01:00,6578.853,0.009430193829200814,Turbina de vapor,canarias,No-Renovable
2019-03-14T00:00:00.000+01:00,6330.393,0.008936495748815729,Turbina de vapor,canarias,No-Renovable
2019-03-15T00:00:00.000+01:00,7644.217,0.011059034737124563,Turbina de vapor,canarias,No-Renovable
2019-03-16T00:00:00.000+01:00,7625.894,0.01231420411774301,Turbina de vapor,canarias,No-Renovable
2019-03-17T00:00:00.000+01:00,5626.831,0.008849204044918247,Turbina de vapor,canarias,No-Renovable
2019-03-18T00:00:00.000+01:00,5784.127,0.008651611591577957,Turbina de vapor,canarias,No-Renovable
2019-03-19T00:00:00.000+01:00,5952.562,0.008946462718358226,Turbina de vapor,canarias,No-Renovable
2019-03-20T00:00:00.000+01:00,5850.436,0.008357978568119906,Turbina de vapor,canarias,No-Renovable
2019-03-21T00:00:00.000+01:00,5254.341,0.007674723623882531,Turbina de vapor,canarias,No-Renovable
2019-03-22T00:00:00.000+01:00,5105.834,0.007517437639682703,Turbina de vapor,canarias,No-Renovable
2019-03-23T00:00:00.000+01:00,5216.43,0.008449613483349275,Turbina de vapor,canarias,No-Renovable
2019-03-24T00:00:00.000+01:00,6637.9,0.011192675963665726,Turbina de vapor,canarias,No-Renovable
2019-03-25T00:00:00.000+01:00,7892.838,0.011058405782906393,Turbina de vapor,canarias,No-Renovable
2019-03-26T00:00:00.000+01:00,8022.18,0.011021732632450031,Turbina de vapor,canarias,No-Renovable
2019-03-27T00:00:00.000+01:00,8233.31,0.011788428433828383,Turbina de vapor,canarias,No-Renovable
2019-03-28T00:00:00.000+01:00,8496.923,0.011923195207845226,Turbina de vapor,canarias,No-Renovable
2019-03-29T00:00:00.000+01:00,7643.527,0.010862172916362675,Turbina de vapor,canarias,No-Renovable
2019-03-30T00:00:00.000+01:00,7297.924,0.011379179226597721,Turbina de vapor,canarias,No-Renovable
2019-03-31T00:00:00.000+01:00,6470.219,0.011243945244848,Turbina de vapor,canarias,No-Renovable
2019-04-01T00:00:00.000+02:00,7614.582,0.011575590457335276,Turbina de vapor,canarias,No-Renovable
2019-04-02T00:00:00.000+02:00,7263.55,0.01096300200128839,Turbina de vapor,canarias,No-Renovable
2019-04-03T00:00:00.000+02:00,6902.683,0.010171689499697822,Turbina de vapor,canarias,No-Renovable
2019-04-04T00:00:00.000+02:00,7213.712,0.010219515368966989,Turbina de vapor,canarias,No-Renovable
2019-04-05T00:00:00.000+02:00,7378.116,0.01059668484350625,Turbina de vapor,canarias,No-Renovable
2019-04-06T00:00:00.000+02:00,6485.192,0.00980753603245198,Turbina de vapor,canarias,No-Renovable
2019-04-07T00:00:00.000+02:00,6624.026,0.010632599839206957,Turbina de vapor,canarias,No-Renovable
2019-04-08T00:00:00.000+02:00,7163.649,0.010457260040999753,Turbina de vapor,canarias,No-Renovable
2019-04-09T00:00:00.000+02:00,6545.171,0.009228336666384219,Turbina de vapor,canarias,No-Renovable
2019-04-10T00:00:00.000+02:00,5341.264,0.007496372207458675,Turbina de vapor,canarias,No-Renovable
2019-04-11T00:00:00.000+02:00,5706.334,0.007998493063337955,Turbina de vapor,canarias,No-Renovable
2019-04-12T00:00:00.000+02:00,5665.526,0.008250842495915832,Turbina de vapor,canarias,No-Renovable
2019-04-13T00:00:00.000+02:00,5264.068,0.0088502740816634,Turbina de vapor,canarias,No-Renovable
2019-04-14T00:00:00.000+02:00,6632.05,0.011636517802792288,Turbina de vapor,canarias,No-Renovable
2019-04-15T00:00:00.000+02:00,6613.902,0.009985504317456947,Turbina de vapor,canarias,No-Renovable
2019-04-16T00:00:00.000+02:00,7327.863,0.010978969241417131,Turbina de vapor,canarias,No-Renovable
2019-04-17T00:00:00.000+02:00,7562.667,0.01091793739881434,Turbina de vapor,canarias,No-Renovable
2019-04-18T00:00:00.000+02:00,5475.788,0.008853870915657007,Turbina de vapor,canarias,No-Renovable
2019-04-19T00:00:00.000+02:00,5502.805,0.008948852288294812,Turbina de vapor,canarias,No-Renovable
2019-04-20T00:00:00.000+02:00,6266.946,0.00979028268312434,Turbina de vapor,canarias,No-Renovable
2019-04-21T00:00:00.000+02:00,6128.182,0.010917058790855493,Turbina de vapor,canarias,No-Renovable
2019-04-22T00:00:00.000+02:00,7652.406,0.01270694160343786,Turbina de vapor,canarias,No-Renovable
2019-04-23T00:00:00.000+02:00,7840.072,0.01192262451381592,Turbina de vapor,canarias,No-Renovable
2019-04-24T00:00:00.000+02:00,7868.43,0.01090140877560476,Turbina de vapor,canarias,No-Renovable
2019-04-25T00:00:00.000+02:00,7214.173,0.00992662807127344,Turbina de vapor,canarias,No-Renovable
2019-04-26T00:00:00.000+02:00,5348.899,0.007676488233061044,Turbina de vapor,canarias,No-Renovable
