fecha,valor,indicator,region
2023-11-04T00:00:00.000+01:00,621381.226,Demanda,peninsular
2023-11-05T00:00:00.000+01:00,573801.32,Demanda,peninsular
2023-11-06T00:00:00.000+01:00,677205.414,Demanda,peninsular
2023-11-07T00:00:00.000+01:00,699291.04,Demanda,peninsular
2023-11-08T00:00:00.000+01:00,713708.037,Demanda,peninsular
2023-11-09T00:00:00.000+01:00,703993.269,Demanda,peninsular
2023-11-10T00:00:00.000+01:00,703513.302,Demanda,peninsular
2023-11-11T00:00:00.000+01:00,628504.13,Demanda,peninsular
2023-11-12T00:00:00.000+01:00,573478.299,Demanda,peninsular
2023-11-13T00:00:00.000+01:00,672700.842,Demanda,peninsular
2023-11-14T00:00:00.000+01:00,682941.124,Demanda,peninsular
2023-11-15T00:00:00.000+01:00,690217.89,Demanda,peninsular
2023-11-16T00:00:00.000+01:00,694399.37,Demanda,peninsular
2023-11-17T00:00:00.000+01:00,681979.844,Demanda,peninsular
2023-11-18T00:00:00.000+01:00,604200.644,Demanda,peninsular
2023-11-19T00:00:00.000+01:00,560129.864,Demanda,peninsular
2023-11-20T00:00:00.000+01:00,674097.163,Demanda,peninsular
2023-11-21T00:00:00.000+01:00,697706.662,Demanda,peninsular
2023-11-22T00:00:00.000+01:00,709139.885,Demanda,peninsular
2023-11-23T00:00:00.000+01:00,713863.707,Demanda,peninsular
2023-11-24T00:00:00.000+01:00,715114.11,Demanda,peninsular
2023-11-25T00:00:00.000+01:00,635313.081,Demanda,peninsular
2023-11-26T00:00:00.000+01:00,602380.968,Demanda,peninsular
2023-11-27T00:00:00.000+01:00,720961.771,Demanda,peninsular
2023-11-28T00:00:00.000+01:00,737005.018,Demanda,peninsular
2023-11-29T00:00:00.000+01:00,735891.426,Demanda,peninsular
2023-11-30T00:00:00.000+01:00,724390.897,Demanda,peninsular
2023-12-01T00:00:00.000+01:00,721843.711,Demanda,peninsular
2023-12-02T00:00:00.000+01:00,646520.006,Demanda,peninsular
2023-12-03T00:00:00.000+01:00,624482.267,Demanda,peninsular
2023-12-04T00:00:00.000+01:00,743449.538,Demanda,peninsular
2023-12-05T00:00:00.000+01:00,751522.63,Demanda,peninsular
2023-12-06T00:00:00.000+01:00,674816.633,Demanda,peninsular
2023-12-07T00:00:00.000+01:00,701438.509,Demanda,peninsular
2023-12-08T00:00:00.000+01:00,638304.87,Demanda,peninsular
2023-12-09T00:00:00.000+01:00,633897.78,Demanda,peninsular
2023-12-10T00:00:00.000+01:00,604532.257,Demanda,peninsular
2023-12-11T00:00:00.000+01:00,712662.101,Demanda,peninsular
2023-12-12T00:00:00.000+01:00,734744.889,Demanda,peninsular
2023-12-13T00:00:00.000+01:00,741549.886,Demanda,peninsular
