datetime,value,indicator,group,region,subregion
2019-06-12T00:00:00.000+02:00,8418.212,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-13T00:00:00.000+02:00,8957.371,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-14T00:00:00.000+02:00,8436.064,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-15T00:00:00.000+02:00,8703.784,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-16T00:00:00.000+02:00,8624.712,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-17T00:00:00.000+02:00,9000.11,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-18T00:00:00.000+02:00,9317.811,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-19T00:00:00.000+02:00,9151.859,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-20T00:00:00.000+02:00,9086.81,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-21T00:00:00.000+02:00,8683.96,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-22T00:00:00.000+02:00,8829.293,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-23T00:00:00.000+02:00,8469.756,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-24T00:00:00.000+02:00,9102.644,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-25T00:00:00.000+02:00,9534.335,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-26T00:00:00.000+02:00,8702.555,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-27T00:00:00.000+02:00,9023.966,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-28T00:00:00.000+02:00,9074.998,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-29T00:00:00.000+02:00,8912.126,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-30T00:00:00.000+02:00,7305.203,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-01T00:00:00.000+02:00,8095.896,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-02T00:00:00.000+02:00,7720.42,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-03T00:00:00.000+02:00,7829.372,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-04T00:00:00.000+02:00,8296.77,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-05T00:00:00.000+02:00,8790.044,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-06T00:00:00.000+02:00,8620.141,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-07T00:00:00.000+02:00,7549.423,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-08T00:00:00.000+02:00,8866.781,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-09T00:00:00.000+02:00,8202.785,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-10T00:00:00.000+02:00,8982.412,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-11T00:00:00.000+02:00,9180.533,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-12T00:00:00.000+02:00,9400.252,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-13T00:00:00.000+02:00,8427.39,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-14T00:00:00.000+02:00,7458.422,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-15T00:00:00.000+02:00,8717.829,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-16T00:00:00.000+02:00,8401.26,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-17T00:00:00.000+02:00,8233.004,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-18T00:00:00.000+02:00,8283.029,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-19T00:00:00.000+02:00,8829.482,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-20T00:00:00.000+02:00,8240.112,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-21T00:00:00.000+02:00,7653.369,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-22T00:00:00.000+02:00,8686.491,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-23T00:00:00.000+02:00,9101.459,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-24T00:00:00.000+02:00,8836.076,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-25T00:00:00.000+02:00,8814.277,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-26T00:00:00.000+02:00,8617.223,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-27T00:00:00.000+02:00,7822.736,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-28T00:00:00.000+02:00,7871.791,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-29T00:00:00.000+02:00,8577.279,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-30T00:00:00.000+02:00,8551.525,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-31T00:00:00.000+02:00,9038.522,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-01T00:00:00.000+02:00,9235.068,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-02T00:00:00.000+02:00,9056.202,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-03T00:00:00.000+02:00,9057.86,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-04T00:00:00.000+02:00,7684.447,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-05T00:00:00.000+02:00,9147.756,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-06T00:00:00.000+02:00,9552.313,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-07T00:00:00.000+02:00,9415.036,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-08T00:00:00.000+02:00,10230.574,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-09T00:00:00.000+02:00,10382.198,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-10T00:00:00.000+02:00,9723.117,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-11T00:00:00.000+02:00,8429.321,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-12T00:00:00.000+02:00,8670.791,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-13T00:00:00.000+02:00,8174.301,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-14T00:00:00.000+02:00,9074.658,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-15T00:00:00.000+02:00,8642.935,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-16T00:00:00.000+02:00,9535.922,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-17T00:00:00.000+02:00,9391.904,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-18T00:00:00.000+02:00,8836.471,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-19T00:00:00.000+02:00,9930.717,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-20T00:00:00.000+02:00,9549.679,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-21T00:00:00.000+02:00,9127.309,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-22T00:00:00.000+02:00,8989.956,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-23T00:00:00.000+02:00,9646.783,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-24T00:00:00.000+02:00,9303.637,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-25T00:00:00.000+02:00,8270.733,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-26T00:00:00.000+02:00,8781.258,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-27T00:00:00.000+02:00,8541.861,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-28T00:00:00.000+02:00,9055.673,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-29T00:00:00.000+02:00,8628.065,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-30T00:00:00.000+02:00,9070.79,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-31T00:00:00.000+02:00,8516.107,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-01T00:00:00.000+02:00,7990.557,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-02T00:00:00.000+02:00,9027.39,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-03T00:00:00.000+02:00,9637.081,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-04T00:00:00.000+02:00,9466.792,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-05T00:00:00.000+02:00,9540.461,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-06T00:00:00.000+02:00,9454.339,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-07T00:00:00.000+02:00,9521.631,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-08T00:00:00.000+02:00,9191.261,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-09T00:00:00.000+02:00,8364.668,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-10T00:00:00.000+02:00,8459.543,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-11T00:00:00.000+02:00,8230.378,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-12T00:00:00.000+02:00,8316.664,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-13T00:00:00.000+02:00,8197.152,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-14T00:00:00.000+02:00,8679.27,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-15T00:00:00.000+02:00,8237.511,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-16T00:00:00.000+02:00,9203.731,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-17T00:00:00.000+02:00,8734.677,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-18T00:00:00.000+02:00,7750.442,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-19T00:00:00.000+02:00,8021.233,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-20T00:00:00.000+02:00,9117.342,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-21T00:00:00.000+02:00,9293.576,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-22T00:00:00.000+02:00,8802.522,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-23T00:00:00.000+02:00,8196.698,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-24T00:00:00.000+02:00,8066.267,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-25T00:00:00.000+02:00,7919.045,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-26T00:00:00.000+02:00,8079.051,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-27T00:00:00.000+02:00,7831.428,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-28T00:00:00.000+02:00,8053.826,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-29T00:00:00.000+02:00,7759.171,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-30T00:00:00.000+02:00,8593.349,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-01T00:00:00.000+02:00,8359.349,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-02T00:00:00.000+02:00,8491.111,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-03T00:00:00.000+02:00,7787.564,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-04T00:00:00.000+02:00,7680.676,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-05T00:00:00.000+02:00,4579.061,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-06T00:00:00.000+02:00,7050.266,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-07T00:00:00.000+02:00,7996.22,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-08T00:00:00.000+02:00,7976.161,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-09T00:00:00.000+02:00,7972.613,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-10T00:00:00.000+02:00,8559.447,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-11T00:00:00.000+02:00,8552.5,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-12T00:00:00.000+02:00,8340.891,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-13T00:00:00.000+02:00,8453.413,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-14T00:00:00.000+02:00,8591.443,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-15T00:00:00.000+02:00,7696.371,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-16T00:00:00.000+02:00,7555.974,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-17T00:00:00.000+02:00,7640.828,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-18T00:00:00.000+02:00,8126.853,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-19T00:00:00.000+02:00,8501.799,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-20T00:00:00.000+02:00,7518.46,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-21T00:00:00.000+02:00,7677.273,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-22T00:00:00.000+02:00,7805.616,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-23T00:00:00.000+02:00,8540.119,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-24T00:00:00.000+02:00,7639.922,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-25T00:00:00.000+02:00,8719.766,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-26T00:00:00.000+02:00,8639.529,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-27T00:00:00.000+02:00,8548.955,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-28T00:00:00.000+01:00,8244.866,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-29T00:00:00.000+01:00,8177.378,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-30T00:00:00.000+01:00,7581.971,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-31T00:00:00.000+01:00,6152.909,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-01T00:00:00.000+01:00,5787.833,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-02T00:00:00.000+01:00,6591.076,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-03T00:00:00.000+01:00,6388.028,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-04T00:00:00.000+01:00,7384.401,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-05T00:00:00.000+01:00,7617.514,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-06T00:00:00.000+01:00,6950.224,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-07T00:00:00.000+01:00,7051.049,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-08T00:00:00.000+01:00,6775.374,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-09T00:00:00.000+01:00,6131.17,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-10T00:00:00.000+01:00,5551.926,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-11T00:00:00.000+01:00,6592.658,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-12T00:00:00.000+01:00,7086.284,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-13T00:00:00.000+01:00,6613.66,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-14T00:00:00.000+01:00,7346.246,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-15T00:00:00.000+01:00,7434.532,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-16T00:00:00.000+01:00,7127.823,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-17T00:00:00.000+01:00,6436.837,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-18T00:00:00.000+01:00,7971.337,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-19T00:00:00.000+01:00,7790.657,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-20T00:00:00.000+01:00,8205.076,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-21T00:00:00.000+01:00,7364.025,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-22T00:00:00.000+01:00,7505.381,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-23T00:00:00.000+01:00,7323.771,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-24T00:00:00.000+01:00,6263.727,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-25T00:00:00.000+01:00,7174.189,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-26T00:00:00.000+01:00,7415.924,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-27T00:00:00.000+01:00,7403.877,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-28T00:00:00.000+01:00,7295.776,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-29T00:00:00.000+01:00,7042.918,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-30T00:00:00.000+01:00,7142.656,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-01T00:00:00.000+01:00,6612.155,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-02T00:00:00.000+01:00,7187.136,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-03T00:00:00.000+01:00,7018.832,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-04T00:00:00.000+01:00,7340.302,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-05T00:00:00.000+01:00,6241.168,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-06T00:00:00.000+01:00,6460.837,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-07T00:00:00.000+01:00,6687.013,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-08T00:00:00.000+01:00,5794.138,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-09T00:00:00.000+01:00,6518.99,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-10T00:00:00.000+01:00,6857.066,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-11T00:00:00.000+01:00,6808.476,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-12T00:00:00.000+01:00,6563.707,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-13T00:00:00.000+01:00,6717.382,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-14T00:00:00.000+01:00,7478.056,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-15T00:00:00.000+01:00,7393.287,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-16T00:00:00.000+01:00,7169.012,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-17T00:00:00.000+01:00,7228.97,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-18T00:00:00.000+01:00,7359.039,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-19T00:00:00.000+01:00,7806.845,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-20T00:00:00.000+01:00,7947.693,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-21T00:00:00.000+01:00,8060.162,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-22T00:00:00.000+01:00,6957.314,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-23T00:00:00.000+01:00,7884.236,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-24T00:00:00.000+01:00,8163.182,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-25T00:00:00.000+01:00,7670.022,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-26T00:00:00.000+01:00,7322.523,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-27T00:00:00.000+01:00,7747.704,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-28T00:00:00.000+01:00,7979.436,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-29T00:00:00.000+01:00,7751.659,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-30T00:00:00.000+01:00,7856.3,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-31T00:00:00.000+01:00,7799.442,Motores diésel,No-Renovable,ccaa,region de murcia
2019-01-01T00:00:00.000+01:00,244732.124,Motores diésel,No-Renovable,ccaa,region de murcia
2019-02-01T00:00:00.000+01:00,210420.38,Motores diésel,No-Renovable,ccaa,region de murcia
2019-03-01T00:00:00.000+01:00,209798.28,Motores diésel,No-Renovable,ccaa,region de murcia
2019-04-01T00:00:00.000+02:00,216937.79,Motores diésel,No-Renovable,ccaa,region de murcia
2019-05-01T00:00:00.000+02:00,221392.699,Motores diésel,No-Renovable,ccaa,region de murcia
2019-06-01T00:00:00.000+02:00,251377.931,Motores diésel,No-Renovable,ccaa,region de murcia
2019-07-01T00:00:00.000+02:00,261696.105,Motores diésel,No-Renovable,ccaa,region de murcia
2019-08-01T00:00:00.000+02:00,281653.442,Motores diésel,No-Renovable,ccaa,region de murcia
2019-09-01T00:00:00.000+02:00,257737.056,Motores diésel,No-Renovable,ccaa,region de murcia
2019-10-01T00:00:00.000+02:00,245159.304,Motores diésel,No-Renovable,ccaa,region de murcia
2019-11-01T00:00:00.000+01:00,210765.949,Motores diésel,No-Renovable,ccaa,region de murcia
2019-12-01T00:00:00.000+01:00,224382.084,Motores diésel,No-Renovable,ccaa,region de murcia
2019-01-01T00:00:00.000+01:00,560.41,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-02T00:00:00.000+01:00,988.6,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-03T00:00:00.000+01:00,1277.355,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-04T00:00:00.000+01:00,1736.333,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-05T00:00:00.000+01:00,1747.986,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-06T00:00:00.000+01:00,734.659,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-07T00:00:00.000+01:00,950.964,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-08T00:00:00.000+01:00,1712.777,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-09T00:00:00.000+01:00,1597.174,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-10T00:00:00.000+01:00,1827.819,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-11T00:00:00.000+01:00,1921.139,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-12T00:00:00.000+01:00,1193.926,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-13T00:00:00.000+01:00,896.034,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-14T00:00:00.000+01:00,1451.27,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-15T00:00:00.000+01:00,1322.889,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-16T00:00:00.000+01:00,1886.086,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-17T00:00:00.000+01:00,1535.575,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-18T00:00:00.000+01:00,1566.55,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-19T00:00:00.000+01:00,1190.062,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-20T00:00:00.000+01:00,1080.354,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-21T00:00:00.000+01:00,1435.038,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-22T00:00:00.000+01:00,1616.348,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-23T00:00:00.000+01:00,1460.664,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-24T00:00:00.000+01:00,1881.815,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-25T00:00:00.000+01:00,1947.952,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-26T00:00:00.000+01:00,1066.752,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-27T00:00:00.000+01:00,670.612,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-28T00:00:00.000+01:00,1392.018,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-29T00:00:00.000+01:00,1737.875,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-30T00:00:00.000+01:00,1905.65,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-01-31T00:00:00.000+01:00,2178.35,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-01T00:00:00.000+01:00,1929.889,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-02T00:00:00.000+01:00,864.614,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-03T00:00:00.000+01:00,837.531,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-04T00:00:00.000+01:00,1180.784,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-05T00:00:00.000+01:00,1472.456,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-06T00:00:00.000+01:00,1246.835,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-07T00:00:00.000+01:00,936.905,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-08T00:00:00.000+01:00,1431.098,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-09T00:00:00.000+01:00,1150.982,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-10T00:00:00.000+01:00,1074.49,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-11T00:00:00.000+01:00,1457.224,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-12T00:00:00.000+01:00,1854.379,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-13T00:00:00.000+01:00,1784.382,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-14T00:00:00.000+01:00,1704.174,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-15T00:00:00.000+01:00,1762.915,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-16T00:00:00.000+01:00,891.143,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-17T00:00:00.000+01:00,760.466,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-18T00:00:00.000+01:00,1963.347,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-19T00:00:00.000+01:00,1838.759,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-20T00:00:00.000+01:00,1784.178,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-21T00:00:00.000+01:00,2132.985,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-22T00:00:00.000+01:00,1717.778,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-23T00:00:00.000+01:00,1286.125,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-24T00:00:00.000+01:00,1116.597,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-25T00:00:00.000+01:00,1768.508,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-26T00:00:00.000+01:00,1800.606,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-27T00:00:00.000+01:00,1956.54,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-02-28T00:00:00.000+01:00,1838.63,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-01T00:00:00.000+01:00,1251.86,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-02T00:00:00.000+01:00,1502.563,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-03T00:00:00.000+01:00,989.234,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-04T00:00:00.000+01:00,1440.116,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-05T00:00:00.000+01:00,1548.923,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-06T00:00:00.000+01:00,1717.808,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-07T00:00:00.000+01:00,1752.572,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-08T00:00:00.000+01:00,1560.973,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-09T00:00:00.000+01:00,1343.013,Turbina de gas,No-Renovable,ccaa,region de murcia
2019-03-10T00:00:00.000+01:00,967.236,Turbina de gas,No-Renovable,ccaa,region de murcia
