datetime,value,indicator,group,region,subregion
2020-09-06T00:00:00.000+02:00,100036.293,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-07T00:00:00.000+02:00,117935.201,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-08T00:00:00.000+02:00,157655.113,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-09T00:00:00.000+02:00,201609.27,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-10T00:00:00.000+02:00,198807.296,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-11T00:00:00.000+02:00,205666.48,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-12T00:00:00.000+02:00,130296.723,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-13T00:00:00.000+02:00,124355.526,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-14T00:00:00.000+02:00,196042.668,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-15T00:00:00.000+02:00,227614.235,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-16T00:00:00.000+02:00,252144.8,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-17T00:00:00.000+02:00,214431.176,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-18T00:00:00.000+02:00,171179.782,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-19T00:00:00.000+02:00,118773.834,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-20T00:00:00.000+02:00,119538.418,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-21T00:00:00.000+02:00,218025.25,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-22T00:00:00.000+02:00,226324.226,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-23T00:00:00.000+02:00,191811.334,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-24T00:00:00.000+02:00,131728.345,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-25T00:00:00.000+02:00,72148.847,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-26T00:00:00.000+02:00,51114.123,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-27T00:00:00.000+02:00,61619.098,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-28T00:00:00.000+02:00,145761.776,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-29T00:00:00.000+02:00,221582.345,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-30T00:00:00.000+02:00,196810.4,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-01T00:00:00.000+02:00,113452.727,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-02T00:00:00.000+02:00,46750.405,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-03T00:00:00.000+02:00,41061.761,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-04T00:00:00.000+02:00,42897.029,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-05T00:00:00.000+02:00,88257.453,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-06T00:00:00.000+02:00,105934.939,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-07T00:00:00.000+02:00,159743.522,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-08T00:00:00.000+02:00,173884.816,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-09T00:00:00.000+02:00,190569.273,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-10T00:00:00.000+02:00,70577.178,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-11T00:00:00.000+02:00,61601.837,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-12T00:00:00.000+02:00,75283.547,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-13T00:00:00.000+02:00,120565.739,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-14T00:00:00.000+02:00,90372.46,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-15T00:00:00.000+02:00,116514.327,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-16T00:00:00.000+02:00,153875.939,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-17T00:00:00.000+02:00,122666.861,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-18T00:00:00.000+02:00,97483.979,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-19T00:00:00.000+02:00,88581.516,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-20T00:00:00.000+02:00,88980.468,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-21T00:00:00.000+02:00,101656.629,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-22T00:00:00.000+02:00,153479.344,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-23T00:00:00.000+02:00,119807.291,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-24T00:00:00.000+02:00,56287.376,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-25T00:00:00.000+02:00,49471.072,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-26T00:00:00.000+01:00,82703.821,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-27T00:00:00.000+01:00,90744.192,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-28T00:00:00.000+01:00,125446.968,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-29T00:00:00.000+01:00,155470.198,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-30T00:00:00.000+01:00,137257.66,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-31T00:00:00.000+01:00,63663.912,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-01T00:00:00.000+01:00,64783.136,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-02T00:00:00.000+01:00,100254.071,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-03T00:00:00.000+01:00,93727.69,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-04T00:00:00.000+01:00,102389.561,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-05T00:00:00.000+01:00,69509.379,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-06T00:00:00.000+01:00,57750.858,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-07T00:00:00.000+01:00,76013.809,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-08T00:00:00.000+01:00,69943.592,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-09T00:00:00.000+01:00,155775.067,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-10T00:00:00.000+01:00,185898.638,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-11T00:00:00.000+01:00,110267.748,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-12T00:00:00.000+01:00,147452.111,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-13T00:00:00.000+01:00,147305.791,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-14T00:00:00.000+01:00,90710.473,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-15T00:00:00.000+01:00,61315.458,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-16T00:00:00.000+01:00,149689.219,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-17T00:00:00.000+01:00,153568.2,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-18T00:00:00.000+01:00,144936.257,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-19T00:00:00.000+01:00,110860.014,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-20T00:00:00.000+01:00,83324.86,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-21T00:00:00.000+01:00,84400.896,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-22T00:00:00.000+01:00,120048.509,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-23T00:00:00.000+01:00,180185.192,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-24T00:00:00.000+01:00,180765.222,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-25T00:00:00.000+01:00,167962.909,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-26T00:00:00.000+01:00,137151.298,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-27T00:00:00.000+01:00,182848.707,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-28T00:00:00.000+01:00,155168.17,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-29T00:00:00.000+01:00,143542.031,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-30T00:00:00.000+01:00,170965.724,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-01T00:00:00.000+01:00,146867.198,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-02T00:00:00.000+01:00,124904.751,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-03T00:00:00.000+01:00,134833.177,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-04T00:00:00.000+01:00,122556.002,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-05T00:00:00.000+01:00,91538.615,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-06T00:00:00.000+01:00,82016.064,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-07T00:00:00.000+01:00,61761.229,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-08T00:00:00.000+01:00,66161.578,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-09T00:00:00.000+01:00,133037.623,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-10T00:00:00.000+01:00,88918.309,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-11T00:00:00.000+01:00,56087.003,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-12T00:00:00.000+01:00,50761.949,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-13T00:00:00.000+01:00,85958.611,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-14T00:00:00.000+01:00,136511.73,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-15T00:00:00.000+01:00,134374.779,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-16T00:00:00.000+01:00,148121.937,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-17T00:00:00.000+01:00,185043.709,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-18T00:00:00.000+01:00,141145.584,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-19T00:00:00.000+01:00,100959.628,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-20T00:00:00.000+01:00,77719.222,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-21T00:00:00.000+01:00,121010.403,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-22T00:00:00.000+01:00,105103.119,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-23T00:00:00.000+01:00,107178.767,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-24T00:00:00.000+01:00,84731.982,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-25T00:00:00.000+01:00,66114.65,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-26T00:00:00.000+01:00,56480.448,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-27T00:00:00.000+01:00,49969.783,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-28T00:00:00.000+01:00,41350.426,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-29T00:00:00.000+01:00,56286.482,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-30T00:00:00.000+01:00,106774.621,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-31T00:00:00.000+01:00,74338.216,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-01-01T00:00:00.000+01:00,3856118.343,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-02-01T00:00:00.000+01:00,2893614.171,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-03-01T00:00:00.000+01:00,1910683.244,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-04-01T00:00:00.000+02:00,2167513.46,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-05-01T00:00:00.000+02:00,2440445.298,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-06-01T00:00:00.000+02:00,4006528.209,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-07-01T00:00:00.000+02:00,6317818.803,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-08-01T00:00:00.000+02:00,5529268.472,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-09-01T00:00:00.000+02:00,4978688.966,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-10-01T00:00:00.000+02:00,3185044.239,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-11-01T00:00:00.000+01:00,3698514.59,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-12-01T00:00:00.000+01:00,3038617.595,Ciclo combinado,No-Renovable,ccaa,cantabria
2020-01-01T00:00:00.000+01:00,8634.057,Carbón,No-Renovable,ccaa,cantabria
2020-01-02T00:00:00.000+01:00,13528.944,Carbón,No-Renovable,ccaa,cantabria
2020-01-03T00:00:00.000+01:00,15005.648,Carbón,No-Renovable,ccaa,cantabria
2020-01-04T00:00:00.000+01:00,14957.816,Carbón,No-Renovable,ccaa,cantabria
2020-01-05T00:00:00.000+01:00,19109.375,Carbón,No-Renovable,ccaa,cantabria
2020-01-06T00:00:00.000+01:00,15556.648,Carbón,No-Renovable,ccaa,cantabria
2020-01-07T00:00:00.000+01:00,22965.583,Carbón,No-Renovable,ccaa,cantabria
2020-01-08T00:00:00.000+01:00,28288.323,Carbón,No-Renovable,ccaa,cantabria
2020-01-09T00:00:00.000+01:00,27335.091,Carbón,No-Renovable,ccaa,cantabria
2020-01-10T00:00:00.000+01:00,34561.865,Carbón,No-Renovable,ccaa,cantabria
2020-01-11T00:00:00.000+01:00,34701.108,Carbón,No-Renovable,ccaa,cantabria
2020-01-12T00:00:00.000+01:00,34886.803,Carbón,No-Renovable,ccaa,cantabria
2020-01-13T00:00:00.000+01:00,36505.671,Carbón,No-Renovable,ccaa,cantabria
2020-01-14T00:00:00.000+01:00,23060.211,Carbón,No-Renovable,ccaa,cantabria
2020-01-15T00:00:00.000+01:00,26064.79,Carbón,No-Renovable,ccaa,cantabria
2020-01-16T00:00:00.000+01:00,30503.207,Carbón,No-Renovable,ccaa,cantabria
2020-01-17T00:00:00.000+01:00,33471.248,Carbón,No-Renovable,ccaa,cantabria
2020-01-18T00:00:00.000+01:00,26726.711,Carbón,No-Renovable,ccaa,cantabria
2020-01-19T00:00:00.000+01:00,20810.452,Carbón,No-Renovable,ccaa,cantabria
2020-01-20T00:00:00.000+01:00,28795.317,Carbón,No-Renovable,ccaa,cantabria
2020-01-21T00:00:00.000+01:00,27821.473,Carbón,No-Renovable,ccaa,cantabria
2020-01-22T00:00:00.000+01:00,27942.786,Carbón,No-Renovable,ccaa,cantabria
2020-01-23T00:00:00.000+01:00,45923.403,Carbón,No-Renovable,ccaa,cantabria
2020-01-24T00:00:00.000+01:00,47491.696,Carbón,No-Renovable,ccaa,cantabria
2020-01-25T00:00:00.000+01:00,41291.878,Carbón,No-Renovable,ccaa,cantabria
2020-01-26T00:00:00.000+01:00,22964.568,Carbón,No-Renovable,ccaa,cantabria
2020-01-27T00:00:00.000+01:00,22712.407,Carbón,No-Renovable,ccaa,cantabria
2020-01-28T00:00:00.000+01:00,35331.528,Carbón,No-Renovable,ccaa,cantabria
2020-01-29T00:00:00.000+01:00,36512.306,Carbón,No-Renovable,ccaa,cantabria
2020-01-30T00:00:00.000+01:00,31104.982,Carbón,No-Renovable,ccaa,cantabria
2020-01-31T00:00:00.000+01:00,31321.109,Carbón,No-Renovable,ccaa,cantabria
2020-02-01T00:00:00.000+01:00,19965.649,Carbón,No-Renovable,ccaa,cantabria
2020-02-02T00:00:00.000+01:00,23395.526,Carbón,No-Renovable,ccaa,cantabria
2020-02-03T00:00:00.000+01:00,33835.457,Carbón,No-Renovable,ccaa,cantabria
2020-02-04T00:00:00.000+01:00,35484.671,Carbón,No-Renovable,ccaa,cantabria
2020-02-05T00:00:00.000+01:00,27638.002,Carbón,No-Renovable,ccaa,cantabria
2020-02-06T00:00:00.000+01:00,35425.284,Carbón,No-Renovable,ccaa,cantabria
2020-02-07T00:00:00.000+01:00,40255.265,Carbón,No-Renovable,ccaa,cantabria
2020-02-08T00:00:00.000+01:00,38007.2,Carbón,No-Renovable,ccaa,cantabria
2020-02-09T00:00:00.000+01:00,29060.595,Carbón,No-Renovable,ccaa,cantabria
2020-02-10T00:00:00.000+01:00,33750.589,Carbón,No-Renovable,ccaa,cantabria
2020-02-11T00:00:00.000+01:00,40291.084,Carbón,No-Renovable,ccaa,cantabria
2020-02-12T00:00:00.000+01:00,40645.99,Carbón,No-Renovable,ccaa,cantabria
2020-02-13T00:00:00.000+01:00,35345.672,Carbón,No-Renovable,ccaa,cantabria
2020-02-14T00:00:00.000+01:00,26133.436,Carbón,No-Renovable,ccaa,cantabria
2020-02-15T00:00:00.000+01:00,20519.864,Carbón,No-Renovable,ccaa,cantabria
2020-02-16T00:00:00.000+01:00,20934.802,Carbón,No-Renovable,ccaa,cantabria
2020-02-17T00:00:00.000+01:00,25643.083,Carbón,No-Renovable,ccaa,cantabria
2020-02-18T00:00:00.000+01:00,28665.563,Carbón,No-Renovable,ccaa,cantabria
2020-02-19T00:00:00.000+01:00,29722.881,Carbón,No-Renovable,ccaa,cantabria
2020-02-20T00:00:00.000+01:00,28805.123,Carbón,No-Renovable,ccaa,cantabria
2020-02-21T00:00:00.000+01:00,27497.473,Carbón,No-Renovable,ccaa,cantabria
2020-02-22T00:00:00.000+01:00,23091.518,Carbón,No-Renovable,ccaa,cantabria
2020-02-23T00:00:00.000+01:00,23442.49,Carbón,No-Renovable,ccaa,cantabria
2020-02-24T00:00:00.000+01:00,23215.089,Carbón,No-Renovable,ccaa,cantabria
2020-02-25T00:00:00.000+01:00,24515.28,Carbón,No-Renovable,ccaa,cantabria
2020-02-26T00:00:00.000+01:00,25668.771,Carbón,No-Renovable,ccaa,cantabria
2020-02-27T00:00:00.000+01:00,27527.765,Carbón,No-Renovable,ccaa,cantabria
2020-02-28T00:00:00.000+01:00,22786.313,Carbón,No-Renovable,ccaa,cantabria
2020-02-29T00:00:00.000+01:00,10031.346,Carbón,No-Renovable,ccaa,cantabria
2020-03-01T00:00:00.000+01:00,9872.558,Carbón,No-Renovable,ccaa,cantabria
2020-03-02T00:00:00.000+01:00,13756.191,Carbón,No-Renovable,ccaa,cantabria
2020-03-03T00:00:00.000+01:00,14057.041,Carbón,No-Renovable,ccaa,cantabria
2020-03-04T00:00:00.000+01:00,13145.776,Carbón,No-Renovable,ccaa,cantabria
2020-03-05T00:00:00.000+01:00,15206.51,Carbón,No-Renovable,ccaa,cantabria
2020-03-06T00:00:00.000+01:00,14799.201,Carbón,No-Renovable,ccaa,cantabria
2020-03-07T00:00:00.000+01:00,14672.048,Carbón,No-Renovable,ccaa,cantabria
2020-03-08T00:00:00.000+01:00,10538.807,Carbón,No-Renovable,ccaa,cantabria
2020-03-09T00:00:00.000+01:00,28712.764,Carbón,No-Renovable,ccaa,cantabria
2020-03-10T00:00:00.000+01:00,24072.482,Carbón,No-Renovable,ccaa,cantabria
2020-03-11T00:00:00.000+01:00,23248.596,Carbón,No-Renovable,ccaa,cantabria
2020-03-12T00:00:00.000+01:00,16704.975,Carbón,No-Renovable,ccaa,cantabria
2020-03-13T00:00:00.000+01:00,16823.583,Carbón,No-Renovable,ccaa,cantabria
2020-03-14T00:00:00.000+01:00,17488.211,Carbón,No-Renovable,ccaa,cantabria
2020-03-15T00:00:00.000+01:00,18740.814,Carbón,No-Renovable,ccaa,cantabria
2020-03-16T00:00:00.000+01:00,18662.777,Carbón,No-Renovable,ccaa,cantabria
2020-03-17T00:00:00.000+01:00,17148.677,Carbón,No-Renovable,ccaa,cantabria
2020-03-18T00:00:00.000+01:00,17156.303,Carbón,No-Renovable,ccaa,cantabria
2020-03-19T00:00:00.000+01:00,16934.71,Carbón,No-Renovable,ccaa,cantabria
2020-03-20T00:00:00.000+01:00,17357.174,Carbón,No-Renovable,ccaa,cantabria
2020-03-21T00:00:00.000+01:00,14878.176,Carbón,No-Renovable,ccaa,cantabria
2020-03-22T00:00:00.000+01:00,14662.583,Carbón,No-Renovable,ccaa,cantabria
2020-03-23T00:00:00.000+01:00,14909.607,Carbón,No-Renovable,ccaa,cantabria
2020-03-24T00:00:00.000+01:00,14967.621,Carbón,No-Renovable,ccaa,cantabria
2020-03-25T00:00:00.000+01:00,14916.064,Carbón,No-Renovable,ccaa,cantabria
2020-03-26T00:00:00.000+01:00,10802.386,Carbón,No-Renovable,ccaa,cantabria
2020-03-27T00:00:00.000+01:00,10113.446,Carbón,No-Renovable,ccaa,cantabria
2020-03-28T00:00:00.000+01:00,7919.891,Carbón,No-Renovable,ccaa,cantabria
2020-03-29T00:00:00.000+01:00,9760.845,Carbón,No-Renovable,ccaa,cantabria
2020-03-30T00:00:00.000+02:00,11614.991,Carbón,No-Renovable,ccaa,cantabria
2020-03-31T00:00:00.000+02:00,11137.728,Carbón,No-Renovable,ccaa,cantabria
2020-04-01T00:00:00.000+02:00,14030.561,Carbón,No-Renovable,ccaa,cantabria
2020-04-02T00:00:00.000+02:00,13581.86,Carbón,No-Renovable,ccaa,cantabria
2020-04-03T00:00:00.000+02:00,13554.517,Carbón,No-Renovable,ccaa,cantabria
2020-04-04T00:00:00.000+02:00,13551.28,Carbón,No-Renovable,ccaa,cantabria
2020-04-05T00:00:00.000+02:00,13612.719,Carbón,No-Renovable,ccaa,cantabria
2020-04-06T00:00:00.000+02:00,13741.567,Carbón,No-Renovable,ccaa,cantabria
2020-04-07T00:00:00.000+02:00,13748.287,Carbón,No-Renovable,ccaa,cantabria
2020-04-08T00:00:00.000+02:00,13863.5,Carbón,No-Renovable,ccaa,cantabria
2020-04-09T00:00:00.000+02:00,13915.394,Carbón,No-Renovable,ccaa,cantabria
2020-04-10T00:00:00.000+02:00,13909.747,Carbón,No-Renovable,ccaa,cantabria
2020-04-11T00:00:00.000+02:00,13921.071,Carbón,No-Renovable,ccaa,cantabria
2020-04-12T00:00:00.000+02:00,13959.033,Carbón,No-Renovable,ccaa,cantabria
2020-04-13T00:00:00.000+02:00,9359.096,Carbón,No-Renovable,ccaa,cantabria
2020-04-14T00:00:00.000+02:00,6908.854,Carbón,No-Renovable,ccaa,cantabria
2020-04-15T00:00:00.000+02:00,9318.521,Carbón,No-Renovable,ccaa,cantabria
2020-04-16T00:00:00.000+02:00,5219.038,Carbón,No-Renovable,ccaa,cantabria
2020-04-17T00:00:00.000+02:00,5678.849,Carbón,No-Renovable,ccaa,cantabria
2020-04-18T00:00:00.000+02:00,9512.191,Carbón,No-Renovable,ccaa,cantabria
2020-04-19T00:00:00.000+02:00,9313.765,Carbón,No-Renovable,ccaa,cantabria
2020-04-20T00:00:00.000+02:00,9418.786,Carbón,No-Renovable,ccaa,cantabria
2020-04-21T00:00:00.000+02:00,9572.247,Carbón,No-Renovable,ccaa,cantabria
2020-04-22T00:00:00.000+02:00,9916.517,Carbón,No-Renovable,ccaa,cantabria
2020-04-23T00:00:00.000+02:00,9420.803,Carbón,No-Renovable,ccaa,cantabria
2020-04-24T00:00:00.000+02:00,9508.735,Carbón,No-Renovable,ccaa,cantabria
2020-04-25T00:00:00.000+02:00,7729.94,Carbón,No-Renovable,ccaa,cantabria
2020-04-26T00:00:00.000+02:00,3322.824,Carbón,No-Renovable,ccaa,cantabria
2020-04-27T00:00:00.000+02:00,7838.394,Carbón,No-Renovable,ccaa,cantabria
2020-04-28T00:00:00.000+02:00,7720.256,Carbón,No-Renovable,ccaa,cantabria
2020-04-29T00:00:00.000+02:00,5042.365,Carbón,No-Renovable,ccaa,cantabria
2020-04-30T00:00:00.000+02:00,4948.954,Carbón,No-Renovable,ccaa,cantabria
2020-05-01T00:00:00.000+02:00,-1038.624,Carbón,No-Renovable,ccaa,cantabria
2020-05-02T00:00:00.000+02:00,2288.557,Carbón,No-Renovable,ccaa,cantabria
2020-05-03T00:00:00.000+02:00,4903.109,Carbón,No-Renovable,ccaa,cantabria
2020-05-04T00:00:00.000+02:00,9013.05,Carbón,No-Renovable,ccaa,cantabria
2020-05-05T00:00:00.000+02:00,6661.991,Carbón,No-Renovable,ccaa,cantabria
2020-05-06T00:00:00.000+02:00,9464.575,Carbón,No-Renovable,ccaa,cantabria
2020-05-07T00:00:00.000+02:00,9454.41,Carbón,No-Renovable,ccaa,cantabria
2020-05-08T00:00:00.000+02:00,9417.051,Carbón,No-Renovable,ccaa,cantabria
2020-05-09T00:00:00.000+02:00,13429.007,Carbón,No-Renovable,ccaa,cantabria
2020-05-10T00:00:00.000+02:00,7665.809,Carbón,No-Renovable,ccaa,cantabria
2020-05-11T00:00:00.000+02:00,9577.962,Carbón,No-Renovable,ccaa,cantabria
2020-05-12T00:00:00.000+02:00,9634.713,Carbón,No-Renovable,ccaa,cantabria
2020-05-13T00:00:00.000+02:00,9551.101,Carbón,No-Renovable,ccaa,cantabria
2020-05-14T00:00:00.000+02:00,5003.045,Carbón,No-Renovable,ccaa,cantabria
2020-05-15T00:00:00.000+02:00,5095.094,Carbón,No-Renovable,ccaa,cantabria
2020-05-16T00:00:00.000+02:00,7902.125,Carbón,No-Renovable,ccaa,cantabria
2020-05-17T00:00:00.000+02:00,3339.402,Carbón,No-Renovable,ccaa,cantabria
2020-05-18T00:00:00.000+02:00,7788.977,Carbón,No-Renovable,ccaa,cantabria
2020-05-19T00:00:00.000+02:00,9622.5,Carbón,No-Renovable,ccaa,cantabria
2020-05-20T00:00:00.000+02:00,10820.197,Carbón,No-Renovable,ccaa,cantabria
2020-05-21T00:00:00.000+02:00,10762.773,Carbón,No-Renovable,ccaa,cantabria
2020-05-22T00:00:00.000+02:00,9664.796,Carbón,No-Renovable,ccaa,cantabria
2020-05-23T00:00:00.000+02:00,7964.925,Carbón,No-Renovable,ccaa,cantabria
2020-05-24T00:00:00.000+02:00,5325.106,Carbón,No-Renovable,ccaa,cantabria
2020-05-25T00:00:00.000+02:00,5047.775,Carbón,No-Renovable,ccaa,cantabria
2020-05-26T00:00:00.000+02:00,5019.862,Carbón,No-Renovable,ccaa,cantabria
2020-05-27T00:00:00.000+02:00,7631.633,Carbón,No-Renovable,ccaa,cantabria
2020-05-28T00:00:00.000+02:00,10600.463,Carbón,No-Renovable,ccaa,cantabria
2020-05-29T00:00:00.000+02:00,10479.701,Carbón,No-Renovable,ccaa,cantabria
2020-05-30T00:00:00.000+02:00,10460.943,Carbón,No-Renovable,ccaa,cantabria
2020-05-31T00:00:00.000+02:00,10211.452,Carbón,No-Renovable,ccaa,cantabria
2020-06-01T00:00:00.000+02:00,11085.798,Carbón,No-Renovable,ccaa,cantabria
2020-06-02T00:00:00.000+02:00,12735.411,Carbón,No-Renovable,ccaa,cantabria
2020-06-03T00:00:00.000+02:00,14375.04,Carbón,No-Renovable,ccaa,cantabria
2020-06-04T00:00:00.000+02:00,14081.467,Carbón,No-Renovable,ccaa,cantabria
2020-06-05T00:00:00.000+02:00,10496.426,Carbón,No-Renovable,ccaa,cantabria
2020-06-06T00:00:00.000+02:00,8903.797,Carbón,No-Renovable,ccaa,cantabria
2020-06-07T00:00:00.000+02:00,9428.337,Carbón,No-Renovable,ccaa,cantabria
2020-06-08T00:00:00.000+02:00,11556.436,Carbón,No-Renovable,ccaa,cantabria
2020-06-09T00:00:00.000+02:00,16445.572,Carbón,No-Renovable,ccaa,cantabria
2020-06-10T00:00:00.000+02:00,22672.465,Carbón,No-Renovable,ccaa,cantabria
2020-06-11T00:00:00.000+02:00,16676.131,Carbón,No-Renovable,ccaa,cantabria
