fecha,valor,tipo,energia,region
2022-09-17,4.333981,Residuos no renovables,No-Renovable,peninsular
2022-09-17,0.08826,Hidroeólica,Renovable,peninsular
2022-09-17,7.290357,Motores diésel,No-Renovable,peninsular
2022-09-17,19.319165,Solar térmica,Renovable,peninsular
2022-09-17,619.334834,Demanda en b.c.,Demanda,peninsular
2022-09-17,176.918193,Eólica,Renovable,peninsular
2022-09-17,-25.653288,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-17,4.077034,Turbina de vapor,No-Renovable,peninsular
2022-09-17,352.26308400000005,Generación renovable,Renovable,peninsular
2022-09-17,200.130031,Ciclo combinado,No-Renovable,peninsular
2022-09-17,45.456233,Hidráulica,Renovable,peninsular
2022-09-17,5.723714,Turbinación bombeo,Almacenamiento,peninsular
2022-09-17,19.293826,Carbón,No-Renovable,peninsular
2022-09-17,8.97331,Otras renovables,Renovable,peninsular
2022-09-17,1.8098,Turbina de gas,No-Renovable,peninsular
2022-09-17,-31.377002,Consumo bombeo,Almacenamiento,peninsular
2022-09-17,99.359104,Solar fotovoltaica,Renovable,peninsular
2022-09-17,2.148819,Residuos renovables,Renovable,peninsular
2022-09-17,160.691664,Nuclear,No-Renovable,peninsular
2022-09-18,2.3065535,Residuos renovables,Renovable,peninsular
2022-09-18,86.536366,Solar fotovoltaica,Renovable,peninsular
2022-09-18,6.989248,Motores diésel,No-Renovable,peninsular
2022-09-18,19.929037,Cogeneración,No-Renovable,peninsular
2022-09-18,12.15859,Otras renovables,Renovable,peninsular
2022-09-18,3.9201915,Residuos no renovables,No-Renovable,peninsular
2022-09-18,178.718884,Ciclo combinado,No-Renovable,peninsular
2022-09-18,278.3557354999999,Generación renovable,Renovable,peninsular
2022-09-18,14.240464,Solar térmica,Renovable,peninsular
2022-09-18,119.851287,Eólica,Renovable,peninsular
2022-09-18,0.6123209999999999,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-18,-102.674618,Saldo I. internacionales,Demanda,peninsular
2022-09-18,397.9607495,Generación no renovable,No-Renovable,peninsular
2022-09-18,16.610506,Carbón,No-Renovable,peninsular
2022-09-18,2.002697,Turbina de gas,No-Renovable,peninsular
2022-09-18,574.254188,Demanda en b.c.,Demanda,peninsular
2022-09-18,43.235478,Hidráulica,Renovable,peninsular
2022-09-18,-9.99457,Consumo bombeo,Almacenamiento,peninsular
2022-09-18,165.858452,Nuclear,No-Renovable,peninsular
2022-09-18,3.931734,Turbina de vapor,No-Renovable,peninsular
2022-09-18,10.606891,Turbinación bombeo,Almacenamiento,peninsular
2022-09-18,0.026997,Hidroeólica,Renovable,peninsular
2022-09-19,9.414718,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-19,251.04873,Generación renovable,Renovable,peninsular
2022-09-19,12.955367,Otras renovables,Renovable,peninsular
2022-09-19,-2.075561,Consumo bombeo,Almacenamiento,peninsular
2022-09-19,1.888036,Residuos renovables,Renovable,peninsular
2022-09-19,517.187495,Generación no renovable,No-Renovable,peninsular
2022-09-19,685.476662,Demanda en b.c.,Demanda,peninsular
2022-09-19,7.584007,Motores diésel,No-Renovable,peninsular
2022-09-19,57.76055,Hidráulica,Renovable,peninsular
2022-09-19,-92.174281,Saldo I. internacionales,Demanda,peninsular
2022-09-19,11.490279,Turbinación bombeo,Almacenamiento,peninsular
2022-09-19,284.33407900000003,Ciclo combinado,No-Renovable,peninsular
2022-09-19,166.018067,Nuclear,No-Renovable,peninsular
2022-09-19,10.540039,Solar térmica,Renovable,peninsular
2022-09-19,80.374137,Eólica,Renovable,peninsular
2022-09-19,3.081633,Turbina de gas,No-Renovable,peninsular
2022-09-19,27.314929,Cogeneración,No-Renovable,peninsular
2022-09-19,4.730594,Turbina de vapor,No-Renovable,peninsular
2022-09-19,20.27078,Carbón,No-Renovable,peninsular
2022-09-19,0.03171,Hidroeólica,Renovable,peninsular
2022-09-19,3.853406,Residuos no renovables,No-Renovable,peninsular
2022-09-19,87.498891,Solar fotovoltaica,Renovable,peninsular
2022-09-20,540.7366439999998,Generación no renovable,No-Renovable,peninsular
2022-09-20,28.817615,Cogeneración,No-Renovable,peninsular
2022-09-20,7.144979999999999,Motores diésel,No-Renovable,peninsular
2022-09-20,704.300231,Demanda en b.c.,Demanda,peninsular
2022-09-20,96.424506,Solar fotovoltaica,Renovable,peninsular
2022-09-20,58.256914,Hidráulica,Renovable,peninsular
2022-09-20,165.75023199999998,Nuclear,No-Renovable,peninsular
2022-09-20,-114.879232,Saldo I. internacionales,Demanda,peninsular
2022-09-20,0.0226819999999999,Hidroeólica,Renovable,peninsular
2022-09-20,3.556744,Residuos no renovables,No-Renovable,peninsular
2022-09-20,-13.099448,Consumo bombeo,Almacenamiento,peninsular
2022-09-20,101.421251,Eólica,Renovable,peninsular
2022-09-20,313.640956,Ciclo combinado,No-Renovable,peninsular
2022-09-20,5.852671999999999,Turbinación bombeo,Almacenamiento,peninsular
2022-09-20,14.403528,Carbón,No-Renovable,peninsular
2022-09-20,2.791072,Turbina de gas,No-Renovable,peninsular
2022-09-20,285.68959499999994,Generación renovable,Renovable,peninsular
2022-09-20,4.631517,Turbina de vapor,No-Renovable,peninsular
2022-09-20,12.537328,Otras renovables,Renovable,peninsular
2022-09-20,15.585912,Solar térmica,Renovable,peninsular
2022-09-20,1.441002,Residuos renovables,Renovable,peninsular
2022-09-20,-7.246776,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-21,12.446256,Otras renovables,Renovable,peninsular
2022-09-21,62.753515,Hidráulica,Renovable,peninsular
2022-09-21,13.133908,Turbinación bombeo,Almacenamiento,peninsular
2022-09-21,165.667424,Nuclear,No-Renovable,peninsular
2022-09-21,27.372491,Cogeneración,No-Renovable,peninsular
2022-09-21,315.20850199999995,Ciclo combinado,No-Renovable,peninsular
2022-09-21,2.550747,Turbina de gas,No-Renovable,peninsular
2022-09-21,-105.009321,Saldo I. internacionales,Demanda,peninsular
2022-09-21,5.004896,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-21,14.671086,Carbón,No-Renovable,peninsular
2022-09-21,5.220720999999999,Solar térmica,Renovable,peninsular
2022-09-21,0.052314,Hidroeólica,Renovable,peninsular
2022-09-21,75.379925,Solar fotovoltaica,Renovable,peninsular
2022-09-21,3.1407425,Residuos no renovables,No-Renovable,peninsular
2022-09-21,104.336514,Eólica,Renovable,peninsular
2022-09-21,261.5790515,Generación renovable,Renovable,peninsular
2022-09-21,-8.129012,Consumo bombeo,Almacenamiento,peninsular
2022-09-21,3.404432,Turbina de vapor,No-Renovable,peninsular
2022-09-21,538.4953935,Generación no renovable,No-Renovable,peninsular
2022-09-21,700.0700199999999,Demanda en b.c.,Demanda,peninsular
2022-09-21,1.3898065,Residuos renovables,Renovable,peninsular
2022-09-21,6.479969,Motores diésel,No-Renovable,peninsular
2022-09-22,240.78572,Generación renovable,Renovable,peninsular
2022-09-22,3.008996,Turbina de vapor,No-Renovable,peninsular
2022-09-22,27.726655,Carbón,No-Renovable,peninsular
2022-09-22,29.720441,Cogeneración,No-Renovable,peninsular
2022-09-22,54.803449,Eólica,Renovable,peninsular
2022-09-22,695.597389,Demanda en b.c.,Demanda,peninsular
2022-09-22,165.132188,Nuclear,No-Renovable,peninsular
2022-09-22,0.090274,Hidroeólica,Renovable,peninsular
2022-09-22,2.077287,Turbina de gas,No-Renovable,peninsular
2022-09-22,7.743105,Turbinación bombeo,Almacenamiento,peninsular
2022-09-22,549.1813970000001,Generación no renovable,No-Renovable,peninsular
2022-09-22,15.942428,Solar térmica,Renovable,peninsular
2022-09-22,6.499356,Motores diésel,No-Renovable,peninsular
2022-09-22,3.637381,Residuos no renovables,No-Renovable,peninsular
2022-09-22,13.608821,Otras renovables,Renovable,peninsular
2022-09-22,58.85492,Hidráulica,Renovable,peninsular
2022-09-22,-92.063258,Saldo I. internacionales,Demanda,peninsular
2022-09-22,-2.3064700000000014,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-22,311.379093,Ciclo combinado,No-Renovable,peninsular
2022-09-22,96.011057,Solar fotovoltaica,Renovable,peninsular
2022-09-22,-10.049575,Consumo bombeo,Almacenamiento,peninsular
2022-09-22,1.474771,Residuos renovables,Renovable,peninsular
2022-09-23,3.21397,Turbina de vapor,No-Renovable,peninsular
2022-09-23,689.9885229999999,Demanda en b.c.,Demanda,peninsular
2022-09-23,13.853911,Carbón,No-Renovable,peninsular
2022-09-23,-4.305433999999999,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-23,1.960132,Turbina de gas,No-Renovable,peninsular
2022-09-23,-11.483978,Consumo bombeo,Almacenamiento,peninsular
2022-09-23,529.928527,Generación no renovable,No-Renovable,peninsular
2022-09-23,165.166302,Nuclear,No-Renovable,peninsular
2022-09-23,-108.27942,Saldo I. internacionales,Demanda,peninsular
2022-09-23,15.945876,Solar térmica,Renovable,peninsular
2022-09-23,6.45209,Motores diésel,No-Renovable,peninsular
2022-09-23,272.64485,Generación renovable,Renovable,peninsular
2022-09-23,12.814237,Otras renovables,Renovable,peninsular
2022-09-23,1.585617,Residuos renovables,Renovable,peninsular
2022-09-23,7.178544,Turbinación bombeo,Almacenamiento,peninsular
2022-09-23,305.939651,Ciclo combinado,No-Renovable,peninsular
2022-09-23,3.783598,Residuos no renovables,No-Renovable,peninsular
2022-09-23,59.228687,Hidráulica,Renovable,peninsular
2022-09-23,0.068328,Hidroeólica,Renovable,peninsular
2022-09-23,90.995754,Eólica,Renovable,peninsular
2022-09-23,29.558873,Cogeneración,No-Renovable,peninsular
2022-09-23,92.006351,Solar fotovoltaica,Renovable,peninsular
2022-09-24,377.54036750000006,Generación no renovable,No-Renovable,peninsular
2022-09-24,85.750061,Solar fotovoltaica,Renovable,peninsular
2022-09-24,-14.671831,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-24,-24.550769,Consumo bombeo,Almacenamiento,peninsular
2022-09-24,1.5098525,Residuos renovables,Renovable,peninsular
2022-09-24,0.007584,Hidroeólica,Renovable,peninsular
2022-09-24,335.4988675,Generación renovable,Renovable,peninsular
2022-09-24,15.349867,Solar térmica,Renovable,peninsular
2022-09-24,11.828691,Otras renovables,Renovable,peninsular
2022-09-24,9.878938,Turbinación bombeo,Almacenamiento,peninsular
2022-09-24,165.175323,Nuclear,No-Renovable,peninsular
2022-09-24,21.199238,Carbón,No-Renovable,peninsular
2022-09-24,147.385182,Ciclo combinado,No-Renovable,peninsular
2022-09-24,169.825043,Eólica,Renovable,peninsular
2022-09-24,3.126685,Turbina de gas,No-Renovable,peninsular
2022-09-24,51.227769,Hidráulica,Renovable,peninsular
2022-09-24,3.673465,Turbina de vapor,No-Renovable,peninsular
2022-09-24,7.247725999999999,Motores diésel,No-Renovable,peninsular
2022-09-24,26.073564,Cogeneración,No-Renovable,peninsular
2022-09-24,602.468746,Demanda en b.c.,Demanda,peninsular
2022-09-24,-95.898658,Saldo I. internacionales,Demanda,peninsular
2022-09-24,3.6591845,Residuos no renovables,No-Renovable,peninsular
2022-09-25,47.16892,Hidráulica,Renovable,peninsular
2022-09-25,20.316374,Carbón,No-Renovable,peninsular
2022-09-25,173.167314,Eólica,Renovable,peninsular
2022-09-25,4.0786035,Residuos no renovables,No-Renovable,peninsular
2022-09-25,0.002959,Hidroeólica,Renovable,peninsular
2022-09-25,-87.931341,Saldo I. internacionales,Demanda,peninsular
2022-09-25,-1e-06,Fuel + Gas,No-Renovable,peninsular
2022-09-25,11.225952,Otras renovables,Renovable,peninsular
2022-09-25,547.492934,Demanda en b.c.,Demanda,peninsular
2022-09-25,5.435764,Turbinación bombeo,Almacenamiento,peninsular
2022-09-25,22.634054,Cogeneración,No-Renovable,peninsular
2022-09-25,104.524679,Ciclo combinado,No-Renovable,peninsular
2022-09-25,1.8500035,Residuos renovables,Renovable,peninsular
2022-09-25,327.93252550000005,Generación no renovable,No-Renovable,peninsular
2022-09-25,77.590296,Solar fotovoltaica,Renovable,peninsular
2022-09-25,-23.359263,Consumo bombeo,Almacenamiento,peninsular
2022-09-25,161.263383,Nuclear,No-Renovable,peninsular
2022-09-25,4.7109700000000005,Turbina de gas,No-Renovable,peninsular
2022-09-25,7.202064,Motores diésel,No-Renovable,peninsular
2022-09-25,14.409804,Solar térmica,Renovable,peninsular
2022-09-25,325.4152485,Generación renovable,Renovable,peninsular
2022-09-25,-17.923499,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-25,3.202399,Turbina de vapor,No-Renovable,peninsular
2022-09-26,402.3461435,Generación no renovable,No-Renovable,peninsular
2022-09-26,2.935964,Turbina de gas,No-Renovable,peninsular
2022-09-26,187.590492,Ciclo combinado,No-Renovable,peninsular
2022-09-26,6.951898,Motores diésel,No-Renovable,peninsular
2022-09-26,-87.155005,Saldo I. internacionales,Demanda,peninsular
2022-09-26,323.89039949999994,Generación renovable,Renovable,peninsular
2022-09-26,10.872469,Otras renovables,Renovable,peninsular
2022-09-26,14.455511,Solar térmica,Renovable,peninsular
2022-09-26,638.7403509999999,Demanda en b.c.,Demanda,peninsular
2022-09-26,10.460094,Turbinación bombeo,Almacenamiento,peninsular
2022-09-26,89.92048799999999,Solar fotovoltaica,Renovable,peninsular
2022-09-26,142.464889,Nuclear,No-Renovable,peninsular
2022-09-26,0.038045,Hidroeólica,Renovable,peninsular
2022-09-26,4.4478885,Residuos no renovables,No-Renovable,peninsular
2022-09-26,44.959869,Hidráulica,Renovable,peninsular
2022-09-26,-10.801281,Consumo bombeo,Almacenamiento,peninsular
2022-09-26,-0.3411870000000017,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-26,26.778915,Carbón,No-Renovable,peninsular
2022-09-26,2.1520475,Residuos renovables,Renovable,peninsular
2022-09-26,27.642808,Cogeneración,No-Renovable,peninsular
2022-09-26,161.49197,Eólica,Renovable,peninsular
2022-09-26,3.5332890000000003,Turbina de vapor,No-Renovable,peninsular
2022-09-27,3.427392,Turbina de vapor,No-Renovable,peninsular
2022-09-27,142.581299,Nuclear,No-Renovable,peninsular
2022-09-27,11.923752,Turbinación bombeo,Almacenamiento,peninsular
2022-09-27,27.698564,Cogeneración,No-Renovable,peninsular
2022-09-27,-21.675436,Consumo bombeo,Almacenamiento,peninsular
2022-09-27,9.972222,Otras renovables,Renovable,peninsular
2022-09-27,396.884943,Generación no renovable,No-Renovable,peninsular
2022-09-27,18.90986,Solar térmica,Renovable,peninsular
2022-09-27,659.4567119999999,Demanda en b.c.,Demanda,peninsular
2022-09-27,372.133924,Generación renovable,Renovable,peninsular
2022-09-27,-99.810471,Saldo I. internacionales,Demanda,peninsular
2022-09-27,17.630719000000003,Hidráulica,Renovable,peninsular
2022-09-27,221.412661,Eólica,Renovable,peninsular
2022-09-27,-9.751684,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-27,5.885060999999999,Motores diésel,No-Renovable,peninsular
2022-09-27,2.612129,Residuos renovables,Renovable,peninsular
2022-09-27,101.565456,Solar fotovoltaica,Renovable,peninsular
2022-09-27,184.116805,Ciclo combinado,No-Renovable,peninsular
2022-09-27,25.802653,Carbón,No-Renovable,peninsular
2022-09-27,0.0308769999999999,Hidroeólica,Renovable,peninsular
2022-09-27,2.064516,Turbina de gas,No-Renovable,peninsular
2022-09-27,5.3086530000000005,Residuos no renovables,No-Renovable,peninsular
2022-09-28,142.577437,Ciclo combinado,No-Renovable,peninsular
2022-09-28,28.361152,Cogeneración,No-Renovable,peninsular
2022-09-28,2.3548180000000003,Residuos renovables,Renovable,peninsular
2022-09-28,19.077775000000003,Hidráulica,Renovable,peninsular
2022-09-28,355.34469499999994,Generación no renovable,No-Renovable,peninsular
2022-09-28,663.7807039999999,Demanda en b.c.,Demanda,peninsular
2022-09-28,-3.5657769999999984,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-28,10.061577,Otras renovables,Renovable,peninsular
2022-09-28,5.418859,Residuos no renovables,No-Renovable,peninsular
2022-09-28,-21.146177,Consumo bombeo,Almacenamiento,peninsular
2022-09-28,24.133871,Carbón,No-Renovable,peninsular
2022-09-28,3.328507,Turbina de vapor,No-Renovable,peninsular
2022-09-28,17.5804,Turbinación bombeo,Almacenamiento,peninsular
2022-09-28,2.143936,Turbina de gas,No-Renovable,peninsular
2022-09-28,143.405713,Nuclear,No-Renovable,peninsular
2022-09-28,0.061918,Hidroeólica,Renovable,peninsular
2022-09-28,392.291196,Generación renovable,Renovable,peninsular
2022-09-28,96.344991,Solar fotovoltaica,Renovable,peninsular
2022-09-28,-80.28941,Saldo I. internacionales,Demanda,peninsular
2022-09-28,18.688593,Solar térmica,Renovable,peninsular
2022-09-28,245.701524,Eólica,Renovable,peninsular
2022-09-28,5.97522,Motores diésel,No-Renovable,peninsular
2022-09-29,663.7858560000001,Demanda en b.c.,Demanda,peninsular
2022-09-29,4.6504065,Residuos no renovables,No-Renovable,peninsular
2022-09-29,61.590337,Solar fotovoltaica,Renovable,peninsular
2022-09-29,1.9379605,Residuos renovables,Renovable,peninsular
2022-09-29,6.598043,Solar térmica,Renovable,peninsular
2022-09-29,5.707879,Motores diésel,No-Renovable,peninsular
2022-09-29,3.414429,Turbina de vapor,No-Renovable,peninsular
2022-09-29,1.197455,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-29,-10.278725,Consumo bombeo,Almacenamiento,peninsular
2022-09-29,1e-06,Fuel + Gas,No-Renovable,peninsular
2022-09-29,360.3979315,Generación no renovable,No-Renovable,peninsular
2022-09-29,24.594338,Carbón,No-Renovable,peninsular
2022-09-29,0.066914,Hidroeólica,Renovable,peninsular
2022-09-29,-66.435284,Saldo I. internacionales,Demanda,peninsular
2022-09-29,10.410285,Otras renovables,Renovable,peninsular
2022-09-29,11.47618,Turbinación bombeo,Almacenamiento,peninsular
2022-09-29,30.206206,Cogeneración,No-Renovable,peninsular
2022-09-29,146.099024,Ciclo combinado,No-Renovable,peninsular
2022-09-29,264.97553000000005,Eólica,Renovable,peninsular
2022-09-29,368.6257535,Generación renovable,Renovable,peninsular
2022-09-29,1.933358,Turbina de gas,No-Renovable,peninsular
2022-09-29,143.79229,Nuclear,No-Renovable,peninsular
2022-09-29,23.046684000000003,Hidráulica,Renovable,peninsular
2022-09-30,5.687075,Motores diésel,No-Renovable,peninsular
2022-09-30,144.067902,Nuclear,No-Renovable,peninsular
2022-09-30,360.3100985,Generación renovable,Renovable,peninsular
2022-09-30,186.856051,Ciclo combinado,No-Renovable,peninsular
2022-09-30,23.371005,Carbón,No-Renovable,peninsular
2022-09-30,403.0548945,Generación no renovable,No-Renovable,peninsular
2022-09-30,10.781566000000002,Otras renovables,Renovable,peninsular
2022-09-30,0.105046,Hidroeólica,Renovable,peninsular
2022-09-30,649.024388,Demanda en b.c.,Demanda,peninsular
2022-09-30,-102.016708,Saldo I. internacionales,Demanda,peninsular
2022-09-30,2.2633985,Residuos renovables,Renovable,peninsular
2022-09-30,31.638964,Cogeneración,No-Renovable,peninsular
2022-09-30,-21.958695,Consumo bombeo,Almacenamiento,peninsular
2022-09-30,-12.323897,Saldo almacenamiento,Almacenamiento,peninsular
2022-09-30,202.650631,Eólica,Renovable,peninsular
2022-09-30,103.0637,Solar fotovoltaica,Renovable,peninsular
2022-09-30,4.8497675,Residuos no renovables,No-Renovable,peninsular
2022-09-30,18.056395,Solar térmica,Renovable,peninsular
2022-09-30,23.389362,Hidráulica,Renovable,peninsular
2022-09-30,2.348669,Turbina de gas,No-Renovable,peninsular
2022-09-30,4.235461,Turbina de vapor,No-Renovable,peninsular
2022-09-30,9.634798,Turbinación bombeo,Almacenamiento,peninsular
2022-10-01,3.087677,Turbina de vapor,No-Renovable,peninsular
2022-10-01,0.08767,Hidroeólica,Renovable,peninsular
2022-10-01,229.848239,Generación renovable,Renovable,peninsular
2022-10-01,12.459459,Otras renovables,Renovable,peninsular
2022-10-01,-73.733979,Saldo I. internacionales,Demanda,peninsular
2022-10-01,74.554752,Eólica,Renovable,peninsular
2022-10-01,-6.760096000000002,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-01,5.427484000000001,Residuos no renovables,No-Renovable,peninsular
2022-10-01,16.706013,Turbinación bombeo,Almacenamiento,peninsular
2022-10-01,28.396492,Cogeneración,No-Renovable,peninsular
2022-10-01,103.236213,Solar fotovoltaica,Renovable,peninsular
2022-10-01,18.682792000000003,Hidráulica,Renovable,peninsular
2022-10-01,1.157316,Turbina de gas,No-Renovable,peninsular
2022-10-01,144.187317,Nuclear,No-Renovable,peninsular
2022-10-01,18.348975,Solar térmica,Renovable,peninsular
2022-10-01,576.5304859999999,Demanda en b.c.,Demanda,peninsular
2022-10-01,-23.466109,Consumo bombeo,Almacenamiento,peninsular
2022-10-01,214.734353,Ciclo combinado,No-Renovable,peninsular
2022-10-01,24.496338,Carbón,No-Renovable,peninsular
2022-10-01,427.176322,Generación no renovable,No-Renovable,peninsular
2022-10-01,2.478378,Residuos renovables,Renovable,peninsular
2022-10-01,5.689345,Motores diésel,No-Renovable,peninsular
2022-10-02,13.148738,Solar térmica,Renovable,peninsular
2022-10-02,2.3065065,Residuos renovables,Renovable,peninsular
2022-10-02,6.217253,Motores diésel,No-Renovable,peninsular
2022-10-02,-95.070613,Saldo I. internacionales,Demanda,peninsular
2022-10-02,419.6293195,Generación no renovable,No-Renovable,peninsular
2022-10-02,30.917843,Cogeneración,No-Renovable,peninsular
2022-10-02,202.248844,Ciclo combinado,No-Renovable,peninsular
2022-10-02,14.120401,Turbinación bombeo,Almacenamiento,peninsular
2022-10-02,15.426459,Hidráulica,Renovable,peninsular
2022-10-02,3.68507,Turbina de vapor,No-Renovable,peninsular
2022-10-02,5.3457745,Residuos no renovables,No-Renovable,peninsular
2022-10-02,86.900257,Eólica,Renovable,peninsular
2022-10-02,12.395089,Otras renovables,Renovable,peninsular
2022-10-02,536.105027,Demanda en b.c.,Demanda,peninsular
2022-10-02,-15.838057,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-02,227.3843775,Generación renovable,Renovable,peninsular
2022-10-02,144.016114,Nuclear,No-Renovable,peninsular
2022-10-02,0.029347,Hidroeólica,Renovable,peninsular
2022-10-02,1.932024,Turbina de gas,No-Renovable,peninsular
2022-10-02,25.266397,Carbón,No-Renovable,peninsular
2022-10-02,-29.958458,Consumo bombeo,Almacenamiento,peninsular
2022-10-02,97.177981,Solar fotovoltaica,Renovable,peninsular
2022-10-03,28.347218,Hidráulica,Renovable,peninsular
2022-10-03,644.976653,Demanda en b.c.,Demanda,peninsular
2022-10-03,12.060448,Otras renovables,Renovable,peninsular
2022-10-03,6.848358,Motores diésel,No-Renovable,peninsular
2022-10-03,38.795799,Cogeneración,No-Renovable,peninsular
2022-10-03,3.06731,Turbina de gas,No-Renovable,peninsular
2022-10-03,1.688234,Solar térmica,Renovable,peninsular
2022-10-03,-8.436197,Consumo bombeo,Almacenamiento,peninsular
2022-10-03,15.405511,Turbinación bombeo,Almacenamiento,peninsular
2022-10-03,0.006856,Hidroeólica,Renovable,peninsular
2022-10-03,162.2887725,Generación renovable,Renovable,peninsular
2022-10-03,-87.387721,Saldo I. internacionales,Demanda,peninsular
2022-10-03,4.419779,Turbina de vapor,No-Renovable,peninsular
2022-10-03,563.1062875000001,Generación no renovable,No-Renovable,peninsular
2022-10-03,5.4267275,Residuos no renovables,No-Renovable,peninsular
2022-10-03,143.65348999999998,Nuclear,No-Renovable,peninsular
2022-10-03,74.184973,Solar fotovoltaica,Renovable,peninsular
2022-10-03,343.110922,Ciclo combinado,No-Renovable,peninsular
2022-10-03,2.1291475,Residuos renovables,Renovable,peninsular
2022-10-03,43.871896,Eólica,Renovable,peninsular
2022-10-03,6.969314000000001,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-03,17.783901999999998,Carbón,No-Renovable,peninsular
2022-10-04,582.8443150000002,Generación no renovable,No-Renovable,peninsular
2022-10-04,4.698655,Carbón,No-Renovable,peninsular
2022-10-04,11.815011,Otras renovables,Renovable,peninsular
2022-10-04,-18.434496,Consumo bombeo,Almacenamiento,peninsular
2022-10-04,143.721181,Nuclear,No-Renovable,peninsular
2022-10-04,373.1256120000001,Ciclo combinado,No-Renovable,peninsular
2022-10-04,42.387398000000005,Cogeneración,No-Renovable,peninsular
2022-10-04,2.515248,Residuos renovables,Renovable,peninsular
2022-10-04,7.104134,Solar térmica,Renovable,peninsular
2022-10-04,0.005849,Hidroeólica,Renovable,peninsular
2022-10-04,181.2228,Generación renovable,Renovable,peninsular
2022-10-04,2.773815,Turbina de gas,No-Renovable,peninsular
2022-10-04,14.18613,Turbinación bombeo,Almacenamiento,peninsular
2022-10-04,-4.248366,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-04,5.896812,Residuos no renovables,No-Renovable,peninsular
2022-10-04,-92.006365,Saldo I. internacionales,Demanda,peninsular
2022-10-04,86.28617,Solar fotovoltaica,Renovable,peninsular
2022-10-04,667.812384,Demanda en b.c.,Demanda,peninsular
2022-10-04,23.889363,Hidráulica,Renovable,peninsular
2022-10-04,4.105648,Turbina de vapor,No-Renovable,peninsular
2022-10-04,6.135194,Motores diésel,No-Renovable,peninsular
2022-10-04,49.607025,Eólica,Renovable,peninsular
2022-10-05,342.30332500000003,Ciclo combinado,No-Renovable,peninsular
2022-10-05,96.16258,Eólica,Renovable,peninsular
2022-10-05,143.162092,Nuclear,No-Renovable,peninsular
2022-10-05,5.69801,Motores diésel,No-Renovable,peninsular
2022-10-05,84.71354799999999,Solar fotovoltaica,Renovable,peninsular
2022-10-05,8.949842,Carbón,No-Renovable,peninsular
2022-10-05,5.660189999999999,Residuos no renovables,No-Renovable,peninsular
2022-10-05,554.913156,Generación no renovable,No-Renovable,peninsular
2022-10-05,669.204132,Demanda en b.c.,Demanda,peninsular
2022-10-05,-9.727635,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-05,-20.579037,Consumo bombeo,Almacenamiento,peninsular
2022-10-05,16.700245,Hidráulica,Renovable,peninsular
2022-10-05,12.281244,Otras renovables,Renovable,peninsular
2022-10-05,219.149156,Generación renovable,Renovable,peninsular
2022-10-05,10.851402,Turbinación bombeo,Almacenamiento,peninsular
2022-10-05,-95.130545,Saldo I. internacionales,Demanda,peninsular
2022-10-05,3.51102,Turbina de vapor,No-Renovable,peninsular
2022-10-05,43.412447,Cogeneración,No-Renovable,peninsular
2022-10-05,2.21623,Turbina de gas,No-Renovable,peninsular
2022-10-05,2.4199520000000003,Residuos renovables,Renovable,peninsular
2022-10-05,6.790414,Solar térmica,Renovable,peninsular
2022-10-05,0.081173,Hidroeólica,Renovable,peninsular
2022-10-06,2.33333,Residuos renovables,Renovable,peninsular
2022-10-06,8.466764,Solar térmica,Renovable,peninsular
2022-10-06,675.127531,Demanda en b.c.,Demanda,peninsular
2022-10-06,6.132548,Motores diésel,No-Renovable,peninsular
2022-10-06,17.394309,Hidráulica,Renovable,peninsular
2022-10-06,-13.346909,Consumo bombeo,Almacenamiento,peninsular
2022-10-06,5.4702150000000005,Residuos no renovables,No-Renovable,peninsular
2022-10-06,18.982002,Carbón,No-Renovable,peninsular
2022-10-06,80.312204,Solar fotovoltaica,Renovable,peninsular
2022-10-06,170.577908,Eólica,Renovable,peninsular
2022-10-06,2.667438,Turbina de gas,No-Renovable,peninsular
2022-10-06,-105.8704,Saldo I. internacionales,Demanda,peninsular
2022-10-06,3.953423,Turbina de vapor,No-Renovable,peninsular
2022-10-06,290.696954,Generación renovable,Renovable,peninsular
2022-10-06,2.969312,Saldo almacenamiento,Almacenamiento,peninsular
2022-10-06,0.116849,Hidroeólica,Renovable,peninsular
2022-10-06,40.988703,Cogeneración,No-Renovable,peninsular
2022-10-06,16.316221,Turbinación bombeo,Almacenamiento,peninsular
2022-10-06,11.49559,Otras renovables,Renovable,peninsular
2022-10-06,487.331665,Generación no renovable,No-Renovable,peninsular
