fecha,valor,indicador,region,ano
2022-02-03,760.780897,demanda,peninsular,2022
2022-02-04,756.8966409999999,demanda,peninsular,2022
2022-02-05,682.674839,demanda,peninsular,2022
2022-02-06,635.24708,demanda,peninsular,2022
2022-02-07,746.724421,demanda,peninsular,2022
2022-02-08,756.6787240000001,demanda,peninsular,2022
2022-02-09,755.748252,demanda,peninsular,2022
2022-02-10,762.082393,demanda,peninsular,2022
2022-02-11,754.633793,demanda,peninsular,2022
2022-02-12,679.947691,demanda,peninsular,2022
2022-02-13,635.7765280000001,demanda,peninsular,2022
2022-02-14,741.71903,demanda,peninsular,2022
2022-02-15,759.124039,demanda,peninsular,2022
2022-02-16,758.26598,demanda,peninsular,2022
2022-02-17,744.05002,demanda,peninsular,2022
2022-02-18,735.4270479999999,demanda,peninsular,2022
2022-02-19,677.9925579999999,demanda,peninsular,2022
2022-02-20,628.491111,demanda,peninsular,2022
2022-02-21,726.59717,demanda,peninsular,2022
2022-02-22,734.120281,demanda,peninsular,2022
2022-02-23,732.237567,demanda,peninsular,2022
2022-02-24,736.907737,demanda,peninsular,2022
2022-02-25,742.820885,demanda,peninsular,2022
2022-02-26,670.693047,demanda,peninsular,2022
2022-02-27,618.013898,demanda,peninsular,2022
2022-02-28,697.748424,demanda,peninsular,2022
2022-03-01,722.629686,demanda,peninsular,2022
2022-03-02,735.689298,demanda,peninsular,2022
2022-03-03,742.779369,demanda,peninsular,2022
2022-03-04,743.386909,demanda,peninsular,2022
2022-03-05,660.787324,demanda,peninsular,2022
2022-03-06,620.2514719999999,demanda,peninsular,2022
2022-03-07,732.4931330000001,demanda,peninsular,2022
2022-03-08,735.113962,demanda,peninsular,2022
2022-03-09,726.757341,demanda,peninsular,2022
2022-03-10,722.215252,demanda,peninsular,2022
2022-03-11,731.329705,demanda,peninsular,2022
2022-03-12,642.182296,demanda,peninsular,2022
2022-03-13,593.322595,demanda,peninsular,2022
2022-03-14,726.3644429999999,demanda,peninsular,2022
2022-03-15,727.2516459999999,demanda,peninsular,2022
2022-03-16,728.889512,demanda,peninsular,2022
2022-03-17,726.4253050000001,demanda,peninsular,2022
2022-03-18,704.8330119999999,demanda,peninsular,2022
2022-03-19,624.061488,demanda,peninsular,2022
2022-03-20,591.749465,demanda,peninsular,2022
2022-03-21,698.5503050000001,demanda,peninsular,2022
2022-03-22,717.641,demanda,peninsular,2022
2022-03-23,719.548211,demanda,peninsular,2022
2022-03-24,725.071963,demanda,peninsular,2022
2022-03-25,706.7664520000001,demanda,peninsular,2022
2022-03-26,631.663488,demanda,peninsular,2022
2022-03-27,554.0561580000001,demanda,peninsular,2022
2022-03-28,677.673545,demanda,peninsular,2022
2022-03-29,692.972303,demanda,peninsular,2022
2022-03-30,707.690926,demanda,peninsular,2022
2022-03-31,705.601198,demanda,peninsular,2022
2022-04-01,710.892602,demanda,peninsular,2022
2022-04-02,645.549332,demanda,peninsular,2022
2022-04-03,613.758289,demanda,peninsular,2022
2022-04-04,744.1001530000001,demanda,peninsular,2022
2022-04-05,762.7291389999999,demanda,peninsular,2022
2022-04-06,744.533256,demanda,peninsular,2022
2022-04-07,722.876934,demanda,peninsular,2022
2022-04-08,707.077849,demanda,peninsular,2022
2022-04-09,621.527143,demanda,peninsular,2022
2022-04-10,574.8097560000001,demanda,peninsular,2022
2022-04-11,667.783117,demanda,peninsular,2022
2022-04-12,687.2516189999999,demanda,peninsular,2022
2022-04-13,685.3631790000001,demanda,peninsular,2022
2022-04-14,585.21051,demanda,peninsular,2022
2022-04-15,536.448535,demanda,peninsular,2022
2022-04-16,551.086712,demanda,peninsular,2022
2022-04-17,527.2578490000001,demanda,peninsular,2022
2022-04-18,580.33576,demanda,peninsular,2022
2022-04-19,657.8258149999999,demanda,peninsular,2022
2022-04-20,698.469112,demanda,peninsular,2022
2022-04-21,697.710847,demanda,peninsular,2022
2022-04-22,695.63789,demanda,peninsular,2022
2022-04-23,628.779932,demanda,peninsular,2022
2022-04-24,571.994039,demanda,peninsular,2022
2022-04-25,654.7144549999999,demanda,peninsular,2022
2022-04-26,677.540715,demanda,peninsular,2022
2022-04-27,687.613611,demanda,peninsular,2022
2022-04-28,688.510063,demanda,peninsular,2022
2022-04-29,669.0223669999999,demanda,peninsular,2022
2022-04-30,592.600643,demanda,peninsular,2022
2022-05-01,528.390929,demanda,peninsular,2022
2022-05-02,614.138744,demanda,peninsular,2022
2022-05-03,677.3924989999999,demanda,peninsular,2022
2022-05-04,687.3154350000001,demanda,peninsular,2022
2022-05-05,680.762673,demanda,peninsular,2022
2022-05-06,668.5976380000001,demanda,peninsular,2022
2022-05-07,596.496276,demanda,peninsular,2022
2022-05-08,550.457934,demanda,peninsular,2022
2022-05-09,650.598557,demanda,peninsular,2022
2022-05-10,673.774152,demanda,peninsular,2022
2022-05-11,678.560086,demanda,peninsular,2022
2022-05-12,683.9813029999999,demanda,peninsular,2022
2022-05-13,678.906624,demanda,peninsular,2022
2022-05-14,613.4713449999999,demanda,peninsular,2022
2022-05-15,565.340711,demanda,peninsular,2022
2022-05-16,658.6062340000001,demanda,peninsular,2022
2022-05-17,689.1595679999999,demanda,peninsular,2022
2022-05-18,701.7015799999999,demanda,peninsular,2022
2022-05-19,716.668676,demanda,peninsular,2022
2022-05-20,714.896579,demanda,peninsular,2022
2022-05-21,645.687218,demanda,peninsular,2022
2022-05-22,591.016568,demanda,peninsular,2022
2022-05-23,692.293672,demanda,peninsular,2022
2022-05-24,699.490143,demanda,peninsular,2022
2022-05-25,683.2039139999999,demanda,peninsular,2022
2022-05-26,688.9245990000001,demanda,peninsular,2022
2022-05-27,691.1676580000001,demanda,peninsular,2022
2022-05-28,628.739734,demanda,peninsular,2022
2022-05-29,579.5047079999999,demanda,peninsular,2022
2022-05-30,672.096948,demanda,peninsular,2022
2022-05-31,699.889965,demanda,peninsular,2022
2022-06-01,709.6606489999999,demanda,peninsular,2022
2022-06-02,714.0961110000001,demanda,peninsular,2022
2022-06-03,711.4604989999999,demanda,peninsular,2022
2022-06-04,632.752836,demanda,peninsular,2022
2022-06-05,583.681514,demanda,peninsular,2022
2022-06-06,671.690704,demanda,peninsular,2022
2022-06-07,720.8173519999999,demanda,peninsular,2022
2022-06-08,734.652173,demanda,peninsular,2022
2022-06-09,740.426075,demanda,peninsular,2022
2022-06-10,740.712627,demanda,peninsular,2022
2022-06-11,678.773887,demanda,peninsular,2022
2022-06-12,633.281978,demanda,peninsular,2022
2022-06-13,758.638075,demanda,peninsular,2022
2022-06-14,798.691052,demanda,peninsular,2022
2022-06-15,816.499073,demanda,peninsular,2022
2022-06-16,810.3748830000001,demanda,peninsular,2022
2022-06-17,807.731237,demanda,peninsular,2022
2022-06-18,721.87437,demanda,peninsular,2022
2022-06-19,639.567443,demanda,peninsular,2022
2022-06-20,746.482216,demanda,peninsular,2022
2022-06-21,754.336941,demanda,peninsular,2022
2022-06-22,735.366573,demanda,peninsular,2022
2022-06-23,712.2445180000001,demanda,peninsular,2022
2022-06-24,658.1052709999999,demanda,peninsular,2022
2022-06-25,634.796661,demanda,peninsular,2022
2022-06-26,597.1201110000001,demanda,peninsular,2022
2022-06-27,697.550971,demanda,peninsular,2022
2022-06-28,717.423769,demanda,peninsular,2022
2022-06-29,727.046257,demanda,peninsular,2022
2022-06-30,724.4907830000001,demanda,peninsular,2022
2022-07-01,714.296439,demanda,peninsular,2022
2022-07-02,664.621873,demanda,peninsular,2022
2022-07-03,628.386931,demanda,peninsular,2022
2022-07-04,734.811021,demanda,peninsular,2022
2022-07-05,766.576117,demanda,peninsular,2022
2022-07-06,763.81516,demanda,peninsular,2022
2022-07-07,756.0286990000001,demanda,peninsular,2022
2022-07-08,760.229022,demanda,peninsular,2022
2022-07-09,692.3903220000001,demanda,peninsular,2022
2022-07-10,652.462732,demanda,peninsular,2022
2022-07-11,781.3235540000001,demanda,peninsular,2022
2022-07-12,811.270388,demanda,peninsular,2022
2022-07-13,827.8702149999999,demanda,peninsular,2022
2022-07-14,836.258259,demanda,peninsular,2022
2022-07-15,831.8563710000001,demanda,peninsular,2022
2022-07-16,748.6792610000001,demanda,peninsular,2022
2022-07-17,698.6660509999999,demanda,peninsular,2022
2022-07-18,822.023508,demanda,peninsular,2022
2022-07-19,823.558586,demanda,peninsular,2022
2022-07-20,823.283426,demanda,peninsular,2022
2022-07-21,836.7279030000001,demanda,peninsular,2022
2022-07-22,831.424411,demanda,peninsular,2022
2022-07-23,735.091226,demanda,peninsular,2022
2022-07-24,687.821417,demanda,peninsular,2022
2022-07-25,787.876394,demanda,peninsular,2022
2022-07-26,824.187447,demanda,peninsular,2022
2022-07-27,806.232992,demanda,peninsular,2022
2022-07-28,800.376722,demanda,peninsular,2022
2022-07-29,793.9922349999999,demanda,peninsular,2022
2022-07-30,718.385467,demanda,peninsular,2022
2022-07-31,675.415017,demanda,peninsular,2022
2022-08-01,782.866189,demanda,peninsular,2022
2022-08-02,800.0308279999999,demanda,peninsular,2022
2022-08-03,795.863729,demanda,peninsular,2022
2022-08-04,789.564733,demanda,peninsular,2022
2022-08-05,772.886414,demanda,peninsular,2022
2022-08-06,699.119098,demanda,peninsular,2022
2022-08-07,647.889366,demanda,peninsular,2022
2022-08-08,727.811301,demanda,peninsular,2022
2022-08-09,745.979959,demanda,peninsular,2022
2022-08-10,754.636552,demanda,peninsular,2022
2022-08-11,750.8439420000001,demanda,peninsular,2022
2022-08-12,750.786746,demanda,peninsular,2022
2022-08-13,698.246392,demanda,peninsular,2022
2022-08-14,629.884456,demanda,peninsular,2022
2022-08-15,622.6600159999999,demanda,peninsular,2022
2022-08-16,680.755938,demanda,peninsular,2022
2022-08-17,677.139664,demanda,peninsular,2022
2022-08-18,659.3302610000001,demanda,peninsular,2022
2022-08-19,661.916618,demanda,peninsular,2022
2022-08-20,633.6992190000001,demanda,peninsular,2022
2022-08-21,602.791839,demanda,peninsular,2022
2022-08-22,703.153961,demanda,peninsular,2022
2022-08-23,730.634865,demanda,peninsular,2022
2022-08-24,738.5584590000001,demanda,peninsular,2022
2022-08-25,736.603211,demanda,peninsular,2022
2022-08-26,725.562063,demanda,peninsular,2022
2022-08-27,656.630131,demanda,peninsular,2022
2022-08-28,615.465721,demanda,peninsular,2022
2022-08-29,727.200545,demanda,peninsular,2022
2022-08-30,750.9244669999999,demanda,peninsular,2022
2022-08-31,740.231753,demanda,peninsular,2022
2022-09-01,731.641339,demanda,peninsular,2022
2022-09-02,732.22767,demanda,peninsular,2022
2022-09-03,642.23601,demanda,peninsular,2022
2022-09-04,596.575601,demanda,peninsular,2022
2022-09-05,711.057502,demanda,peninsular,2022
2022-09-06,727.5270849999999,demanda,peninsular,2022
2022-09-07,731.678,demanda,peninsular,2022
2022-09-08,715.619573,demanda,peninsular,2022
2022-09-09,721.661277,demanda,peninsular,2022
2022-09-10,653.8048120000001,demanda,peninsular,2022
2022-09-11,619.8220570000001,demanda,peninsular,2022
2022-09-12,743.105948,demanda,peninsular,2022
2022-09-13,746.41615,demanda,peninsular,2022
2022-09-14,722.541723,demanda,peninsular,2022
2022-09-15,713.473613,demanda,peninsular,2022
2022-09-16,708.799082,demanda,peninsular,2022
2022-09-17,619.334834,demanda,peninsular,2022
2022-09-18,574.254188,demanda,peninsular,2022
2022-09-19,685.476662,demanda,peninsular,2022
2022-09-20,704.300231,demanda,peninsular,2022
2022-09-21,700.07002,demanda,peninsular,2022
2022-09-22,695.597389,demanda,peninsular,2022
2022-09-23,689.9885230000001,demanda,peninsular,2022
2022-09-24,602.468746,demanda,peninsular,2022
2022-09-25,547.492934,demanda,peninsular,2022
2022-09-26,638.740351,demanda,peninsular,2022
2022-09-27,659.456712,demanda,peninsular,2022
2022-09-28,663.780704,demanda,peninsular,2022
2022-09-29,663.7858560000001,demanda,peninsular,2022
2022-09-30,649.024388,demanda,peninsular,2022
2022-10-01,576.530486,demanda,peninsular,2022
2022-10-02,536.105027,demanda,peninsular,2022
2022-10-03,644.976653,demanda,peninsular,2022
2022-10-04,667.812384,demanda,peninsular,2022
2022-10-05,669.204132,demanda,peninsular,2022
2022-10-06,675.127531,demanda,peninsular,2022
2022-10-07,666.351834,demanda,peninsular,2022
2022-10-08,589.542598,demanda,peninsular,2022
2022-10-09,540.7964499999999,demanda,peninsular,2022
2022-10-10,644.622826,demanda,peninsular,2022
2022-10-11,654.510421,demanda,peninsular,2022
2022-10-12,557.942649,demanda,peninsular,2022
2022-10-13,641.378909,demanda,peninsular,2022
2022-10-14,654.335366,demanda,peninsular,2022
2022-10-15,579.414681,demanda,peninsular,2022
2022-10-16,540.243248,demanda,peninsular,2022
2022-10-17,645.458789,demanda,peninsular,2022
2022-10-18,666.698644,demanda,peninsular,2022
2022-10-19,678.7781239999999,demanda,peninsular,2022
2022-10-20,683.996794,demanda,peninsular,2022
2022-10-21,672.847573,demanda,peninsular,2022
2022-10-22,586.790797,demanda,peninsular,2022
2022-10-23,551.003213,demanda,peninsular,2022
2022-10-24,646.2872070000001,demanda,peninsular,2022
2022-10-25,663.966837,demanda,peninsular,2022
2022-10-26,669.5719620000001,demanda,peninsular,2022
2022-10-27,664.27672,demanda,peninsular,2022
2022-10-28,653.085719,demanda,peninsular,2022
2022-10-29,573.082907,demanda,peninsular,2022
2022-10-30,547.874045,demanda,peninsular,2022
2022-10-31,587.498589,demanda,peninsular,2022
2022-11-01,538.630845,demanda,peninsular,2022
2022-11-02,634.187151,demanda,peninsular,2022
2022-11-03,656.532768,demanda,peninsular,2022
2022-11-04,653.078471,demanda,peninsular,2022
2022-11-05,571.841348,demanda,peninsular,2022
2022-11-06,532.238943,demanda,peninsular,2022
2022-11-07,612.953806,demanda,peninsular,2022
2022-11-08,666.701201,demanda,peninsular,2022
2022-11-09,661.163333,demanda,peninsular,2022
2022-11-10,664.4499420000001,demanda,peninsular,2022
2022-11-11,664.653882,demanda,peninsular,2022
2022-11-12,588.358835,demanda,peninsular,2022
2022-11-13,542.933157,demanda,peninsular,2022
2022-11-14,652.74112,demanda,peninsular,2022
2022-11-15,651.544301,demanda,peninsular,2022
2022-11-16,681.393885,demanda,peninsular,2022
2022-11-17,679.641411,demanda,peninsular,2022
2022-11-18,675.6360870000001,demanda,peninsular,2022
2022-11-19,603.9002839999999,demanda,peninsular,2022
2022-11-20,560.680142,demanda,peninsular,2022
2022-11-21,686.937943,demanda,peninsular,2022
2022-11-22,715.617289,demanda,peninsular,2022
2022-11-23,701.571613,demanda,peninsular,2022
2022-11-24,698.309438,demanda,peninsular,2022
2022-11-25,682.256747,demanda,peninsular,2022
2022-11-26,614.7417750000001,demanda,peninsular,2022
2022-11-27,582.620008,demanda,peninsular,2022
2022-11-28,688.9074740000001,demanda,peninsular,2022
2022-11-29,712.802199,demanda,peninsular,2022
2022-11-30,724.74032,demanda,peninsular,2022
2022-12-01,730.613079,demanda,peninsular,2022
2022-12-02,731.618823,demanda,peninsular,2022
2022-12-03,659.861394,demanda,peninsular,2022
2022-12-04,616.327939,demanda,peninsular,2022
2022-12-05,707.473451,demanda,peninsular,2022
2022-12-06,645.078436,demanda,peninsular,2022
2022-12-07,693.711869,demanda,peninsular,2022
2022-12-08,632.319537,demanda,peninsular,2022
2022-12-09,671.091448,demanda,peninsular,2022
2022-12-10,623.146186,demanda,peninsular,2022
2022-12-11,606.8213639999999,demanda,peninsular,2022
2022-12-12,728.1804599999999,demanda,peninsular,2022
2022-12-13,732.934204,demanda,peninsular,2022
2022-12-14,717.540301,demanda,peninsular,2022
2022-12-15,712.548603,demanda,peninsular,2022
2022-12-16,713.514912,demanda,peninsular,2022
2022-12-17,629.7031750000001,demanda,peninsular,2022
2022-12-18,591.3869109999999,demanda,peninsular,2022
2022-12-19,708.990929,demanda,peninsular,2022
2022-12-20,724.156043,demanda,peninsular,2022
2022-12-21,711.189579,demanda,peninsular,2022
2022-12-22,694.814032,demanda,peninsular,2022
2022-12-23,657.9960450000001,demanda,peninsular,2022
2022-12-24,562.091314,demanda,peninsular,2022
2022-12-25,489.067621,demanda,peninsular,2022
2022-12-26,532.343828,demanda,peninsular,2022
2022-12-27,612.141492,demanda,peninsular,2022
2022-12-28,629.989307,demanda,peninsular,2022
2022-12-29,637.1849840000001,demanda,peninsular,2022
2022-12-30,624.064594,demanda,peninsular,2022
2022-12-31,559.7548519999999,demanda,peninsular,2022
2023-01-01,506.425906,demanda,peninsular,2023
2023-01-02,621.6458240000001,demanda,peninsular,2023
2023-01-03,677.052137,demanda,peninsular,2023
2023-01-04,689.16095,demanda,peninsular,2023
2023-01-05,671.291045,demanda,peninsular,2023
2023-01-06,580.299936,demanda,peninsular,2023
2023-01-07,626.064221,demanda,peninsular,2023
2023-01-08,614.482321,demanda,peninsular,2023
2023-01-09,702.001315,demanda,peninsular,2023
2023-01-10,731.66144,demanda,peninsular,2023
2023-01-11,738.957782,demanda,peninsular,2023
2023-01-12,743.0917870000001,demanda,peninsular,2023
2023-01-13,737.961141,demanda,peninsular,2023
2023-01-14,663.062596,demanda,peninsular,2023
2023-01-15,615.888197,demanda,peninsular,2023
2023-01-16,755.509285,demanda,peninsular,2023
2023-01-17,758.739977,demanda,peninsular,2023
2023-01-18,780.321606,demanda,peninsular,2023
2023-01-19,790.062795,demanda,peninsular,2023
2023-01-20,757.426586,demanda,peninsular,2023
2023-01-21,676.924309,demanda,peninsular,2023
2023-01-22,649.293321,demanda,peninsular,2023
2023-01-23,787.526211,demanda,peninsular,2023
2023-01-24,825.630213,demanda,peninsular,2023
2023-01-25,816.153242,demanda,peninsular,2023
2023-01-26,817.260311,demanda,peninsular,2023
2023-01-27,806.4308689999999,demanda,peninsular,2023
2023-01-28,718.692953,demanda,peninsular,2023
2023-01-29,675.983757,demanda,peninsular,2023
2023-01-30,795.325338,demanda,peninsular,2023
2023-01-31,803.69892,demanda,peninsular,2023
2023-02-01,801.6623320000001,demanda,peninsular,2023
2023-02-02,790.9755670000001,demanda,peninsular,2023
2023-02-03,775.6323689999999,demanda,peninsular,2023
2023-02-04,684.167496,demanda,peninsular,2023
2023-02-05,638.690856,demanda,peninsular,2023
2023-02-06,775.39985,demanda,peninsular,2023
2023-02-07,808.0314579999999,demanda,peninsular,2023
2023-02-08,805.4269320000001,demanda,peninsular,2023
2023-02-09,795.32555,demanda,peninsular,2023
2023-02-10,791.8338719999999,demanda,peninsular,2023
2023-02-11,696.7167539999999,demanda,peninsular,2023
2023-02-12,648.805368,demanda,peninsular,2023
2023-02-13,763.9418919999999,demanda,peninsular,2023
2023-02-14,776.3497580000001,demanda,peninsular,2023
2023-02-15,765.234644,demanda,peninsular,2023
2023-02-16,756.1847730000001,demanda,peninsular,2023
2023-02-17,745.841242,demanda,peninsular,2023
2023-02-18,656.9587290000001,demanda,peninsular,2023
2023-02-19,604.243142,demanda,peninsular,2023
2023-02-20,703.843757,demanda,peninsular,2023
2023-02-21,718.54225,demanda,peninsular,2023
2023-02-22,723.179886,demanda,peninsular,2023
2023-02-23,744.746598,demanda,peninsular,2023
2023-02-24,741.153705,demanda,peninsular,2023
2023-02-25,670.49514,demanda,peninsular,2023
2023-02-26,633.054625,demanda,peninsular,2023
2023-02-27,769.247838,demanda,peninsular,2023
2023-02-28,774.548797,demanda,peninsular,2023
2023-03-01,790.626199,demanda,peninsular,2023
2023-03-02,796.20401,demanda,peninsular,2023
2023-03-03,772.9374009999999,demanda,peninsular,2023
2023-03-04,674.0177389999999,demanda,peninsular,2023
2023-03-05,635.805655,demanda,peninsular,2023
2023-03-06,739.4409,demanda,peninsular,2023
2023-03-07,736.668395,demanda,peninsular,2023
2023-03-08,726.3656850000001,demanda,peninsular,2023
2023-03-09,716.452857,demanda,peninsular,2023
2023-03-10,689.27337,demanda,peninsular,2023
2023-03-11,608.584638,demanda,peninsular,2023
2023-03-12,557.4399540000001,demanda,peninsular,2023
2023-03-13,658.9060770000001,demanda,peninsular,2023
2023-03-14,669.720805,demanda,peninsular,2023
2023-03-15,669.6869,demanda,peninsular,2023
2023-03-16,671.404492,demanda,peninsular,2023
2023-03-17,669.89872,demanda,peninsular,2023
2023-03-18,603.23337,demanda,peninsular,2023
2023-03-19,551.700834,demanda,peninsular,2023
2023-03-20,641.384343,demanda,peninsular,2023
2023-03-21,667.437684,demanda,peninsular,2023
2023-03-22,665.415519,demanda,peninsular,2023
2023-03-23,664.773196,demanda,peninsular,2023
2023-03-24,664.920294,demanda,peninsular,2023
2023-03-25,595.900869,demanda,peninsular,2023
2023-03-26,525.9332830000001,demanda,peninsular,2023
2023-03-27,642.067363,demanda,peninsular,2023
2023-03-28,655.2299320000001,demanda,peninsular,2023
2023-03-29,657.287875,demanda,peninsular,2023
2023-03-30,660.755927,demanda,peninsular,2023
2023-03-31,660.236946,demanda,peninsular,2023
2023-04-01,592.046555,demanda,peninsular,2023
2023-04-02,548.874924,demanda,peninsular,2023
2023-04-03,639.072811,demanda,peninsular,2023
2023-04-04,652.016035,demanda,peninsular,2023
2023-04-05,639.631827,demanda,peninsular,2023
2023-04-06,564.889452,demanda,peninsular,2023
2023-04-07,518.549539,demanda,peninsular,2023
2023-04-08,531.339729,demanda,peninsular,2023
2023-04-09,508.94786,demanda,peninsular,2023
2023-04-10,562.915862,demanda,peninsular,2023
2023-04-11,631.802137,demanda,peninsular,2023
2023-04-12,660.1152,demanda,peninsular,2023
2023-04-13,658.532314,demanda,peninsular,2023
2023-04-14,664.022635,demanda,peninsular,2023
2023-04-15,592.441566,demanda,peninsular,2023
2023-04-16,547.231264,demanda,peninsular,2023
2023-04-17,634.831145,demanda,peninsular,2023
2023-04-18,654.865618,demanda,peninsular,2023
2023-04-19,654.950573,demanda,peninsular,2023
2023-04-20,656.6535180000001,demanda,peninsular,2023
2023-04-21,650.9803199999999,demanda,peninsular,2023
2023-04-22,590.4958,demanda,peninsular,2023
2023-04-23,544.376883,demanda,peninsular,2023
2023-04-24,633.779346,demanda,peninsular,2023
2023-04-25,659.05916,demanda,peninsular,2023
2023-04-26,661.852956,demanda,peninsular,2023
2023-04-27,666.8293120000001,demanda,peninsular,2023
2023-04-28,661.354264,demanda,peninsular,2023
2023-04-29,592.081712,demanda,peninsular,2023
2023-04-30,542.193983,demanda,peninsular,2023
2023-05-01,523.889313,demanda,peninsular,2023
2023-05-02,622.4347349999999,demanda,peninsular,2023
2023-05-03,660.714847,demanda,peninsular,2023
2023-05-04,665.2909080000001,demanda,peninsular,2023
2023-05-05,659.6169229999999,demanda,peninsular,2023
2023-05-06,590.485791,demanda,peninsular,2023
2023-05-07,548.502085,demanda,peninsular,2023
2023-05-08,642.369829,demanda,peninsular,2023
2023-05-09,668.097149,demanda,peninsular,2023
2023-05-10,663.5311139999999,demanda,peninsular,2023
2023-05-11,657.13564,demanda,peninsular,2023
2023-05-12,656.184255,demanda,peninsular,2023
2023-05-13,585.306083,demanda,peninsular,2023
2023-05-14,542.358512,demanda,peninsular,2023
2023-05-15,631.619964,demanda,peninsular,2023
2023-05-16,651.749949,demanda,peninsular,2023
2023-05-17,643.132606,demanda,peninsular,2023
2023-05-18,651.1378100000001,demanda,peninsular,2023
2023-05-19,646.5342410000001,demanda,peninsular,2023
2023-05-20,576.238824,demanda,peninsular,2023
2023-05-21,535.4669819999999,demanda,peninsular,2023
2023-05-22,639.4224810000001,demanda,peninsular,2023
2023-05-23,654.198935,demanda,peninsular,2023
2023-05-24,650.279581,demanda,peninsular,2023
2023-05-25,651.7247120000001,demanda,peninsular,2023
2023-05-26,638.2496219999999,demanda,peninsular,2023
2023-05-27,566.5485080000001,demanda,peninsular,2023
2023-05-28,521.285615,demanda,peninsular,2023
2023-05-29,621.366375,demanda,peninsular,2023
2023-05-30,638.434329,demanda,peninsular,2023
2023-05-31,640.059655,demanda,peninsular,2023
2023-06-01,649.942676,demanda,peninsular,2023
2023-06-02,642.678488,demanda,peninsular,2023
2023-06-03,571.7647410000001,demanda,peninsular,2023
2023-06-04,529.995247,demanda,peninsular,2023
2023-06-05,632.165698,demanda,peninsular,2023
2023-06-06,660.6496679999999,demanda,peninsular,2023
2023-06-07,675.239156,demanda,peninsular,2023
2023-06-08,666.873185,demanda,peninsular,2023
2023-06-09,657.4319429999999,demanda,peninsular,2023
2023-06-10,585.434217,demanda,peninsular,2023
2023-06-11,546.386353,demanda,peninsular,2023
2023-06-12,654.286647,demanda,peninsular,2023
2023-06-13,671.548429,demanda,peninsular,2023
2023-06-14,675.0317249999999,demanda,peninsular,2023
2023-06-15,685.681558,demanda,peninsular,2023
2023-06-16,695.921152,demanda,peninsular,2023
2023-06-17,627.665321,demanda,peninsular,2023
2023-06-18,577.9543719999999,demanda,peninsular,2023
2023-06-19,684.896351,demanda,peninsular,2023
2023-06-20,704.7033710000001,demanda,peninsular,2023
2023-06-21,714.975961,demanda,peninsular,2023
2023-06-22,709.4220829999999,demanda,peninsular,2023
2023-06-23,705.413541,demanda,peninsular,2023
2023-06-24,628.176282,demanda,peninsular,2023
2023-06-25,616.012038,demanda,peninsular,2023
2023-06-26,753.0181530000001,demanda,peninsular,2023
2023-06-27,772.286006,demanda,peninsular,2023
2023-06-28,777.596436,demanda,peninsular,2023
2023-06-29,771.072346,demanda,peninsular,2023
2023-06-30,729.1571319999999,demanda,peninsular,2023
2023-07-01,646.254981,demanda,peninsular,2023
2023-07-02,615.130595,demanda,peninsular,2023
2023-07-03,741.756166,demanda,peninsular,2023
2023-07-04,754.07466,demanda,peninsular,2023
2023-07-05,756.329156,demanda,peninsular,2023
2023-07-06,760.166347,demanda,peninsular,2023
2023-07-07,752.018825,demanda,peninsular,2023
2023-07-08,665.130797,demanda,peninsular,2023
2023-07-09,628.912612,demanda,peninsular,2023
2023-07-10,778.80077,demanda,peninsular,2023
2023-07-11,820.2434860000001,demanda,peninsular,2023
2023-07-12,813.329123,demanda,peninsular,2023
2023-07-13,799.787648,demanda,peninsular,2023
2023-07-14,800.5273930000001,demanda,peninsular,2023
2023-07-15,698.753666,demanda,peninsular,2023
2023-07-16,639.8801189999999,demanda,peninsular,2023
2023-07-17,781.3954960000001,demanda,peninsular,2023
2023-07-18,824.598568,demanda,peninsular,2023
2023-07-19,837.501706,demanda,peninsular,2023
2023-07-20,818.438549,demanda,peninsular,2023
2023-07-21,780.090042,demanda,peninsular,2023
2023-07-22,681.9435609999999,demanda,peninsular,2023
2023-07-23,646.041839,demanda,peninsular,2023
2023-07-24,752.1054340000001,demanda,peninsular,2023
2023-07-25,721.372938,demanda,peninsular,2023
2023-07-26,733.046018,demanda,peninsular,2023
2023-07-27,748.428535,demanda,peninsular,2023
2023-07-28,740.713259,demanda,peninsular,2023
2023-07-29,680.8510500000001,demanda,peninsular,2023
2023-07-30,645.350877,demanda,peninsular,2023
2023-07-31,736.624838,demanda,peninsular,2023
2023-08-01,754.106067,demanda,peninsular,2023
2023-08-02,767.572867,demanda,peninsular,2023
2023-08-03,743.787712,demanda,peninsular,2023
2023-08-04,689.6788170000001,demanda,peninsular,2023
2023-08-05,616.7049030000001,demanda,peninsular,2023
2023-08-06,594.272852,demanda,peninsular,2023
2023-08-07,677.200493,demanda,peninsular,2023
2023-08-08,710.098443,demanda,peninsular,2023
2023-08-09,730.621532,demanda,peninsular,2023
2023-08-10,746.766603,demanda,peninsular,2023
2023-08-11,739.1058889999999,demanda,peninsular,2023
2023-08-12,680.130564,demanda,peninsular,2023
2023-08-13,633.561647,demanda,peninsular,2023
2023-08-14,679.049268,demanda,peninsular,2023
2023-08-15,632.371277,demanda,peninsular,2023
2023-08-16,697.609563,demanda,peninsular,2023
2023-08-17,705.886436,demanda,peninsular,2023
2023-08-18,708.620632,demanda,peninsular,2023
2023-08-19,669.852416,demanda,peninsular,2023
2023-08-20,650.595656,demanda,peninsular,2023
2023-08-21,769.909688,demanda,peninsular,2023
